# Melissa Graham, gal_sds.ipynb 
# UTC = Tue, 12 Apr 2022 18:45:19 +0000 
# 
# Columns 
#  0 exposure calendar date 
#  1 filename base 
#  2 exposure identifier 
#  3 modified julian date 
#  4 filter 
#  5 mean limiting magnitude (over all subtractions) 
#  6 mean seeing (over all subtractions) 
#  7 mean sky background (over all subtractions) 
#  8 total number of objects 
#  9 total number of objects with R/B>0.6 
# 
 210406   c4d_210406_085047_ori   8037 59310.36860120 z 20.376 1.469   41.237  11179   2292 
 210406   c4d_210406_085145_ori   8038 59310.36927641 g 22.658 1.286   19.458   1296    906 
 210406   c4d_210406_085349_ori   8039 59310.37071498 r 21.520 1.275   34.737   4224   1187 
 210406   c4d_210406_085509_ori   8040 59310.37163386 i 20.702 1.368   37.595   3891    810 
 210406   c4d_210406_085607_ori   8041 59310.37230343 z 20.845 1.022   35.046   1510   1033 
 210406   c4d_210406_085742_ori   8042 59310.37340598 g 22.709 1.247   19.024   1177    842 
 210406   c4d_210406_085947_ori   9977 59310.37485927 r    nan   nan      nan      0      0 
 210406   c4d_210406_090106_ori   8044 59310.37576590 i 21.269 1.050   29.952   2419   1168 
 210406   c4d_210406_090203_ori   8045 59310.37643423 z 20.830 1.026   35.274   1448    941 
 210406   c4d_210406_090303_ori   8046 59310.37712498 g 22.535 1.311   20.510   1399    539 
 210406   c4d_210406_090508_ori   8047 59310.37856953 r 21.408 1.344   36.518   6727   1455 
 210406   c4d_210406_090629_ori   8048 59310.37950281 i 21.267 1.068   30.034   2364   1214 
 210406   c4d_210406_090729_ori   8049 59310.38020144 z 21.026 0.913   32.482   1858   1227 
 210406   c4d_210406_090828_ori   8050 59310.38088169 g 22.457 1.391   21.233   2889    809 
 210406   c4d_210406_091033_ori   8051 59310.38233127 r 21.601 1.175   33.419   2153    627 
 210406   c4d_210406_091151_ori   8052 59310.38323831 i 21.245 1.063   30.304   2518   1169 
 210406   c4d_210406_091251_ori   8053 59310.38392772 z 20.901 1.003   34.306   1925   1117 
 210409   c4d_210409_084654_ori   8054 59313.36590838 g 23.375 1.001   13.217   2601   1897 
 210409   c4d_210409_084900_ori   8055 59313.36736230 r 22.459 0.898   21.071   9538   2230 
 210409   c4d_210409_085018_ori   8056 59313.36827254 i 21.641 0.909   24.730   6215   2276 
