# Melissa Graham, gal_sds.ipynb 
# UTC = Tue, 12 Apr 2022 18:50:30 +0000 
# 
# Columns 
#  0 candidate id 
#  1 object id 
#  2 object ra 
#  3 object dec 
#  4 object MJD 
#  5 object filter 
#  6 object magnitude 
#  7 object magnitude error 
#  8 object real/bogus score 
# 
DC22gfhne 15980806  116.70055443137  -26.77474313071 59510.34243324 z 20.488  0.108  0.124 
DC22gfhne 15990881  116.70050751536  -26.77470638715 59512.34366652 z 20.533  0.076  0.673 
DC22gfhne 15993423  116.70050359710  -26.77470487627 59512.35111709 z 20.635  0.079  0.546 
DC22gfhne 15995028  116.70050525892  -26.77470527657 59512.35479948 z 20.483  0.070  0.792 
DC22gfhne 15996032  116.70048949404  -26.77471072462 59512.35852995 z 20.491  0.073  0.578 
DC22gfhne 16011180  116.70048574676  -26.77471512267 59522.33330075 z 20.728  0.111  0.768 
DC22gfhne 16012043  116.70050273966  -26.77472475721 59522.33701113 z 20.752  0.101  0.750 
DC22gfhne 16013859  116.70049517207  -26.77473041760 59522.34443726 z 20.354  0.081  0.628 
DC22gfhne 16017397  116.70048102161  -26.77476615108 59525.32772141 z 20.622  0.110  0.468 
DC22gfhne 16026552  116.70050720830  -26.77470320150 59532.31162089 z 20.354  0.063  0.938 
DC22gfhne 16029320  116.70051220662  -26.77469280735 59532.31908136 z 20.391  0.062  0.736 
DC22gfhne 16032409  116.70048587379  -26.77471129961 59534.31450524 z 20.491  0.069  0.803 
DC22gfhne 16033118  116.70050324685  -26.77472225461 59534.31822358 z 20.543  0.063  0.803 
DC22gfhne 16034375  116.70050229041  -26.77469722671 59537.27668481 r 21.285  0.065  0.573 
DC22gfhne 16036017  116.70052645198  -26.77468592457 59537.27825482 z 20.415  0.056  0.180 
DC22gfhne 16035703  116.70051984862  -26.77469892734 59537.28036232 r 21.212  0.060  0.312 
DC22gfhne 16037040  116.70052041710  -26.77469369484 59537.28126498 i 20.680  0.058  0.710 
DC22gfhne 16038175  116.70051048045  -26.77471198912 59537.28193947 z 20.255  0.046  0.421 
DC22gfhne 16037534  116.70052358101  -26.77471488861 59537.28405655 r 21.239  0.062  0.547 
DC22gfhne 16037843  116.70050809672  -26.77469773954 59537.28496144 i 20.649  0.054  0.728 
DC22gfhne 16039879  116.70051449295  -26.77469117180 59537.28564196 z 20.275  0.047  0.650 
DC22gfhne 16050461  116.70051183013  -26.77470710708 59546.31836649 z 20.286  0.059  0.187 
DC22gfhne 16056136  116.70052218917  -26.77470982432 59546.32206333 z 20.372  0.062  0.606 
DC22gfhne 16063706  116.70050841190  -26.77469825003 59546.32580596 z 20.349  0.064  0.260 
DC22gfhne 16068691  116.70051062226  -26.77469398135 59546.33323255 z 20.290  0.061  0.931 
DC22gfhne 16070695  116.70051010842  -26.77470143496 59546.33694772 z 20.394  0.054  0.474 
DC22gfhne 16075076  116.70051992688  -26.77470031291 59549.32115821 z 20.430  0.077  0.795 
DC22gfhne 16077377  116.70051395581  -26.77466984326 59549.32897909 z 20.292  0.066  0.696 
DC22gfhne 16078025  116.70049725859  -26.77471633112 59549.33264084 z 20.388  0.063  0.739 
DC22gfhne 16085533  116.70052619224  -26.77470578616 59555.30693780 z 20.399  0.059  0.647 
DC22gfhne 16086752  116.70050843297  -26.77472284189 59555.31066592 z 20.482  0.063  0.693 
DC22gfhne 16089547  116.70050770797  -26.77471461671 59555.31811825 z 20.395  0.062  0.934 
DC22gfhne 16090735  116.70049990945  -26.77470594338 59555.32183097 z 20.450  0.060  0.903 
DC22gfhne 16092703  116.70050114873  -26.77470130002 59558.31516635 z 20.614  0.056  0.239 
DC22gfhne 16094396  116.70050720331  -26.77470028169 59558.31887057 z 20.637  0.063  0.578 
DC22gfhne 16094879  116.70050932573  -26.77471088535 59558.32256449 z 20.636  0.063  0.695 
DC22gfhne 16096517  116.70051721298  -26.77468986197 59558.32624953 z 20.622  0.064  0.798 
DC22gfhne 16098546  116.70051391808  -26.77469167069 59558.33364830 z 20.560  0.065  0.839 
DC22gfhne 16107038  116.70051218309  -26.77470143195 59564.22393781 z 20.306  0.046  0.762 
DC22gfhne 16107324  116.70050394355  -26.77470794057 59564.22605563 r 21.103  0.050  0.486 
DC22gfhne 16108503  116.70050946048  -26.77471156277 59564.22765403 z 20.323  0.054  0.816 
DC22gfhne 16109744  116.70048971367  -26.77470101424 59564.23142879 z 20.339  0.059  0.655 
DC22gfhne 16109481  116.70046494061  -26.77472095977 59564.23211269 g 22.442  0.145  0.253 
DC22gfhne 16111602  116.70050356857  -26.77470268016 59564.23884324 z 20.325  0.053  0.508 
DC22gfhne 16113003  116.70050285902  -26.77472410810 59564.24255884 z 20.281  0.056  0.796 
DC22gfhne 16142928  116.70050550743  -26.77471810455 59579.25330997 z 20.850  0.075  0.367 
DC22gfhne 16146395  116.70051227664  -26.77469153438 59582.22479616 z 20.682  0.081  0.567 
DC22gfhne 16153427  116.70049870988  -26.77470556458 59582.24337685 z 20.855  0.091  0.722 
DC22gfhne 16177427  116.70052086693  -26.77469233719 59595.24926896 i 20.825  0.071  0.712 
DC22gfhne 16177627  116.70050957944  -26.77470105404 59595.24994618 z 20.480  0.073  0.822 
DC22gfhne 16179704  116.70052523292  -26.77469829274 59595.25297110 i 20.840  0.080  0.831 
DC22gfhne 16179980  116.70049818019  -26.77469781352 59595.25364647 z 20.486  0.071  0.939 
DC22gfhne 16180172  116.70050665206  -26.77468555327 59595.25579180 r 21.402  0.078  0.528 
DC22gfhne 16181398  116.70050675705  -26.77471395137 59595.25737353 z 20.516  0.067  0.586 
DC22gfhne 16183678  116.70051601891  -26.77468963776 59595.26041995 i 20.674  0.056  0.529 
DC22gfhne 16183215  116.70050092816  -26.77469836408 59595.26110540 z 20.486  0.070  0.602 
DC22gfhne 16183408  116.70052943111  -26.77470241378 59595.26322736 r 21.334  0.071  0.753 
DC22gfhne 16183962  116.70051734061  -26.77468781919 59595.26414922 i 20.755  0.066  0.632 
DC22gfhne 16184815  116.70049439745  -26.77468874650 59595.26482772 z 20.540  0.079  0.593 
DC22gfhne 16186191  116.70051120166  -26.77470347300 59595.26856938 z 20.524  0.072  0.703 
DC22gfhne 16187787  116.70050272927  -26.77470369787 59597.24464378 z 20.313  0.076  0.958 
DC22gfhne 16189778  116.70048301671  -26.77470305900 59597.24838494 z 20.353  0.074  0.939 
DC22gfhne 16190041  116.70050764516  -26.77469941644 59597.25048844 r 21.291  0.112  0.276 
DC22gfhne 16190450  116.70049037386  -26.77469613495 59597.25139630 i 20.554  0.072  0.872 
DC22gfhne 16191315  116.70050992960  -26.77468818288 59597.25206601 z 20.310  0.080  0.902 
DC22gfhne 16192601  116.70048923487  -26.77470731948 59600.17340207 i 20.707  0.077  0.939 
DC22gfhne 16192896  116.70050596806  -26.77471434723 59600.17408061 z 20.344  0.073  0.843 
DC22gfhne 16194973  116.70049555849  -26.77469007520 59600.17776367 z 20.338  0.080  0.945 
DC22gfhne 16195407  116.70051886335  -26.77470652673 59600.17988491 r 21.242  0.070  0.527 
DC22gfhne 16195896  116.70050454473  -26.77469552990 59600.18080298 i 20.560  0.072  0.794 
DC22gfhne 16197149  116.70051515539  -26.77471553391 59600.18395256 r 21.337  0.069  0.600 
DC22gfhne 16197477  116.70050706726  -26.77469413516 59600.18486015 i 20.600  0.060  0.469 
DC22gfhne 16197786  116.70050683224  -26.77471472749 59600.18552791 z 20.393  0.060  0.615 
DC22gfhne 16199530  116.70052239629  -26.77470665062 59600.18855235 i 20.622  0.060  0.883 
DC22gfhne 16200173  116.70050361659  -26.77470637059 59600.19134595 r 21.340  0.070  0.928 
DC22gfhne 16200911  116.70048494757  -26.77471258105 59600.19293860 z 20.300  0.054  0.666 
DC22gfhne 16201647  116.70051157479  -26.77470114412 59601.25218253 z 20.450  0.079  0.820 
DC22gfhne 16202836  116.70053869796  -26.77471451667 59601.25587441 z 20.477  0.095  0.128 
DC22gfhne 16206711  116.70054634449  -26.77469185612 59601.27075668 z 20.507  0.097  0.216 
DC22gfhne 16207850  116.70050484172  -26.77473108228 59602.23682955 z 20.447  0.057  0.563 
DC22gfhne 16209287  116.70050386492  -26.77471000969 59602.24083916 z 20.469  0.061  0.765 
DC22gfhne 16210541  116.70049708692  -26.77472341854 59602.24452583 z 20.455  0.070  0.580 
DC22gfhnn 15879293  116.11170620941  -25.46052509633 59474.37214179 z 21.053  0.111  0.971 
DC22gfhnn 15920086  116.11181440114  -25.46055990519 59486.35163253 i 20.655  0.051  0.091 
DC22gfhnn 15921408  116.11174337195  -25.46056930399 59486.35534600 i 21.745  0.135  0.985 
DC22gfhnn 15923080  116.11175904391  -25.46058755545 59486.35905294 i 21.710  0.125  0.869 
DC22gfhnn 15922822  116.11174242307  -25.46054608511 59486.35974114 z 21.266  0.122  0.948 
DC22gfhnn 15927720  116.11174742364  -25.46053642289 59486.36715992 z 21.004  0.098  0.979 
DC22gfhnn 15928690  116.11176122480  -25.46055974193 59486.37020008 i 21.536  0.114  0.927 
DC22gfhnn 15930143  116.11177129569  -25.46053602441 59486.37459495 z 21.119  0.141  0.898 
DC22gfhnn 15930621  116.11176155866  -25.46058115946 59486.37761385 i 21.786  0.152  0.955 
DC22gfhnn 15932547  116.11174419346  -25.46055186778 59489.36451628 i 22.055  0.210  0.703 
DC22gfhnn 15946204  116.11175951568  -25.46054025740 59498.36848970 i 21.731  0.149  0.987 
DC22gfhnn 15946313  116.11176211025  -25.46056032320 59498.36916470 z 20.918  0.100  0.928 
DC22gfhnn 15972451  116.11180206577  -25.46054579104 59510.32765742 z 21.012  0.136  0.561 
DC22gfhnn 15974295  116.11172306278  -25.46056226212 59510.33134917 z 20.994  0.129  0.887 
DC22gfhnn 15975901  116.11168839420  -25.46052670038 59510.33504678 z 20.946  0.139  0.719 
DC22gfhnn 15981351  116.11179740002  -25.46053412108 59510.33874490 z 21.047  0.143  0.322 
DC22gfhnn 15993042  116.11175645519  -25.46053627033 59512.35044922 i 21.934  0.157  0.946 
DC22gfhnn 16011971  116.11173436189  -25.46056810352 59522.33701113 z 21.124  0.119  0.892 
DC22gfhnn 16012722  116.11173171814  -25.46056425648 59522.34006083 i 21.666  0.129  0.943 
DC22gfhnn 16013754  116.11175418039  -25.46056771336 59522.34443726 z 20.989  0.121  0.941 
DC22gfhnn 16030627  116.11178483687  -25.46053509860 59534.31007234 i 21.803  0.124  0.856 
DC22gfhnn 16031024  116.11174056804  -25.46056995727 59534.31077256 z 21.135  0.097  0.986 
DC22gfhnn 16032158  116.11173983459  -25.46055288284 59534.31450524 z 21.206  0.118  0.953 
DC22gfhnn 16033026  116.11174992493  -25.46054229558 59534.31822358 z 21.183  0.101  0.976 
DC22gfhnn 16059550  116.11176357295  -25.46057796547 59546.32138708 i 21.802  0.156  0.705 
DC22gfhnn 16057018  116.11180268326  -25.46055887724 59546.32206333 z 21.301  0.128  0.671 
DC22gfhnn 16063603  116.11176468016  -25.46057789466 59546.32580596 z 21.289  0.126  0.524 
DC22gfhnn 16066263  116.11177443827  -25.46058065453 59546.32881773 i 21.801  0.124  0.915 
DC22gfhnn 16068292  116.11177994199  -25.46053026648 59546.33254381 i 21.826  0.127  0.926 
DC22gfhnn 16068785  116.11175325530  -25.46057882217 59546.33323255 z 21.147  0.113  0.881 
DC22gfhnn 16069853  116.11178125727  -25.46056234354 59546.33626510 i 21.747  0.113  0.739 
DC22gfhnn 16084575  116.11177270842  -25.46057240336 59555.30625125 i 21.696  0.099  0.968 
DC22gfhnn 16085105  116.11172655274  -25.46055326489 59555.30693780 z 21.086  0.096  0.993 
DC22gfhnn 16086071  116.11174998720  -25.46055592546 59555.30997479 i 21.599  0.094  0.984 
DC22gfhnn 16087221  116.11178002768  -25.46056519236 59555.31369981 i 21.642  0.105  0.863 
DC22gfhnn 16089412  116.11175001579  -25.46055690548 59555.31811825 z 21.046  0.094  0.968 
DC22gfhnn 16090498  116.11174125949  -25.46055197628 59555.32183097 z 21.046  0.091  0.991 
DC22gfhnn 16091098  116.11173685601  -25.46057129815 59555.32562422 z 21.094  0.104  0.983 
DC22gfhnn 16095776  116.11178381453  -25.46056506340 59558.32558096 i 22.098  0.131  0.954 
DC22gfhnn 16097969  116.11174430044  -25.46056188685 59558.32924534 i 22.202  0.136  0.974 
DC22gfhnn 16098242  116.11178477041  -25.46054620999 59558.32991994 z 21.465  0.118  0.587 
DC22gfhnn 16097506  116.11176155992  -25.46057249412 59558.33297421 i 21.979  0.124  0.979 
DC22gfhnn 16128523  116.11177408473  -25.46052131047 59572.23061630 z 21.213  0.130  0.933 
DC22gfhnn 16129692  116.11177088981  -25.46053841950 59572.23435635 z 21.097  0.104  0.988 
DC22gfhnn 16130525  116.11173888265  -25.46054335853 59572.23808782 z 21.102  0.113  0.985 
DC22gfhnn 16133123  116.11174058566  -25.46054062760 59572.24562342 z 21.095  0.113  0.994 
DC22gfhnn 16142722  116.11175055024  -25.46056266919 59579.25262111 i 21.452  0.078  0.981 
DC22gfhnn 16142857  116.11174865159  -25.46056804937 59579.25330997 z 20.895  0.074  0.956 
DC22gfhnn 16143700  116.11178303292  -25.46052051916 59579.25638286 i 21.766  0.111  0.813 
DC22gfhnn 16165221  116.11174356563  -25.46056258368 59588.24069492 i 22.145  0.143  0.971 
DC22gfhpq 15879360  116.35099763476  -25.27431575822 59474.37325640 g 22.906  0.181  0.880 
DC22gfhpq 16018146  116.35096758354  -25.27429425130 59528.30261732 g 22.915  0.126  0.873 
DC22gfhpq 16026787  116.35095937497  -25.27426201869 59532.31230849 g 22.746  0.109  0.829 
DC22gfhpq 16028106  116.35095565267  -25.27430718955 59532.31603817 g 22.535  0.090  0.668 
DC22gfhpq 16083618  116.35096865898  -25.27429730071 59555.30390386 g 22.801  0.102  0.928 
DC22gfhpq 16091670  116.35097012636  -25.27430833420 59558.31211954 g 23.020  0.112  0.343 
DC22gfhpq 16093006  116.35092696346  -25.27430507415 59558.31953925 g 22.851  0.093  0.218 
DC22gfhpq 16096061  116.35097926387  -25.27431173916 59558.32691675 g 22.888  0.096  0.191 
DC22gfhpq 16096960  116.35094344719  -25.27429173078 59558.33061068 g 22.714  0.085  0.270 
DC22gfhpq 16141850  116.35094224741  -25.27431450433 59579.25026211 g 22.899  0.116  0.763 
DC22gfhpq 16145171  116.35097783041  -25.27428494498 59582.22177988 g 22.739  0.101  0.867 
DC22gfhpq 16148251  116.35098347467  -25.27429366426 59582.22920164 g 22.952  0.113  0.162 
DC22gfhpq 16149312  116.35091753162  -25.27427615869 59582.23290633 g 22.874  0.106  0.651 
DC22gfhqk 15879388  116.44462486193  -25.27439860981 59474.37325640 g 22.968  0.183  0.382 
DC22gfhqk 15880320  116.44464902856  -25.27437702181 59474.37698016 g 22.860  0.169  0.457 
DC22gfhqk 16019092  116.44463106893  -25.27439553217 59528.30630775 g 23.183  0.145  0.434 
DC22gfhqk 16026795  116.44459809590  -25.27441465948 59532.31230849 g 23.104  0.147  0.524 
DC22gfhqk 16085431  116.44459746402  -25.27440197501 59555.30761382 g 22.838  0.101  0.654 
DC22gfhqk 16086737  116.44460100252  -25.27440236003 59555.31133945 g 22.688  0.093  0.565 
DC22gfhqk 16089100  116.44460901808  -25.27440950768 59555.31880158 g 22.974  0.126  0.620 
DC22gfhqk 16091685  116.44461777481  -25.27443776897 59558.31211954 g 23.027  0.108  0.520 
DC22gfhqk 16093008  116.44459479834  -25.27441263082 59558.31953925 g 22.826  0.086  0.392 
DC22gfhqk 16095165  116.44461475682  -25.27440569293 59558.32323737 g 22.949  0.105  0.527 
DC22gfhqk 16096073  116.44460031102  -25.27443181164 59558.32691675 g 22.925  0.095  0.470 
DC22gfhqk 16141861  116.44464062699  -25.27439619418 59579.25026211 g 22.948  0.113  0.480 
DC22gfhqk 16145203  116.44461580152  -25.27438508275 59582.22177988 g 22.882  0.108  0.746 
DC22gfhqk 16146703  116.44456444580  -25.27442126420 59582.22548466 g 23.106  0.135  0.416 
DC22gfhqk 16147508  116.44445802111  -25.27437644604 59582.22784544 i 22.144  0.164  0.412 
DC22gfhqk 16148283  116.44459870404  -25.27441336641 59582.22920164 g 23.114  0.125  0.613 
DC22gfhqk 16149343  116.44461907762  -25.27440975043 59582.23290633 g 22.893  0.104  0.563 
DC22gfhqk 16151025  116.44459738338  -25.27439892474 59582.23664062 g 22.829  0.098  0.523 
DC22gfhqk 16151922  116.44442547588  -25.27442473094 59582.23899546 i 21.984  0.144  0.315 
DC22gfhqk 16165815  116.44462441958  -25.27442192147 59588.24206659 g 23.176  0.135  0.564 
DC22gfhqk 16173717  116.44468270545  -25.27446038332 59592.22294062 i 21.918  0.155  0.577 
DC22gfhqk 16197366  116.44453485603  -25.27442089287 59600.18486015 i 21.651  0.141  0.746 
DC22gfhqk 16200302  116.44448745310  -25.27444864076 59600.19226092 i 22.144  0.201  0.665 
DC22gfhxj 15879597  115.67997073504  -26.70431868016 59474.37325640 g 22.667  0.146  0.873 
DC22gfhxj 15903101  115.67991644509  -26.70435232383 59480.36567009 r 22.074  0.193  0.150 
DC22gfhxj 15914849  115.67992823417  -26.70467512296 59483.33849163 i 21.153  0.113  0.782 
DC22gfhxj 15924213  115.67995749857  -26.70466129790 59486.36274581 i 20.603  0.058  0.006 
DC22gfhxj 16228504  115.67996113609  -26.70438713212 59504.34461657 g 22.421  0.135  0.933 
DC22gfhxj 15951477  115.67996965351  -26.70463001319 59504.35719668 r 22.422  0.177  0.023 
DC22gfhxj 16017532  115.67996097300  -26.70430336936 59525.32841897 g 22.727  0.149  0.946 
DC22gfhxj 16023023  115.67996211335  -26.70470367884 59528.31751447 g 22.523  0.091  0.642 
DC22gfhxj 16031137  115.67994738339  -26.70437828458 59534.31145539 g 22.677  0.160  0.911 
DC22gfhxj 16089534  115.67995135428  -26.70433272297 59555.31880158 g 22.893  0.125  0.628 
DC22gfhxj 16108100  115.67994535173  -26.70467403653 59564.22697063 i 20.810  0.061  0.014 
DC22gfhxj 16129687  115.67997278748  -26.70468285590 59572.23435635 z 20.561  0.072  0.289 
DC22gfhxj 16145536  115.67992796456  -26.70440153220 59582.22177988 g 22.949  0.132  0.238 
DC22gfhxj 16149790  115.67996131768  -26.70442080997 59582.23223037 z 21.078  0.111  0.088 
DC22gfhxj 16151165  115.67994083043  -26.70439396596 59582.23664062 g 22.857  0.117  0.408 
DC22gfhxj 16153175  115.67997069455  -26.70437640617 59582.23967185 z 20.919  0.093  0.476 
DC22gfhxj 16174564  115.67994997232  -26.70439990452 59592.22574436 r 21.806  0.093  0.034 
DC22gfhxj 16193411  115.67991365141  -26.70440689759 59600.17475730 g 22.203  0.138  0.708 
DC22gfhxj 16194822  115.67997426866  -26.70438367129 59600.17844690 g 22.043  0.099  0.962 
DC22gfhxj 16195886  115.67995342600  -26.70442258605 59600.18080298 i 21.267  0.139  0.763 
DC22gfhxj 16197217  115.67993249042  -26.70438963434 59600.18395256 r 21.772  0.103  0.843 
DC22gfhxj 16197496  115.67995978095  -26.70440198851 59600.18486015 i 21.093  0.090  0.332 
DC22gfhxj 16201288  115.67993103966  -26.70470711478 59601.25060647 r 21.623  0.104  0.780 
DC22gfhxj 16210812  115.67994428999  -26.70433841244 59602.24665260 r 22.058  0.115  0.250 
DC22gfijm 15879977  115.91125925715  -25.50828496978 59474.37560990 i 21.196  0.104  0.754 
DC22gfijm 15885198  115.91114722968  -25.50873535588 59475.36970731 i 21.692  0.147  0.604 
DC22gfijm 15888444  115.91138524566  -25.50846806108 59475.38126590 i 21.454  0.132  0.656 
DC22gfijm 15895408  115.91159138336  -25.50797268927 59477.36516096 z 20.916  0.142  0.565 
DC22gfijm 15900689  115.91123944260  -25.50854677101 59477.37612214 i 21.505  0.147  0.886 
DC22gfijm 15950554  115.91163352467  -25.50809886608 59504.35439923 i 21.969  0.166  0.162 
DC22gfijm 15962783  115.91124538242  -25.50815352502 59507.35776445 i 21.386  0.140  0.264 
DC22gfijm 15963281  115.91139363303  -25.50827723906 59507.35912175 g 21.480  0.118  0.071 
DC22gfijm 15974036  115.91129021936  -25.50813214565 59510.33068298 i 21.222  0.128  0.912 
DC22gfijm 15997270  115.91142473599  -25.50824279238 59512.36156340 i 21.994  0.184  0.824 
DC22gfijm 16026257  115.91124132042  -25.50840378186 59532.31093477 i 22.053  0.156  0.187 
DC22gfijm 16037884  115.91152398325  -25.50810967104 59537.28496144 i 22.055  0.168  0.067 
DC22gfiti 15880317  115.48204977887  -25.66162255696 59475.35994816 g 21.007  0.073  0.728 
DC22gfiti 15882037  115.48204842165  -25.66161827545 59475.36364814 g 20.856  0.055  0.745 
DC22gfiti 15884255  115.48206980292  -25.66163297084 59475.36736583 g 21.019  0.058  0.751 
DC22gfiti 15885577  115.48208821332  -25.66165306722 59475.37147347 g 20.874  0.051  0.802 
DC22gfiti 15886695  115.48208655590  -25.66163842102 59475.37519259 g 20.815  0.049  0.953 
DC22gfiti 15894434  115.48206568734  -25.66161527713 59477.36585512 g 21.384  0.143  0.607 
DC22gfiti 15896726  115.48212389763  -25.66154232740 59477.37000817 g 21.242  0.112  0.804 
DC22gfiti 15898802  115.48214350434  -25.66162649418 59477.37376704 g 21.214  0.101  0.921 
DC22gfiti 15900181  115.48212786705  -25.66161677460 59477.37747337 g 21.190  0.091  0.922 
DC22gfiti 15901578  115.48208323562  -25.66162121034 59480.36045775 g 20.819  0.064  0.927 
DC22gfiti 15902711  115.48208921203  -25.66161276630 59480.36420826 g 20.883  0.065  0.967 
DC22gfiti 15903532  115.48211644149  -25.66159570672 59480.36793144 g 21.079  0.087  0.939 
DC22gfiti 15904518  115.48213994754  -25.66160490357 59480.37166701 g 21.043  0.093  0.941 
DC22gfiti 15908042  115.48207493972  -25.66162214836 59480.37539096 g 20.772  0.063  0.976 
DC22gfiti 16227692  115.48194771059  -25.66166571705 59483.33240354 g 21.253  0.074  0.879 
DC22gfiti 15913964  115.48201617433  -25.66163615520 59483.33613740 g 21.179  0.069  0.807 
DC22gfiti 15914983  115.48201360474  -25.66163507153 59483.33986318 g 21.167  0.071  0.910 
DC22gfiti 15965398  115.48207621376  -25.66163322528 59508.35665314 g 21.125  0.091  0.962 
DC22gfiti 15967216  115.48204784824  -25.66164602195 59508.36038657 g 21.268  0.097  0.940 
DC22gfiti 15982049  115.48205081030  -25.66166950163 59511.35716796 g 20.994  0.063  0.770 
DC22gfiti 15984110  115.48207129305  -25.66160889905 59511.36091907 g 21.035  0.065  0.849 
DC22gfiti 15986461  115.48210389457  -25.66162265798 59511.36466395 g 21.020  0.067  0.943 
DC22gfiti 15997067  115.48212589579  -25.66160815577 59516.33619675 g 21.077  0.122  0.959 
DC22gfiti 15999930  115.48209975537  -25.66161674291 59516.34752037 g 21.210  0.100  0.906 
DC22gfiti 16115725  115.48206528636  -25.66161869516 59570.22666444 g 21.670  0.114  0.875 
DC22gfiti 16117182  115.48213345939  -25.66163855099 59570.23037957 g 21.578  0.098  0.945 
DC22gfiti 16118846  115.48209507834  -25.66167720047 59570.23408531 g 21.660  0.139  0.958 
DC22gfiti 16125086  115.48212918754  -25.66165397572 59570.24520909 g 21.722  0.114  0.566 
DC22gfiti 16200497  115.48208411989  -25.66163142343 59601.24916450 g 21.737  0.106  0.400 
DC22gfiti 16202540  115.48211770355  -25.66161655355 59601.25656535 g 21.803  0.113  0.632 
DC22gfixf 15880428  115.83722274853  -25.46968512042 59475.35994816 g 20.938  0.066  0.904 
DC22gfixf 15881354  115.83724083502  -25.46972421127 59475.36139167 r 20.480  0.049  0.454 
DC22gfixf 15882370  115.83727732787  -25.46967647383 59475.36364814 g 21.319  0.080  0.972 
DC22gfixf 15883133  115.83724627418  -25.46970759083 59475.36509774 r 20.788  0.059  0.022 
DC22gfixf 15884418  115.83725233056  -25.46972099510 59475.36736583 g 21.362  0.074  0.971 
DC22gfixf 15885064  115.83722341971  -25.46971610158 59475.36880316 r 21.128  0.082  0.397 
DC22gfixf 15885758  115.83727296385  -25.46969008314 59475.37147347 g 21.732  0.104  0.983 
DC22gfixf 15886916  115.83728489379  -25.46972230996 59475.37519259 g 21.942  0.125  0.847 
DC22gfixf 15887405  115.83720096314  -25.46973873357 59475.37663941 r 21.348  0.097  0.340 
DC22gfixf 15967968  115.83740626182  -25.46973819062 59508.36409657 g 21.477  0.105  0.171 
DC22gfixf 16055051  115.83765217472  -25.46972092335 59546.31677945 r 22.298  0.182  0.792 
DC22gfjbc 15880536  116.00927268289  -25.36272414123 59475.35994816 g 21.427  0.108  0.980 
DC22gfjbc 15884569  116.00926800393  -25.36276468605 59475.36736583 g 21.523  0.093  0.989 
DC22gfjbc 15885829  116.00924318308  -25.36272715135 59475.37147347 g 21.628  0.101  0.974 
DC22gfjbc 15886935  116.00930456096  -25.36276179405 59475.37519259 g 21.519  0.091  0.990 
DC22gfjbc 15887970  116.00936323921  -25.36270584811 59475.37892136 g 21.524  0.091  0.947 
DC22gfjbc 15897067  116.00925004503  -25.36279248292 59477.37000817 g 21.058  0.098  0.963 
DC22gfjbc 15909580  116.00928182412  -25.36275852760 59481.36135272 g 21.482  0.105  0.924 
DC22gfjbc 16228025  116.00926535833  -25.36275163627 59483.33240354 g 21.482  0.094  0.986 
DC22gfjbc 15914319  116.00923204383  -25.36271872240 59483.33613740 g 21.402  0.084  0.998 
DC22gfjbc 15915294  116.00926215329  -25.36274053804 59483.33986318 g 21.541  0.102  0.986 
DC22gfjbc 15916502  116.00925337091  -25.36273627209 59483.34357034 g 21.562  0.089  0.993 
DC22gfjbc 15917596  116.00921917965  -25.36275266073 59483.34725921 g 21.674  0.101  0.995 
DC22gfjbc 15918622  116.00925023700  -25.36276491471 59483.35099932 g 21.602  0.094  0.992 
DC22gfjbc 15920971  116.00926258754  -25.36277925668 59486.35299399 g 21.685  0.083  0.994 
DC22gfjbc 15922318  116.00928930837  -25.36275797474 59486.35669738 g 21.716  0.081  0.991 
DC22gfjbc 15923430  116.00926641032  -25.36276791194 59486.36040844 g 21.610  0.073  0.996 
DC22gfjbc 15927019  116.00927542614  -25.36278794619 59486.36411493 g 21.608  0.068  0.992 
DC22gfjbc 15930175  116.00927115176  -25.36276603353 59486.37525944 g 21.521  0.073  0.991 
DC22gfjbc 15968283  116.00923416599  -25.36281321360 59508.36409657 g 21.486  0.111  0.993 
DC22gfjbc 15988319  116.00923947206  -25.36277686376 59512.34062766 g 21.744  0.089  0.808 
DC22gfjbc 15990312  116.00924964978  -25.36276734190 59512.34435514 g 21.703  0.085  0.992 
DC22gfjbc 16046331  116.00919137940  -25.36274588774 59540.29961834 g 21.677  0.111  0.276 
DC22gfjbu 15880557  116.03523492544  -25.39979903684 59475.35994816 g 20.880  0.061  0.224 
DC22gfjbu 15881488  116.03524004749  -25.39980561850 59475.36139167 r 19.934  0.027  0.677 
DC22gfjbu 15881837  116.03521097256  -25.39979553265 59475.36228751 i 19.597  0.030  0.596 
DC22gfjbu 15882292  116.03525761345  -25.39982170759 59475.36364814 g 20.975  0.058  0.975 
DC22gfjbu 15883057  116.03522036750  -25.39980440528 59475.36509774 r 19.971  0.026  0.843 
DC22gfjbu 15883907  116.03523023181  -25.39980504514 59475.36600967 i 19.649  0.028  0.416 
DC22gfjbu 15884080  116.03521828615  -25.39982508657 59475.36668558 z 19.414  0.029  0.930 
DC22gfjbu 15884582  116.03524791618  -25.39980489779 59475.36736583 g 20.986  0.052  0.895 
DC22gfjbu 15885057  116.03522534406  -25.39981371801 59475.36880316 r 20.015  0.027  0.170 
DC22gfjbu 15885196  116.03523698082  -25.39979638257 59475.36970731 i 19.686  0.030  0.329 
DC22gfjbu 15885371  116.03522985009  -25.39980453171 59475.37037080 z 19.482  0.031  0.546 
DC22gfjbu 15885832  116.03523992990  -25.39980085484 59475.37147347 g 21.095  0.056  0.938 
