# Melissa Graham, candidate_nightly_epochs.ipynb 
# UTC = Mon, 15 May 2023 02:04:42 +0000 
# 
# Columns 
#  0 field  
#  1 id -- candidate identifier 
#  2 timespan (days between first and last detection) 
#  3 timespan in g 
#  4 timespan in r 
#  5 timespan in i 
#  6 minimum magnitude (not necessarily the peak) 
#  7 minimum magnitude g 
#  8 minimum magnitude r 
#  9 minimum magnitude i 
# 10 amplitude (magnitudes between brightest and faintest detection) 
# 11 amplitude g 
# 12 amplitude r 
# 13 amplitude i 
# 14 number of epochs (number of unique nights detected) 
# 15 number of epochs in g 
# 16 number of epochs in r 
# 17 number of epochs in i 
# 
COSMOS   DC21bcjux       676.07    0.00  229.37  676.07 22.162  0.000 22.162 22.316  0.670  0.000  0.440  0.515   8   0   4   5 
COSMOS   DC21bckd         80.92   80.92    0.00    0.00 21.553 21.553 23.030  0.000  1.476  1.018  0.000  0.000  17  17   1   0 
COSMOS   DC21bckq        727.06  713.02  694.23  727.06 19.582 19.582 19.833 19.912  3.605  1.353  3.354  2.394  64  30  26  58 
COSMOS   DC21bcky        727.12  724.07  724.07  727.12 20.956 21.564 21.031 20.956  1.662  1.054  1.240  1.188  56  46  28  53 
COSMOS   DC21bclsg       646.20    0.00  646.20    0.00 21.861  0.000 21.861  0.000  0.971  0.000  0.971  0.000  11   0  11   0 
COSMOS   DC21bclxh       643.22    0.00  643.22    0.00 21.847 22.104 21.847  0.000  1.390  0.000  1.390  0.000  14   1  13   0 
COSMOS   DC21bcmhv        80.91    0.00    0.00   80.91 21.747  0.000 22.444 21.747  0.840  0.000  0.000  0.840  19   0   1  19 
COSMOS   DC21bcmi        724.07  724.07  658.26    0.00 22.250 22.250 22.790  0.000  1.186  0.586  0.646  0.000  32  32   8   0 
COSMOS   DC21bcmjc       631.16  604.24  317.13    0.00 19.496 20.496 19.496 21.223  3.422  2.421  2.702  0.000  10   6   4   1 
COSMOS   DC21bcmt        727.03  424.97  721.10  727.03 19.546 19.546 19.585 19.922  3.405  1.457  3.367  2.575  69  40  41  64 
COSMOS   DC21bcnp        721.09    0.00  721.09    0.00 21.848  0.000 21.848  0.000  0.754  0.000  0.754  0.000  18   0  18   0 
COSMOS   DC21bcpi         30.01   15.01   26.95   30.01 22.145 22.563 22.145 22.193  1.002  0.583  0.899  0.483  10   2   9  10 
COSMOS   DC21bcpz        724.04    0.00  724.04    0.00 22.076  0.000 22.076  0.000  0.910  0.000  0.910  0.000  21   0  21   0 
COSMOS   DC21bcrs         80.92   74.92   59.94    0.00 20.318 20.318 21.128  0.000  2.531  2.115  1.722  0.000  21  19  12   0 
COSMOS   DC21bcso        724.11    0.00  724.11    0.00 21.646  0.000 21.646  0.000  1.296  0.000  1.296  0.000  25   0  25   0 
COSMOS   DC21bcss        727.01  724.05  628.17   57.00 18.810 22.039 18.810 21.910  4.170  0.941  4.050  0.473  24  20   7   8 
COSMOS   DC21bctm        724.09    0.00  724.09    0.00 21.636  0.000 21.636  0.000  1.362  0.000  1.362  0.000  16   0  16   0 
COSMOS   DC21bcvr        724.09    0.00  724.09    0.00 21.975 23.562 21.975  0.000  1.587  0.000  0.898  0.000  22   1  21   0 
COSMOS   DC21bcz         727.06    0.00  727.06    0.00 20.990  0.000 20.990  0.000  1.577  0.000  1.577  0.000  46   0  46   0 
COSMOS   DC21bdda         80.92   80.92   77.87    0.00 21.370 21.370 21.551  0.000  1.306  0.640  1.125  0.000  21   9  18   0 
COSMOS   DC21bdgf        724.08  724.05  670.17    0.00 21.377 21.377 21.542  0.000  1.569  1.569  1.235  0.000  52  50  33   0 
COSMOS   DC21bdgq        652.15  652.14   26.98  365.93 20.619 20.619 22.649 22.064  2.447  2.419  0.417  0.494  26  24   2   2 
COSMOS   DC21bdib        724.13  724.13   23.95  676.14 21.379 21.379 21.627 21.834  1.454  1.454  1.116  0.574  45  38   2  20 
COSMOS   DC21bdik        712.04  712.04   72.91    0.00 21.337 21.367 21.337  0.000  1.301  1.271  0.282  0.000  13  11   4   0 
COSMOS   DC21bdkw        724.09  724.09  724.04  724.05 20.946 21.165 20.946 21.359  2.135  1.916  1.750  1.213  44  27  42  25 
COSMOS   DC21bdmo        718.09  215.30  718.09    0.00 21.441 23.159 21.441  0.000  1.718  0.001  0.994  0.000  32   2  31   0 
COSMOS   DC21bdnf        724.03  721.04  724.02  712.14 17.717 21.180 20.430 17.717  5.609  1.577  2.895  4.955  51  36  36   3 
