# Name,    RA,              Dec,              z,                 z_err,                 Type
DC23jnfuh, 150.088272490932, 2.45931916311193, 0.7304476278857149, 7.950256633576569e-05, GALAXY: 2
DC23jngjo, 150.439181761827, 3.77449874712869, 2.2367825446655853, 8.271439844285084e-05, QSO: 1
DC23jntwl, 149.798582629121, 3.57861570580225, 1.8086644461069885, 9.291690200908148e-05, QSO: 2
DC23jntxz, 150.240018206318, 3.01360768238542, 2.647196926722968, 2.9982683753171234e-05, QSO: 4
DC23jnzeq, 151.609409440284, 1.60516485485966, 1.6936646380864695, 0.00016867447365748333, QSO: 1
DC23joaur, 150.339552528767, 3.41276196315378, 0.76123575003875, 3.68195517001777e-05, GALAXY: 1
DC23jodpa, 148.876792444209, 2.17458816819084, 1.8796101634197633, 0.00029242630159486967, QSO: 1
DC23jpkhy, 151.228622378695, 2.38263881373377, 0.27583675592352813, 1.0189826010272058e-05, QSO: 2
DC23jpvpn, 149.66191269702, 2.3969015062781, 0.3552082435923253, 1.296746775802108e-05, QSO: 1
DC23jpvwl, 150.364816163777, 3.74283536656575, 2.812757501400555, 0.00010533249522464455, QSO: 2
DC23jqllt, 150.593653533274, 2.80131397587733, 2.58387808221548, 9.913371835625465e-05, QSO: 2
DC23jqmyo, 149.704278236175, 1.53882839970051, 0.363257678648615, 6.60544579802269e-05, GALAXY: 1
DC23jqslg, 148.875134456002, 2.10879121063355, 0.0006453462568832376, 1.4367624020355996e-05, STAR: 3
DC23jqxuj, 150.558624624489, 1.15967905433462, 0.8482539632797418, 2.2324234169168375e-05, QSO: 2
DC23jurva, 149.708631508735, 2.33485011455892, 0.174503501302443, 2.9623570965597902e-05, GALAXY: 1
DC23jvovp, 151.014913702691, 1.03327040672367, 0.31523026014766303, 2.730810371433446e-05, GALAXY: 5
DC23jwhoq, 148.883073619287, 1.4926050850665, 0.3234543037711991, 5.395118276055574e-06, GALAXY: 1
DC23jwmer, 149.292177544537, 1.49706358538049, 0.374630770344876, 3.98122029019209e-05, QSO: 1
DC23jwxpm, 149.356125728053, 2.51539728679244, 1.665095908062894, 0.0002533733287659814, QSO: 2
DC23jxjtu, 149.675142592073, 1.9827238460978, 1.3325871699056697, 0.00019238652941341096, QSO: 1
DC23jxvff, 150.872676376022, 2.60071952593453, 0.221285792288814, 4.90010140422266e-06, GALAXY: 1
DC23jzmev, 151.12466627029, 1.92735655249126, 0.334047589207084, 2.31540748840953e-05, GALAXY: 1
DC23kewod, 149.832839180371, 2.38467611619214, 2.247617207481358, 0.00018958178994990817, QSO: 3
DC23kewpz, 150.390717303204, 3.07172962707062, 1.2137874448579102, 0.00023773319847737303, QSO: 1
DC23kgnps, 149.755555843038, 3.83731960195616, 1.6301981119269553, 6.165221521805654e-05, GALAXY: 1
DC23kgofy, 149.941736952065, 2.79544617215707, 1.067161909494947, 3.515654422064528e-05, QSO: 3
DC23kgxip, 150.987703427548, 1.03646315531003, 1.8841398567230623, 0.00019381485046905369, QSO: 2
DC23khdxk, 148.947066950634, 2.35345221041158, 0.152153712606607, 8.30355275592729e-06, GALAXY: 1
DC23khfqh, 149.912440342506, 2.20032207652118, 0.684843246717635, 0.000154517946963213, QSO: 1
DC23kicho, 148.968647644125, 1.17372025458627, 0.00023876427166655907, 4.484183153984873e-06, STAR: 2
DC23kieuz, 149.254942117222, 2.85683438417329, 1.8740309911582873, 0.00012729345230609224, QSO: 1
DC23kjcwk, 149.955840016474, 2.02804957821248, 1.753410283395425, 2.374245595767551e-05, QSO: 5
DC23kjsjk, 149.855755656519, 3.33322195721225, 0.10371369127645899, 1.7373093485604e-05, GALAXY: 1
DC23kpigs, 149.109993128462, 1.52873838907818, 0.294066649293127, 5.6666053799264295e-05, GALAXY: 1
DC23ktdtc, 150.049846947689, 2.78786614347567, 0.132622008748164, 4.33838984677825e-05, GALAXY: 1
DC23ktgnf, 149.203008389034, 2.03871703709745, 0.342085813561126, 3.64144983777206e-05, GALAXY: 1
DC23kyyvz, 150.23495074335, 3.1400584661119, 0.482542521103521, 6.73687807390523e-05, GALAXY: 1
DC24dhfh, 150.801884141779, 2.0005054435769, 1.786687648397742, 8.239370881449094e-05, QSO: 2
DC24ebxc, 149.58661038194, 2.03709915071144, 1.856373744151863, 0.0001032582812820864, QSO: 2
DC24edlw, 150.560144425434, 3.41157042553505, 2.9716688181382813, 0.00016754605561437888, QSO: 3
DC24ikly, 149.947311031647, 3.07629807682722, 0.699141118723158, 4.42479266657189e-05, QSO: 1
DC24itg, 149.369930964711, 3.27690095439098, 0.6489527194248544, 6.033773856086307e-05, QSO: 1
DC24iuhr, 149.302078529983, 1.28392271059834, 2.02145658445513, 0.00121891739693302, QSO: 1
DC24mbo, 150.617261468746, 2.48273223697983, 2.7345910121078747, 0.0001920074406679147, QSO: 4
DC24nicx, 150.093988937436, 3.03445796216904, 2.176672320967743, 0.00017155502371711618, QSO: 3
DC24niec, 149.421277971559, 2.74870347013542, 1.4489999374438403, 0.000189923763047425, QSO: 1
DC24nivx, 151.238053018895, 2.20032753730635, 2.133848868669062, 0.0001347725402204742, QSO: 4
DC24niwi, 150.822474391066, 1.81029559798584, 1.3170698039211817, 0.00010971521171644428, QSO: 2
DC24oroo, 151.45362770736, 1.76556926232651, 1.12414842239321, 0.00017168885033984, QSO: 1
DC24ozgx, 151.087569523036, 1.61316469232528, 1.0394961355870271, 7.840695010159772e-05, QSO: 2
DC24vdhk, 151.033566078747, 2.68846374313206, 0.965408971531494, 6.085322047780293e-05, GALAXY: 1, QSO: 1
DC24wsyc, 151.364480259272, 1.3954588102586, 1.8276141019201888, 9.978183951041922e-05, QSO: 3
DC24xpic, 149.214702250752, 2.78377752660479, 0.833709811540622, 0.00014248233410509004, QSO: 1
