# Melissa Graham, source_detection_summary.ipynb 
# UTC = Mon, 06 Jun 2022 06:45:10 +0000 
# 
# Columns 
#  0 field 
#  1 exposure calendar date 
#  2 filename base 
#  3 exposure identifier 
#  4 modified julian date 
#  5 filter 
#  6 mean limiting magnitude (over all subtractions) 
#  7 mean seeing (over all subtractions) 
#  8 mean sky background (over all subtractions) 
#  9 total number of objects 
# 10 total number of objects with R/B>0.6 
# 11 airmass 
# 
COSMOS    210418   c4d_210418_005118_ori    528 59322.03563456 r 23.964 0.937    7.557   3294    412 1.180 
COSMOS    210418   c4d_210418_005313_ori   2024 59322.03695933 i 23.748 0.841   15.155    588     99 1.180 
COSMOS    210418   c4d_210418_005552_ori    530 59322.03879874 g 24.030 0.962    4.073   1801    222 1.180 
COSMOS    210418   c4d_210418_005721_ori    531 59322.03983684 r 23.979 0.917    7.490   2936    355 1.180 
COSMOS    210418   c4d_210418_005917_ori   2025 59322.04117371 i 23.726 0.845   14.965    549    101 1.180 
COSMOS    210418   c4d_210418_013523_ori    534 59322.06624931 g 23.899 1.176    3.846   2115    549 1.210 
COSMOS    210418   c4d_210418_013652_ori    535 59322.06726977 r 23.926 1.023    7.234   3238    563 1.210 
COSMOS    210418   c4d_210418_013847_ori   2026 59322.06859985 i 23.684 0.945   14.359    706    143 1.210 
COSMOS    210418   c4d_210418_014126_ori    537 59322.07044741 g 24.012 1.057    3.747   1619    296 1.200 
COSMOS    210418   c4d_210418_014255_ori    538 59322.07147551 r 24.014 0.946    7.052   3527    444 1.200 
COSMOS    210418   c4d_210418_014450_ori   2027 59322.07280599 i 23.765 0.867   14.119    600    105 1.200 
COSMOS    210418   c4d_210418_014728_ori    540 59322.07463662 g 24.140 0.953    3.649   1967    232 1.200 
COSMOS    210418   c4d_210418_014857_ori    541 59322.07566378 r 24.080 0.896    6.989   3018    327 1.200 
COSMOS    210418   c4d_210418_015052_ori   2045 59322.07699594 i 23.761 0.888   14.331    677    104 1.200 
COSMOS    210418   c4d_210418_015332_ori    543 59322.07884438 g 24.173 0.953    3.604   2067    368 1.230 
COSMOS    210418   c4d_210418_015500_ori    544 59322.07987078 r 24.096 0.884    7.070   2844    338 1.230 
COSMOS    210418   c4d_210418_015657_ori   2029 59322.08122086 i 23.728 0.891   14.737    667    142 1.230 
COSMOS    210418   c4d_210418_015935_ori    546 59322.08305296 g 24.138 1.020    3.490   1832    302 1.220 
COSMOS    210418   c4d_210418_020104_ori    547 59322.08407847 r 24.006 0.977    7.018   3503    438 1.230 
COSMOS    210418   c4d_210418_020300_ori   2046 59322.08542429 i 23.759 0.863   14.707    629    107 1.230 
COSMOS    210418   c4d_210418_023516_ori    550 59322.10783371 g 24.258 0.987    3.256   2121    217 1.280 
COSMOS    210418   c4d_210418_023645_ori    551 59322.10885706 r 24.215 0.889    6.399   3122    304 1.290 
COSMOS    210418   c4d_210418_023840_ori   2031 59322.11018696 i 23.918 0.813   13.169    576     95 1.290 
COSMOS    210418   c4d_210418_024119_ori    553 59322.11203207 g 24.283 0.944    3.296   2195    329 1.330 
COSMOS    210418   c4d_210418_024247_ori    554 59322.11304963 r 24.298 0.796    6.408   2530    273 1.330 
COSMOS    210418   c4d_210418_024443_ori   2032 59322.11439555 i 23.978 0.743   13.061    503    108 1.340 
COSMOS    210418   c4d_210418_024724_ori    556 59322.11625093 g 24.279 0.937    3.276   1908    243 1.330 
COSMOS    210418   c4d_210418_024852_ori    557 59322.11726972 r 24.238 0.875    6.312   3601    367 1.340 
COSMOS    210418   c4d_210418_025047_ori   2047 59322.11860021 i 23.962 0.789   12.878   1338    100 1.340 
COSMOS    210418   c4d_210418_025326_ori    559 59322.12044691 g 24.315 0.910    3.266   2111    205 1.330 
COSMOS    210418   c4d_210418_025456_ori    560 59322.12148207 r 24.262 0.840    6.274   2956    318 1.340 
COSMOS    210418   c4d_210418_025650_ori   2034 59322.12281098 i 23.956 0.773   12.672    663    107 1.340 
COSMOS    210418   c4d_210418_025930_ori    562 59322.12466261 g 24.200 0.999    3.307   2199    398 1.390 
COSMOS    210418   c4d_210418_030058_ori    563 59322.12567475 r 24.241 0.847    6.336   2894    329 1.390 
COSMOS    210418   c4d_210418_030252_ori   2035 59322.12699319 i 23.946 0.778   12.833    526    114 1.400 
COSMOS    210421   c4d_210421_010147_ori    566 59325.04291036 g    nan   nan      nan      0      0 1.200 
COSMOS    210421   c4d_210421_010317_ori    567 59325.04395545 r    nan   nan      nan      0      0 1.200 
COSMOS    210421   c4d_210421_010512_ori   2036 59325.04528084 i 21.774 2.480   32.348    883      4 1.200 
COSMOS    210421   c4d_210421_012003_ori    570 59325.05560054 g    nan   nan      nan      0      0 1.210 
COSMOS    210421   c4d_210421_012132_ori    571 59325.05662439 r 21.826 2.588   20.799    983     30 1.210 
COSMOS    210421   c4d_210421_012326_ori   2037 59325.05794637 i 21.691 2.187   39.781    682     19 1.210 
COSMOS    210421   c4d_210421_012605_ori    573 59325.05978379 g 22.020 2.361   10.611    450     15 1.200 
COSMOS    210421   c4d_210421_012735_ori    574 59325.06082808 r 21.929 2.181   21.478   1047     71 1.200 
COSMOS    210421   c4d_210421_012929_ori    575 59325.06215232 g    nan   nan      nan      0      0 1.190 
COSMOS    210424   c4d_210424_234654_ori    583 59328.99090600 g 22.463 1.290   13.955    659     96 1.200 
COSMOS    210424   c4d_210424_234825_ori    584 59328.99195968 r 22.826 1.235   17.427   1980    368 1.200 
COSMOS    210424   c4d_210424_235023_ori   2038 59328.99332240 i 22.964 1.079   25.494   1484     76 1.190 
COSMOS    210424   c4d_210424_235301_ori    586 59328.99515484 g 22.466 1.270   14.125    716     81 1.200 
COSMOS    210424   c4d_210424_235430_ori    587 59328.99619196 r 22.852 1.185   17.653   1650    237 1.200 
COSMOS    210424   c4d_210424_235625_ori   2039 59328.99751975 i 22.980 1.041   25.747   1341     64 1.190 
COSMOS    210424   c4d_210424_235904_ori    589 59328.99935582 g 22.384 1.376   14.144    895    164 1.210 
COSMOS    210425   c4d_210425_000033_ori    590 59329.00038316 r 22.924 1.091   17.653   1958    337 1.210 
COSMOS    210425   c4d_210425_000231_ori   2040 59329.00175184 i 23.022 0.987   26.124    937     80 1.200 
COSMOS    210425   c4d_210425_000633_ori    592 59329.00455848 g 22.553 1.188   13.949    654     90 1.180 
COSMOS    210425   c4d_210425_000802_ori    593 59329.00558392 r 23.001 1.033   17.293   2099    315 1.180 
COSMOS    210425   c4d_210425_000956_ori   2041 59329.00690023 i 23.041 0.991   25.402   1215     80 1.180 
COSMOS    210425   c4d_210425_001233_ori    595 59329.00872487 g 22.507 1.208   14.129    703     88 1.180 
COSMOS    210425   c4d_210425_001402_ori    596 59329.00975049 r 22.951 1.070   17.497   1732    245 1.180 
COSMOS    210425   c4d_210425_001557_ori   2042 59329.01107713 i 23.062 0.967   25.613   1172     76 1.180 
COSMOS    210425   c4d_210425_010337_ori    599 59329.04418083 g 22.568 1.136   14.344    972    215 1.210 
COSMOS    210425   c4d_210425_010506_ori    600 59329.04521651 r 23.099 0.940   17.392   1720    211 1.210 
COSMOS    210425   c4d_210425_010706_ori   2043 59329.04660615 i 23.213 0.894   23.767    612     89 1.210 
COSMOS    210425   c4d_210425_010945_ori    602 59329.04844264 g 22.609 1.091   14.194    673     74 1.200 
COSMOS    210425   c4d_210425_011115_ori    603 59329.04947984 r 23.134 0.891   17.234   1854    181 1.200 
COSMOS    210425   c4d_210425_011310_ori   2044 59329.05081707 i 23.235 0.863   23.878    654     72 1.200 
COSMOS    210425   c4d_210425_011549_ori    605 59329.05266018 g 22.701 0.960   14.402    776     58 1.200 
COSMOS    210425   c4d_210425_011720_ori    606 59329.05370803 r 23.050 0.965   17.456   1800    188 1.200 
COSMOS    210425   c4d_210425_011916_ori   2050 59329.05504813 i 23.184 0.914   23.770    868     81 1.200 
COSMOS    210425   c4d_210425_012153_ori    608 59329.05687279 g 22.577 1.085   14.489    922    162 1.220 
COSMOS    210425   c4d_210425_012324_ori    609 59329.05792094 r 23.064 0.938   17.492   1675    215 1.230 
COSMOS    210425   c4d_210425_012519_ori   2051 59329.05925142 i 23.232 0.882   23.662    552     86 1.230 
COSMOS    210425   c4d_210425_012759_ori    611 59329.06110184 g 22.641 1.002   14.421    683     71 1.220 
COSMOS    210425   c4d_210425_012929_ori    612 59329.06214615 r 23.118 0.884   17.358   1703    160 1.220 
COSMOS    210425   c4d_210425_013125_ori   2064 59329.06348629 i 23.265 0.830   23.273    547     68 1.220 
COSMOS    210425   c4d_210425_025319_ori    615 59329.12036418 g 22.354 1.157   15.877    633     51 1.430 
COSMOS    210425   c4d_210425_025449_ori    616 59329.12140933 r 22.795 1.051   19.656   1567    205 1.440 
COSMOS    210425   c4d_210425_025643_ori   2053 59329.12272607 i 22.989 0.946   26.708   1032     70 1.450 
COSMOS    210425   c4d_210425_025922_ori    618 59329.12456323 g 22.345 1.150   16.207    721    110 1.510 
COSMOS    210425   c4d_210425_030050_ori    619 59329.12558705 r 22.828 0.978   20.111   1489    191 1.510 
COSMOS    210425   c4d_210425_030246_ori   2057 59329.12692208 i 22.981 0.885   28.399    549     63 1.520 
COSMOS    210425   c4d_210425_030524_ori    621 59329.12875558 g 22.329 1.150   16.289    513     69 1.530 
COSMOS    210425   c4d_210425_030652_ori    622 59329.12977976 r 22.815 0.967   20.426   1618    166 1.530 
COSMOS    210425   c4d_210425_030849_ori   2061 59329.13112564 i 22.934 0.905   28.854    720     66 1.540 
COSMOS    210425   c4d_210425_031129_ori    624 59329.13298031 g 22.310 1.173   16.484    604     56 1.530 
COSMOS    210425   c4d_210425_031300_ori    625 59329.13403280 r 22.777 0.992   20.745   1659    184 1.530 
COSMOS    210425   c4d_210425_031454_ori   2062 59329.13535635 i 22.869 0.931   29.793    967     61 1.540 
COSMOS    210425   c4d_210425_031735_ori    627 59329.13721217 g 22.234 1.235   16.868    703    132 1.610 
COSMOS    210425   c4d_210425_031904_ori    628 59329.13824237 r 22.745 1.015   21.252   1518    179 1.620 
COSMOS    210425   c4d_210425_032058_ori   2073 59329.13956654 i 22.840 0.978   29.661    835     80 1.630 
COSMOS    210427   c4d_210427_000211_ori    631 59331.00152112 g 22.225 1.374   16.810    573     58 1.180 
COSMOS    210427   c4d_210427_000339_ori    632 59331.00254169 r 22.713 1.254   19.389   1677    278 1.180 
COSMOS    210427   c4d_210427_000534_ori   2065 59331.00387511 i 22.863 1.220   25.367   1259     52 1.180 
COSMOS    210427   c4d_210427_000813_ori    634 59331.00570827 g 22.155 1.453   17.088    561     54 1.180 
COSMOS    210427   c4d_210427_000942_ori    635 59331.00673675 r 22.757 1.221   19.510   1623    239 1.180 
COSMOS    210427   c4d_210427_001136_ori   2068 59331.00805751 i 22.977 1.143   24.607   1568     76 1.180 
COSMOS    210427   c4d_210427_001415_ori    637 59331.00990048 g 22.199 1.386   17.160    799    102 1.200 
COSMOS    210427   c4d_210427_001543_ori    638 59331.01092416 r 22.694 1.269   19.548   1834    396 1.190 
COSMOS    210427   c4d_210427_001737_ori   2069 59331.01223843 i 22.876 1.235   24.823   1371     76 1.190 
COSMOS    210427   c4d_210427_002019_ori    640 59331.01410885 g 22.045 1.615   17.053    489     40 1.180 
COSMOS    210427   c4d_210427_002147_ori    641 59331.01512783 r 22.681 1.290   19.412   1783    325 1.180 
COSMOS    210427   c4d_210427_002342_ori   2070 59331.01645835 i 22.909 1.199   24.642   1400     77 1.180 
COSMOS    210427   c4d_210427_002620_ori    643 59331.01829242 g 22.326 1.222   17.292    677     70 1.180 
COSMOS    210427   c4d_210427_002750_ori    644 59331.01933029 r 22.769 1.230   19.535   1648    260 1.180 
COSMOS    210427   c4d_210427_002944_ori   2071 59331.02065425 i 22.909 1.202   24.607   1208     52 1.180 
COSMOS    210427   c4d_210427_010325_ori    647 59331.04404170 g 22.068 1.488   18.057    737    120 1.210 
COSMOS    210427   c4d_210427_010454_ori    648 59331.04507335 r 22.649 1.245   20.305   1687    356 1.210 
COSMOS    210427   c4d_210427_010649_ori   2072 59331.04640377 i 22.852 1.201   25.307   1076     69 1.220 
COSMOS    210427   c4d_210427_010926_ori    650 59331.04822713 g 22.189 1.301   18.021    528     52 1.200 
COSMOS    210427   c4d_210427_011055_ori    651 59331.04925516 r 22.824 1.069   20.198   1860    282 1.210 
COSMOS    210427   c4d_210427_011250_ori   2087 59331.05058358 i 22.776 1.302   25.418   1041     46 1.210 
COSMOS    210427   c4d_210427_011529_ori    653 59331.05242025 g 22.044 1.480   18.260    542     51 1.200 
COSMOS    210427   c4d_210427_011657_ori    654 59331.05344061 r 22.559 1.372   20.410   1444    225 1.210 
COSMOS    210427   c4d_210427_011852_ori   2075 59331.05477440 i 22.716 1.362   25.629   1105     56 1.210 
COSMOS    210427   c4d_210427_012131_ori    656 59331.05661456 g 22.106 1.364   18.477    772    118 1.230 
COSMOS    210427   c4d_210427_012259_ori    657 59331.05763589 r 22.564 1.309   20.661   1719    366 1.240 
COSMOS    210427   c4d_210427_012454_ori   2076 59331.05896003 i 22.699 1.336   26.087    988     53 1.240 
COSMOS    210427   c4d_210427_012733_ori    659 59331.06080514 g 21.963 1.580   18.444    500     51 1.230 
COSMOS    210427   c4d_210427_012902_ori    660 59331.06183186 r 22.570 1.315   20.603   1557    286 1.230 
COSMOS    210427   c4d_210427_013056_ori   2077 59331.06314994 i 22.622 1.461   25.631    844     33 1.230 
COSMOS    210427   c4d_210427_023537_ori    663 59331.10807183 g 22.014 1.273   20.632    471     42 1.390 
COSMOS    210427   c4d_210427_023707_ori    664 59331.10911131 r 22.633 1.078   23.059   1455    197 1.400 
COSMOS    210427   c4d_210427_023902_ori   2078 59331.11044151 i 22.944 0.960   28.224   1256     67 1.410 
COSMOS    210427   c4d_210427_024140_ori    666 59331.11227805 g 22.012 1.270   21.117    720    111 1.460 
COSMOS    210427   c4d_210427_024311_ori    667 59331.11332198 r 22.506 1.178   23.643   1503    251 1.460 
COSMOS    210427   c4d_210427_024505_ori   2079 59331.11464625 i 22.702 1.209   28.631   1042     67 1.470 
COSMOS    210427   c4d_210427_024743_ori    669 59331.11647952 g 21.815 1.488   21.249    425     34 1.470 
COSMOS    210427   c4d_210427_024912_ori    670 59331.11751095 r 22.485 1.198   23.789   1496    258 1.480 
COSMOS    210427   c4d_210427_025108_ori   2080 59331.11885159 i 22.663 1.215   29.114    898     47 1.490 
COSMOS    210427   c4d_210427_025348_ori    672 59331.12069537 g 21.842 1.443   21.421    451     37 1.470 
COSMOS    210427   c4d_210427_025517_ori    673 59331.12173167 r 22.384 1.320   24.031   1387    232 1.480 
COSMOS    210427   c4d_210427_025714_ori   2081 59331.12308098 i 22.655 1.223   29.360    938     53 1.490 
COSMOS    210427   c4d_210427_025953_ori    675 59331.12492672 g 21.705 1.606   22.012    540     44 1.550 
COSMOS    210427   c4d_210427_030123_ori    676 59331.12596234 r 22.286 1.393   24.796   1393    247 1.560 
COSMOS    210427   c4d_210427_030317_ori   2082 59331.12728893 i 22.549 1.332   29.798    769     54 1.570 
COSMOS    210428   c4d_210428_233918_ori   9981 59332.98563490 g 23.052 1.455    6.868      0      0 1.190 
COSMOS    210428   c4d_210428_234047_ori    678 59332.98666556 r 23.512 1.275    8.477   2727    470 1.190 
COSMOS    210428   c4d_210428_234243_ori   2084 59332.98800244 i 23.256 1.335   15.479   1360     72 1.190 
COSMOS    210428   c4d_210428_234521_ori    680 59332.98983548 g 23.201 1.522    5.703   1114    148 1.190 
COSMOS    210428   c4d_210428_234651_ori    681 59332.99086827 r 23.338 1.406    9.047   2217    359 1.190 
COSMOS    210428   c4d_210428_234846_ori   2085 59332.99219940 i 23.248 1.331   15.334   1222     83 1.190 
COSMOS    210428   c4d_210428_235126_ori    683 59332.99405391 g 23.091 1.487    6.538   1320    273 1.200 
COSMOS    210428   c4d_210428_235255_ori    684 59332.99508762 r 23.361 1.274    9.797   2494    510 1.200 
COSMOS    210428   c4d_210428_235450_ori   2110 59332.99641457 i 23.325 1.173   16.013   1250    110 1.200 
COSMOS    210428   c4d_210428_235729_ori    686 59332.99825249 g 23.072 1.375    7.176    926    131 1.180 
COSMOS    210428   c4d_210428_235858_ori    687 59332.99928918 r 23.270 1.325   10.235   2346    422 1.180 
COSMOS    210429   c4d_210429_000052_ori   2088 59333.00061200 i 23.233 1.309   15.850   1141     74 1.180 
COSMOS    210429   c4d_210429_000332_ori    689 59333.00245718 g 22.842 1.581    7.753    802     81 1.180 
COSMOS    210429   c4d_210429_000501_ori    690 59333.00349335 r 23.306 1.239   10.546   2170    344 1.180 
COSMOS    210429   c4d_210429_000658_ori   2089 59333.00484151 i 23.377 1.131   15.716   1344     89 1.180 
COSMOS    210429   c4d_210429_004448_ori    693 59333.03111472 g 22.660 1.462    9.975   1095    232 1.200 
COSMOS    210429   c4d_210429_004617_ori    694 59333.03214949 r 23.068 1.369   12.105   2146    392 1.200 
COSMOS    210429   c4d_210429_004813_ori   2090 59333.03348641 i 23.310 1.142   16.737   1473    106 1.210 
COSMOS    210429   c4d_210429_005051_ori    696 59333.03532118 g 22.746 1.314   10.080    771    116 1.190 
COSMOS    210429   c4d_210429_005220_ori    697 59333.03634530 r 23.225 1.168   12.136   2528    449 1.190 
COSMOS    210429   c4d_210429_005414_ori   2091 59333.03766835 i 23.403 1.047   16.575   1385     93 1.200 
COSMOS    210429   c4d_210429_005653_ori    699 59333.03950550 g 22.719 1.329   10.209    776     95 1.190 
COSMOS    210429   c4d_210429_005821_ori    700 59333.04053132 r 23.134 1.260   12.233   2007    310 1.190 
COSMOS    210429   c4d_210429_010017_ori   2111 59333.04187270 i 23.321 1.118   16.764   1595     92 1.200 
COSMOS    210429   c4d_210429_010256_ori    702 59333.04371322 g 22.735 1.286   10.475   1053    233 1.220 
COSMOS    210429   c4d_210429_010425_ori    703 59333.04474177 r 23.193 1.171   12.541   2180    416 1.220 
COSMOS    210429   c4d_210429_010619_ori   2124 59333.04606086 i 23.319 1.098   17.221   1365    108 1.220 
COSMOS    210429   c4d_210429_010857_ori    705 59333.04788450 g 22.709 1.290   10.542    750    101 1.210 
COSMOS    210429   c4d_210429_011026_ori    706 59333.04892020 r 23.234 1.099   12.550   2463    403 1.220 
COSMOS    210429   c4d_210429_011221_ori   2094 59333.05024592 i 23.289 1.119   17.138   1311     75 1.220 
COSMOS    210429   c4d_210429_022352_ori    709 59333.09991851 g 22.504 1.367   11.971    665     64 1.380 
COSMOS    210429   c4d_210429_022522_ori    710 59333.10095827 r 22.949 1.255   14.305   1739    287 1.390 
COSMOS    210429   c4d_210429_022717_ori   2095 59333.10228675 i 23.085 1.148   20.414   1241     64 1.390 
COSMOS    210429   c4d_210429_022956_ori    712 59333.10412816 g 22.331 1.579   12.294    918    145 1.440 
COSMOS    210429   c4d_210429_023126_ori    713 59333.10516705 r 22.959 1.215   14.688   1889    347 1.450 
COSMOS    210429   c4d_210429_023320_ori   2096 59333.10649298 i 23.086 1.119   20.832   1277     90 1.460 
COSMOS    210429   c4d_210429_023559_ori    715 59333.10832293 g 22.494 1.322   12.372    656     74 1.460 
COSMOS    210429   c4d_210429_023728_ori    716 59333.10936039 r 23.015 1.141   14.758   2144    390 1.460 
COSMOS    210429   c4d_210429_023923_ori   2097 59333.11069231 i 23.136 1.058   20.909   1431     67 1.470 
COSMOS    210429   c4d_210429_024200_ori    718 59333.11250951 g 22.443 1.397   12.381    613     55 1.460 
COSMOS    210429   c4d_210429_024330_ori    719 59333.11355135 r 22.945 1.211   14.757   1840    267 1.460 
COSMOS    210429   c4d_210429_024526_ori   2113 59333.11489108 i 23.081 1.100   20.957   1142     59 1.470 
COSMOS    210429   c4d_210429_024806_ori    721 59333.11674677 g 22.380 1.391   12.745    785    161 1.530 
COSMOS    210429   c4d_210429_024936_ori    722 59333.11777950 r 22.937 1.176   15.172   1820    347 1.540 
COSMOS    210429   c4d_210429_025130_ori   2099 59333.11910806 i 23.086 1.105   21.336   1455     83 1.550 
COSMOS    210502   c4d_210502_233559_ori    740 59336.98332933 g 23.802 1.433    3.460   1331    247 1.180 
COSMOS    210502   c4d_210502_233728_ori    741 59336.98435956 r 23.631 1.253    7.577   2250    532 1.180 
COSMOS    210502   c4d_210502_233923_ori   2100 59336.98568768 i 23.166 1.418   15.296   1097     75 1.180 
COSMOS    210502   c4d_210502_234202_ori    743 59336.98752405 g 23.611 1.642    3.458   1375    160 1.180 
COSMOS    210502   c4d_210502_234331_ori    724 59336.98855595 r 23.549 1.337    7.569   2535    454 1.180 
COSMOS    210502   c4d_210502_234525_ori   2101 59336.98987689 i 23.051 1.501   14.942   1135     53 1.180 
COSMOS    210502   c4d_210502_234805_ori    726 59336.99172606 g 23.584 1.601    3.520   1750    301 1.200 
COSMOS    210502   c4d_210502_234933_ori    744 59336.99274393 r 23.284 1.707    7.585   1917    409 1.200 
COSMOS    210502   c4d_210502_235127_ori   2102 59336.99406864 i 23.236 1.283   15.074   1268     95 1.190 
COSMOS    210502   c4d_210502_235410_ori    746 59336.99595924 g 23.880 1.243    3.462   1754    323 1.180 
COSMOS    210502   c4d_210502_235540_ori    727 59336.99699685 r 23.638 1.248    7.444   3245    559 1.180 
COSMOS    210502   c4d_210502_235737_ori   2103 59336.99835171 i 23.367 1.172   14.783   1583    139 1.180 
COSMOS    210503   c4d_210503_000017_ori    747 59337.00019689 g 23.683 1.527    3.464   1322    203 1.180 
COSMOS    210503   c4d_210503_000145_ori    729 59337.00122458 r 23.544 1.383    7.380   2488    397 1.180 
COSMOS    210503   c4d_210503_000340_ori   2104 59337.00255429 i 23.352 1.271   14.696   1245     86 1.180 
COSMOS    210503   c4d_210503_002706_ori    750 59337.01882793 g 23.810 1.390    3.486   2241    537 1.200 
COSMOS    210503   c4d_210503_002836_ori    751 59337.01986828 r 23.732 1.209    7.123   3080    725 1.200 
COSMOS    210503   c4d_210503_003031_ori   2105 59337.02119967 i 23.404 1.230   14.095   1851    120 1.200 
COSMOS    210503   c4d_210503_003312_ori    753 59337.02305961 g 23.681 1.556    3.466   1426    192 1.190 
COSMOS    210503   c4d_210503_003441_ori    736 59337.02408626 r 23.661 1.345    6.965   3008    543 1.190 
COSMOS    210503   c4d_210503_003635_ori   2106 59337.02541616 i 23.264 1.441   13.862   1279     71 1.190 
COSMOS    210503   c4d_210503_003920_ori    755 59337.02731942 g 23.594 1.799    3.432   1138    126 1.190 
COSMOS    210503   c4d_210503_004049_ori    756 59337.02834832 r 23.574 1.490    6.873   2632    490 1.190 
COSMOS    210503   c4d_210503_004244_ori   2107 59337.02968660 i 23.347 1.327   13.584   1262     92 1.190 
COSMOS    210503   c4d_210503_004525_ori    757 59337.03153942 g 23.624 1.590    3.497   2105    510 1.220 
COSMOS    210503   c4d_210503_004652_ori    731 59337.03255183 r 23.465 1.527    6.972   2599    450 1.220 
COSMOS    210503   c4d_210503_004847_ori   2108 59337.03388128 i 23.116 1.562   13.593   1257     71 1.220 
COSMOS    210503   c4d_210503_005126_ori    758 59337.03572684 g 23.499 1.715    3.498   1212    176 1.210 
COSMOS    210503   c4d_210503_005254_ori    759 59337.03674347 r 23.455 1.493    6.950   2664    498 1.210 
COSMOS    210503   c4d_210503_005449_ori   2109 59337.03806820 i 23.264 1.379   13.349   1229     74 1.220 
COSMOS    210503   c4d_210503_022502_ori    762 59337.10072444 g 23.406 1.388    3.655   1333    192 1.450 
COSMOS    210503   c4d_210503_022631_ori    763 59337.10175290 r 23.273 1.211    7.572   2201    406 1.460 
COSMOS    210503   c4d_210503_022826_ori   2114 59337.10308497 i 23.035 1.176   13.684   1376     66 1.470 
COSMOS    210503   c4d_210503_023105_ori    765 59337.10492820 g 23.078 1.567    3.848   1076    235 1.520 
COSMOS    210503   c4d_210503_023234_ori    733 59337.10594955 r 23.107 1.269    7.885   2208    389 1.530 
COSMOS    210503   c4d_210503_023429_ori   2115 59337.10728181 i 23.023 1.214   13.724   1117     74 1.540 
COSMOS    210503   c4d_210503_023707_ori    767 59337.10911965 g 23.264 1.376    3.783   1295    249 1.550 
COSMOS    210503   c4d_210503_023837_ori    768 59337.11015248 r 23.306 1.114    7.724   2957    612 1.550 
COSMOS    210503   c4d_210503_024036_ori   2116 59337.11153341 i 23.105 1.057   13.582   1493     74 1.560 
COSMOS    210503   c4d_210503_024314_ori    769 59337.11335651 g 23.308 1.250    3.798   1440    218 1.540 
COSMOS    210503   c4d_210503_024444_ori    735 59337.11439873 r 23.286 1.121    7.774   2343    357 1.550 
COSMOS    210503   c4d_210503_024638_ori   2117 59337.11572566 i 23.072 1.153   13.637   1461     75 1.560 
COSMOS    210503   c4d_210503_024917_ori   2118 59337.11756395 g 23.124 1.506    3.888   1468    306 1.630 
COSMOS    210503   c4d_210503_025046_ori    771 59337.11859387 r 23.106 1.404    7.893   2432    638 1.640 
COSMOS    210503   c4d_210503_025241_ori   2119 59337.11992118 i 23.072 1.200   14.175   1538    101 1.660 
COSMOS    210506   c4d_210506_001838_ori    774 59340.01294041 g 23.469 2.189    3.286   1066     73 1.190 
COSMOS    210506   c4d_210506_002006_ori    775 59340.01396979 r 23.519 1.846    6.204   2443    306 1.190 
COSMOS    210506   c4d_210506_002202_ori   2120 59340.01530151 i 23.201 1.732   13.014   1234     50 1.190 
COSMOS    210506   c4d_210506_002441_ori    777 59340.01714705 g 23.515 2.127    3.277   1096     64 1.190 
COSMOS    210506   c4d_210506_002609_ori    778 59340.01816132 r 23.420 2.037    6.241   1834    185 1.190 
COSMOS    210506   c4d_210506_002803_ori   2121 59340.01948651 i 23.119 1.849   13.204   1659     37 1.190 
COSMOS    210506   c4d_210506_003046_ori    780 59340.02137727 g 23.506 2.110    3.318   1473    199 1.220 
COSMOS    210506   c4d_210506_003214_ori    781 59340.02239571 r 23.467 1.934    6.258   2389    350 1.220 
COSMOS    210506   c4d_210506_003409_ori   2122 59340.02371557 i 23.179 1.770   13.014   1312     50 1.220 
COSMOS    210506   c4d_210506_003647_ori    783 59340.02555221 g 23.535 2.068    3.286   1181     99 1.210 
COSMOS    210506   c4d_210506_003816_ori    784 59340.02658077 r 23.526 1.856    6.141   2379    260 1.210 
COSMOS    210506   c4d_210506_004011_ori   2136 59340.02790602 i 23.222 1.726   12.798   1311     45 1.210 
COSMOS    210506   c4d_210506_004249_ori    786 59340.02974483 g 23.611 1.934    3.263   1307    103 1.210 
COSMOS    210506   c4d_210506_004418_ori    787 59340.03076866 r 23.622 1.703    6.110   2347    345 1.210 
COSMOS    210506   c4d_210506_004613_ori   2125 59340.03210114 i 23.291 1.643   12.637   1365     70 1.210 
COSMOS    210506   c4d_210506_015002_ori    790 59340.07641562 g 23.577 1.893    3.333   1718    305 1.390 
COSMOS    210506   c4d_210506_015130_ori    791 59340.07743785 r 23.534 1.853    6.027   2399    320 1.400 
COSMOS    210506   c4d_210506_015324_ori   2126 59340.07875760 i 23.281 1.765   11.772   1435     64 1.400 
COSMOS    210506   c4d_210506_015603_ori    793 59340.08060081 g 23.551 1.957    3.315   1166    122 1.400 
COSMOS    210506   c4d_210506_015731_ori    794 59340.08161959 r 23.430 2.047    6.015   2250    236 1.410 
COSMOS    210506   c4d_210506_015926_ori   2127 59340.08295006 i 23.260 1.802   11.592   1247     54 1.420 
COSMOS    210506   c4d_210506_020206_ori    796 59340.08480038 g 23.511 2.044    3.304   1290     79 1.400 
COSMOS    210506   c4d_210506_020334_ori    797 59340.08581691 r 23.562 1.813    5.973   2226    298 1.410 
COSMOS    210506   c4d_210506_020530_ori   2128 59340.08715489 i 23.384 1.601   11.567   1355     73 1.420 
COSMOS    210506   c4d_210506_020807_ori    799 59340.08897674 g 23.479 2.048    3.373   1516    249 1.470 
COSMOS    210506   c4d_210506_020935_ori    800 59340.08999424 r 23.539 1.799    6.102   2560    439 1.470 
