# Melissa Graham, source_detection_summary.ipynb 
# UTC = Tue, 19 Apr 2022 20:15:59 +0000 
# 
# Columns 
#  0 field 
#  1 exposure calendar date 
#  2 filename base 
#  3 exposure identifier 
#  4 modified julian date 
#  5 filter 
#  6 mean limiting magnitude (over all subtractions) 
#  7 mean seeing (over all subtractions) 
#  8 mean sky background (over all subtractions) 
#  9 total number of objects 
# 10 total number of objects with R/B>0.6 
# 
COSMOS    210324   c4d_210324_032720_ori   1892 59297.14398541 i 22.468 0.772   57.449    569    111 
COSMOS    210324   c4d_210324_032959_ori    146 59297.14583172 g 23.028 0.920   11.380   1057    189 
COSMOS    210324   c4d_210324_033129_ori   1893 59297.14686993 r 22.996 0.837   21.913   1606    164 
COSMOS    210324   c4d_210324_033324_ori   1894 59297.14820135 i 22.518 0.826   52.325    506     99 
COSMOS    210328   c4d_210328_001320_ori    148 59301.00926829 g 21.532 1.625   25.349    444     48 
COSMOS    210328   c4d_210328_001449_ori    149 59301.01029460 r 21.203 1.345   72.868   1047     82 
COSMOS    210328   c4d_210328_001642_ori   1895 59301.01160779 i 20.658 1.457  161.584    679    153 
COSMOS    210328   c4d_210328_001921_ori    151 59301.01344138 g 21.446 1.720   26.114    394     24 
COSMOS    210328   c4d_210328_002050_ori    152 59301.01447630 r 21.003 1.625   74.001    810     62 
COSMOS    210328   c4d_210328_002244_ori   1896 59301.01579567 i 20.628 1.458  169.104    598    159 
COSMOS    210328   c4d_210328_002527_ori    154 59301.01767961 g 21.649 1.770   21.108    563     53 
COSMOS    210328   c4d_210328_002656_ori    155 59301.01871421 r 22.012 1.622   27.577   1198     83 
COSMOS    210328   c4d_210328_002851_ori   1897 59301.02004384 i 22.170 1.492   37.404    813    120 
COSMOS    210328   c4d_210328_003130_ori    157 59301.02188448 g 21.606 1.909   20.613    365     37 
COSMOS    210328   c4d_210328_003259_ori    158 59301.02291083 r 22.076 1.485   27.863   1120     69 
COSMOS    210328   c4d_210328_003454_ori   1898 59301.02424065 i 21.968 1.404   50.047    857    114 
COSMOS    210328   c4d_210328_003733_ori    160 59301.02608465 g 21.641 1.777   21.340    408     25 
COSMOS    210328   c4d_210328_003903_ori    161 59301.02712057 r 21.877 1.559   32.500    988     70 
COSMOS    210328   c4d_210328_004057_ori   1899 59301.02844650 i 21.953 1.230   57.176    982    121 
COSMOS    210328   c4d_210328_013607_ori    164 59301.06675329 g 21.939 1.394   20.642    670    113 
COSMOS    210328   c4d_210328_014230_ori    170 59301.07118292 g 22.137 1.176   20.316    533     71 
COSMOS    210328   c4d_210328_014850_ori    176 59301.07558695 g 22.048 1.248   20.750    470     44 
COSMOS    210328   c4d_210328_015511_ori    182 59301.07999976 g 21.874 1.458   20.800    657     97 
COSMOS    210328   c4d_210328_020131_ori    188 59301.08439360 g 22.148 1.158   20.347    506     67 
COSMOS    210328   c4d_210328_025818_ori    195 59301.12382605 g 22.061 1.225   21.113    608     60 
COSMOS    210328   c4d_210328_030443_ori    201 59301.12828024 g 22.015 1.270   21.197    719    148 
COSMOS    210328   c4d_210328_031103_ori    207 59301.13267413 g 21.962 1.345   21.003    420     61 
COSMOS    210328   c4d_210328_031723_ori    213 59301.13707509 g 22.016 1.267   21.274    511     35 
COSMOS    210328   c4d_210328_032346_ori    219 59301.14151246 g 21.985 1.291   21.367    761    151 
COSMOS    210331   c4d_210331_003411_ori    226 59304.02374008 g 22.953 1.581    6.882    881     95 
COSMOS    210331   c4d_210331_003540_ori    227 59304.02477860 r 23.213 1.408   10.262   2227    138 
COSMOS    210331   c4d_210331_003734_ori   1930 59304.02609324 i 23.178 1.311   16.519   1311    157 
COSMOS    210331   c4d_210331_004013_ori    229 59304.02793203 g 22.836 1.585    7.661    891     78 
COSMOS    210331   c4d_210331_004141_ori    230 59304.02895428 r 23.066 1.517   10.988   1937    117 
COSMOS    210331   c4d_210331_004335_ori   1931 59304.03027769 i 23.069 1.428   17.160   1172    120 
COSMOS    210331   c4d_210331_004619_ori    232 59304.03217294 g 22.476 2.038    8.265    904     91 
COSMOS    210331   c4d_210331_004749_ori    233 59304.03321670 r 22.799 1.644   11.425   1773     93 
COSMOS    210331   c4d_210331_004944_ori   1932 59304.03454063 i 23.163 1.285   17.117   1193    132 
COSMOS    210331   c4d_210331_005222_ori    235 59304.03637704 g 22.498 1.962    8.608    595     51 
COSMOS    210331   c4d_210331_005351_ori    236 59304.03740127 r 22.997 1.542   11.490   1974     98 
COSMOS    210331   c4d_210331_005545_ori   1933 59304.03872020 i 23.000 1.521   16.994   1190    118 
COSMOS    210331   c4d_210331_005824_ori    238 59304.04055954 g 22.380 2.064    9.062    621     32 
COSMOS    210331   c4d_210331_005952_ori    239 59304.04157941 r 22.923 1.602   11.865   1697    104 
COSMOS    210331   c4d_210331_010146_ori   1934 59304.04289752 i 23.033 1.457   17.294   1211    147 
COSMOS    210331   c4d_210331_020629_ori    242 59304.08784579 g 22.769 1.267   10.656   1134    217 
