            id             |       ra        |        dec        |otype_txt
"ESIS J003401.22-434832.30"|8.505041666666667|-43.80888888888889 |"AGN"    
"ESIS J003401.46-430848.54"|8.5062074292     |-43.14684567967    |"Sy2"    
"ESIS J003402.11-431848.06"|8.508791666666664|-43.313361111111114|"AGN"    
"ESIS J003402.18-433614.25"|8.50875          |-43.60388888888889 |"AGN"    
"ESIS J003403.32-432831.18"|8.513625         |-43.47522222222222 |"AGN"    
"ESIS J003404.41-435201.19"|8.51833333333333 |-43.86694444444444 |"AGN"    
"ESIS J003407.39-430751.01"|8.529874999999999|-43.130638888888896|"AGN"    
"ESIS J003407.63-431744.55"|8.531708333333333|-43.29572222222222 |"AGN"    
"ESIS J003408.93-431012.43"|8.537240733720001|-43.17011742443    |"QSO"    
"ESIS J003413.32-431847.36"|8.555416666666666|-43.31305555555555 |"AGN"    
"ESIS J003413.64-434650.70"|8.556666666666667|-43.78055555555555 |"AGN"    
"ESIS J003414.96-433847.14"|8.5625           |-43.646388888888886|"AGN"    
"ESIS J003416.03-433338.06"|8.566666666666666|-43.56027777777778 |"AGN"    
"ESIS J003416.87-434928.14"|8.570416666666667|-43.619166666666665|"AGN"    
"ESIS J003417.70-432804.66"|8.573625         |-43.46794444444444 |"AGN"    
"ESIS J003417.77-431928.51"|8.574083333333334|-43.324555555555555|"AGN"    
"ESIS J003419.58-432458.92"|8.581583333333333|-43.41625          |"AGN"    
"ESIS J003422.70-431016.64"|8.594583333333333|-43.17111111111111 |"AGN"    
"ESIS J003424.30-432037.21"|8.60125          |-43.343611111111116|"AGN"    
"ESIS J003425.24-433308.57"|8.605416666666667|-43.55222222222222 |"AGN"    
"ESIS J003425.33-434026.81"|8.6055           |-43.67411111111111 |"AGN"    
"ESIS J003425.39-432513.08"|8.60576          |-43.55305          |"AGN"    
"ESIS J003425.39-433311.11"|8.60575          |-43.42033333333333 |"AGN"    
"ESIS J003426.49-431424.78"|8.610416666666667|-43.24             |"AGN"    
"ESIS J003426.68-431807.17"|8.61125          |-43.83361111111111 |"AGN"    
"ESIS J003426.93-431134.78"|8.612208333333335|-43.18827777777778 |"AGN"    
"ESIS J003428.77-431511.88"|8.619791666666666|-43.25330555555556 |"AGN"    
"ESIS J003429.24-432055.63"|8.622083333333334|-43.34930555555555 |"AGN"    
"ESIS J003429.29-432409.80"|8.622083333333334|-43.402499999999996|"AGN"    
