# Melissa Graham, candidate_nightly_epochs.ipynb 
# UTC = Fri, 22 Sep 2023 00:03:07 +0000 
# 
# Columns 
#  0 field  
#  1 id -- candidate identifier 
#  2 timespan (days between first and last detection) 
#  3 timespan in g 
#  4 timespan in r 
#  5 timespan in i 
#  6 minimum magnitude (not necessarily the peak) 
#  7 minimum magnitude g 
#  8 minimum magnitude r 
#  9 minimum magnitude i 
# 10 amplitude (magnitudes between brightest and faintest detection) 
# 11 amplitude g 
# 12 amplitude r 
# 13 amplitude i 
# 14 number of non-lonely epochs (number of unique nights detected) 
# 15 number of non-lonely epochs in g 
# 16 number of non-lonely epochs in r 
# 17 number of non-lonely epochs in i 
# 
COSMOS   DC21bcehy       719.02  719.02   33.01    0.00 22.261 22.388 22.261  0.000  0.703  0.577  0.485  0.000   6   4   3   0 
COSMOS   DC21bcezb         8.96    8.96    0.00    0.00 20.473 20.473  0.000  0.000  0.446  0.446  0.000  0.000   3   3   0   0 
COSMOS   DC21bcf         796.93  778.89  770.01    0.00 21.069 22.031 21.069  0.000  1.761  0.800  1.177  0.000  33  19  25   0 
COSMOS   DC21bcfn         56.89   56.89    0.00    0.00 22.015 22.774 22.015  0.000  1.081  0.322  0.000  0.000   5   4   1   0 
COSMOS   DC21bcfqe       719.01    0.00  719.01    0.00 21.584  0.000 21.584  0.000  1.266  0.000  1.266  0.000  13   0  13   0 
COSMOS   DC21bcgcv       604.25  604.25   21.01    0.00 22.284 22.284 22.419  0.000  0.777  0.777  0.298  0.000  12  10   5   0 
COSMOS   DC21bcgyw       792.96    0.00    0.00  792.96 21.132 21.676  0.000 21.132  0.967  0.000  0.000  0.967  49   1   0  49 
COSMOS   DC21bchpq       716.05  716.05  120.76  113.76 22.261 22.261 22.456 22.271  0.935  0.760  0.741  0.769  13   8   9   5 
COSMOS   DC21bciai       506.71  506.71    0.00  485.69 21.340 21.340  0.000 21.435  1.701  1.701  0.000  1.097  40  33   0  36 
COSMOS   DC21bcie        771.91  766.01  729.99    0.00 21.408 21.649 21.408  0.000  1.668  1.427  0.644  0.000  21  12  12   0 
COSMOS   DC21bcikb       696.98  696.98    0.00    0.00 19.557 19.754 19.557  0.000  0.633  0.436  0.000  0.000   8   8   1   0 
COSMOS   DC21bciym       484.73    0.00  484.73    0.00 20.089  0.000 20.089  0.000  0.789  0.000  0.789  0.000   7   0   7   0 
COSMOS   DC21bcizy       486.76  486.76  460.79    0.00 20.563 20.563 20.646  0.000  1.075  0.977  0.993  0.000  28  26   7   0 
COSMOS   DC21bcjcq       498.79    0.00  498.79    0.00 18.838  0.000 18.838  0.000  1.537  0.000  1.537  0.000   9   0   9   0 
COSMOS   DC21bcji        780.99  780.95  780.98    0.00 21.174 21.383 21.174  0.000  1.755  1.546  1.502  0.000  26  16  20   0 
COSMOS   DC21bcjo        793.91  793.91    0.00    0.00 20.678 20.678  0.000  0.000  1.735  1.735  0.000  0.000  34  34   0   0 
COSMOS   DC21bcjux       655.04    0.00  229.37  655.04 22.162  0.000 22.162 22.316  0.624  0.000  0.440  0.469   7   0   4   4 
COSMOS   DC21bcjx         51.01    5.90   51.01    0.00 21.927 22.912 21.927  0.000  1.138  0.152  0.913  0.000   9   2   9   0 
COSMOS   DC21bck         790.04    0.00  790.04    0.00 20.066  0.000 20.066  0.000  1.433  0.000  1.433  0.000  25   0  25   0 
COSMOS   DC21bckd         80.92   80.92    0.00    0.00 21.553 21.553  0.000  0.000  0.894  0.894  0.000  0.000  13  13   0   0 
COSMOS   DC21bcko        371.05    0.00  371.05    0.00 21.378  0.000 21.378  0.000  0.900  0.000  0.900  0.000   5   0   5   0 
COSMOS   DC21bckq        796.91  738.99  752.97  796.91 19.582 19.582 19.746 19.914  2.724  1.567  1.386  2.392  73  27  20  66 
COSMOS   DC21bcky        797.00  793.94  793.95  797.00 20.918 21.472 20.918 20.991  1.684  1.131  1.404  1.154  70  55  29  66 
