# Melissa Graham, PQLD_candidate_nightly_epochs.ipynb 
# UTC = Sun, 12 Nov 2023 20:14:05 +0000 
# 
# Columns 
#  0 field  
#  1 id -- candidate identifier 
#  2 timespan (days between first and last detection) 
#  3 timespan in g 
#  4 timespan in r 
#  5 timespan in i 
#  6 minimum magnitude (not necessarily the peak) 
#  7 minimum magnitude g 
#  8 minimum magnitude r 
#  9 minimum magnitude i 
# 10 amplitude (magnitudes between brightest and faintest detection) 
# 11 amplitude g 
# 12 amplitude r 
# 13 amplitude i 
# 
COSMOS   DC21bcdvt       741.99  664.11    0.00   83.89 19.353 19.473 19.353 20.187  3.437  1.179  0.000  2.603 
COSMOS   DC21bce         742.09  742.06  715.09   37.90 19.811 19.811 19.858 20.675  2.310  0.980  2.264  0.770 
COSMOS   DC21bcek        655.20   69.95  655.20   77.89 18.871 20.848 18.871 20.279  3.817  1.840  2.280  1.118 
COSMOS   DC21bcel        793.03  787.98   80.99  410.07 19.785 21.192 20.656 19.785  2.222  0.815  0.587  1.281 
COSMOS   DC21bcf         796.93  778.89  789.98  293.20 21.129 22.106 21.129 21.727  1.702  0.724  1.118  0.963 
COSMOS   DC21bcfl        780.98    0.00  780.98   77.87 21.439  0.000 21.743 21.439  1.434  0.000  1.130  0.958 
COSMOS   DC21bcge        747.04    0.00  736.06  747.02 21.172  0.000 21.728 21.172  2.047  0.000  1.491  0.873 
COSMOS   DC21bcgg        724.07  700.18   77.92  409.98 21.397 22.397 21.397 21.467  1.914  0.915  1.389  0.798 
COSMOS   DC21bcgl        787.00  787.00  757.06  740.08 21.230 21.230 21.604 21.617  2.264  1.614  1.890  0.572 
COSMOS   DC21bchvw       786.98  724.95  784.90   80.92 18.535 20.852 18.535 21.535  4.304  1.987  3.492  0.723 
COSMOS   DC21bcie        781.00  766.01  781.00   71.91 21.253 21.649 21.253 21.519  1.863  1.468  0.795  1.033 
COSMOS   DC21bcikb       796.97  751.88  476.79   59.98 19.157 19.754 19.157 20.485  3.747  3.150  2.259  0.636 
COSMOS   DC21bcim        302.26  296.22   41.96    0.00 18.143 18.512 18.143  0.000  1.166  0.796  0.874  0.000 
COSMOS   DC21bcio        789.99   59.98  778.99  789.99 21.266 22.732 21.360 21.266  1.949  0.483  1.247  0.998 
COSMOS   DC21bcipf       779.03  701.13  613.28   71.92 18.842 19.600 18.842 20.373  2.349  1.010  1.089  0.818 
COSMOS   DC21bciuo       793.94  589.31  745.99  793.94 21.106 22.778 21.732 21.106  2.338  0.241  1.712  1.411 
COSMOS   DC21bciym       793.88  701.10  713.02   53.99 19.976 21.320 19.976 21.879  3.435  1.837  2.352  1.533 
COSMOS   DC21bcji        780.98  780.95  780.98   26.95 21.193 21.383 21.193 22.305  1.807  1.617  1.482  0.084 
COSMOS   DC21bcjkp        83.90    3.02    3.03   83.90 20.559 22.036 21.329 20.559  1.634  0.158  0.538  0.966 
COSMOS   DC21bcjo        793.91  793.91    0.00    0.00 19.771 19.771  0.000 22.527  3.246  3.246  0.000  0.000 
COSMOS   DC21bck         790.00   65.88  790.00   77.89 18.556 21.732 18.556 21.012  3.991  0.815  2.943  1.260 
COSMOS   DC21bckk        768.94  730.08  655.16  768.94 17.800 19.518 17.800 20.089  4.453  2.654  2.590  2.164 
COSMOS   DC21bcl         769.05  769.03   83.95   74.96 19.055 19.534 19.055 20.433  3.192  2.713  1.138  1.101 
COSMOS   DC21bcli        718.10    0.00  718.10    0.00 21.313 23.056 21.313  0.000  1.743  0.000  0.664  0.000 
COSMOS   DC21bclo        685.15   59.98   80.92  685.15 19.138 20.439 19.138 21.097  3.607  2.307  1.163  1.548 
COSMOS   DC21bcm         425.02  407.06  305.23   74.93 18.246 18.866 18.246 19.824  4.126  1.030  0.530  2.548 
COSMOS   DC21bcme        430.92  427.92   60.93   74.88 20.489 20.729 20.489 20.579  2.268  2.028  1.285  1.685 
COSMOS   DC21bcn          83.96   83.92    0.00   48.06 18.826 18.826  0.000 20.179  3.893  1.545  0.000  2.541 
COSMOS   DC21bcnb        716.04  713.03   54.94   83.93 18.678 19.637 19.727 18.678  3.562  2.603  0.697  0.989 
COSMOS   DC21bcnw        793.99  649.19  793.99    0.00 21.189 22.414 21.189  0.000  1.979  0.753  1.200  0.000 
COSMOS   DC21bco         715.03  395.02  715.03   53.99 19.551 21.366 19.551 21.264  3.755  1.940  2.490  1.178 
COSMOS   DC21bcpc        789.95  786.96  733.03   83.89 18.863 19.662 18.863 20.476  3.646  2.847  2.199  1.664 
COSMOS   DC21bcpp        694.25  691.18  649.18   74.95 16.545 17.919 16.545 19.306  4.570  3.195  2.765  1.788 
COSMOS   DC21bcpr        789.94   77.86  789.93  643.19 19.292 20.511 19.880 19.292  3.317  1.522  2.729  2.693 
COSMOS   DC21bcqu        794.01   77.87  793.93  748.12 20.394 22.471 20.394 20.967  2.769  0.692  2.362  1.215 
COSMOS   DC21bcr         739.08  739.03  739.08  427.98 21.786 21.928 21.786 22.237  1.306  1.163  1.188  0.638 
COSMOS   DC21bcsp        780.93  780.93   80.88   48.91 21.389 21.583 21.389 22.363  1.417  1.019  1.417  0.160 
COSMOS   DC21bct         797.01    8.95  797.01  302.18 20.028 22.730 21.144 20.028  3.055  0.354  1.537  2.566 
COSMOS   DC21bctc        789.92  652.21  786.96   74.88 19.917 20.081 19.917 20.807  2.042  1.878  1.633  1.123 
COSMOS   DC21bcti        789.99  786.99   80.96  789.99 19.440 20.182 19.440 20.535  3.304  2.562  1.355  1.091 
COSMOS   DC21bctl        760.12   50.92  739.04  760.12 19.093 19.583 19.093 19.134  2.889  0.906  1.763  2.848 
COSMOS   DC21bcu         422.01  422.01   44.98    0.00 18.593 19.395 18.593 19.781  2.915  2.113  0.454  0.000 
COSMOS   DC21bcve        789.98  789.98  718.08   75.94 20.343 20.706 20.343 21.427  1.911  1.239  0.673  0.827 
COSMOS   DC21bcvp        790.01   54.02  790.01    0.00 20.884 20.884 21.238  0.000  1.871  1.142  1.517  0.000 
COSMOS   DC21bcw         789.99   59.99  789.99  789.94 18.631 23.024 18.631 20.409  4.483  0.090  4.307  1.788 
COSMOS   DC21bcwp        422.05  422.05   51.06   74.93 18.613 18.713 18.613 19.516  1.316  0.979  1.316  0.353 
COSMOS   DC21bcwq        778.98  709.03  769.93  640.13 18.754 21.039 20.811 18.754  4.235  1.652  1.437  4.235 
COSMOS   DC21bcxi        742.09  736.98  655.17  398.07 18.142 21.610 18.142 20.653  4.721  1.253  3.764  1.526 
COSMOS   DC21bcya         83.88   77.89   80.89   83.88 19.277 19.277 20.139 20.160  3.240  2.050  2.378  1.770 
COSMOS   DC21bcyb        655.22  655.22   80.97   80.88 19.313 19.313 20.731 20.160  3.663  3.663  0.634  1.845 
COSMOS   DC21bcyd        782.09  763.06  302.19  782.09 20.456 21.827 20.942 20.456  2.395  1.024  1.729  1.956 
COSMOS   DC21bdar        763.05   27.04  763.05    0.00 20.916 22.424 20.916 21.742  2.352  0.844  1.762  0.000 
COSMOS   DC21bdbo        790.03  739.02  769.04  416.06 20.581 20.581 20.791 21.096  1.806  1.806  1.583  1.179 
COSMOS   DC21bdc         685.27  667.21   77.98   71.87 20.185 21.799 20.840 20.185  2.895  1.281  1.541  1.466 
COSMOS   DC21bdd         416.04   74.97  416.00   62.88 19.337 20.747 19.337 19.461  2.541  1.131  0.841  1.347 
COSMOS   DC21bder         80.92   80.91   80.90   80.86 20.954 21.634 20.954 21.189  2.154  1.096  1.694  1.919 
COSMOS   DC21bdfx        655.19  655.19   80.91   71.88 16.540 16.540 17.254 19.100  4.773  3.047  1.189  2.213 
COSMOS   DC21bdh         658.22  397.99   83.95  649.21 18.005 19.831 18.005 18.369  2.815  0.989  0.955  1.648 
COSMOS   DC21bdhv        718.10   62.85  718.10   77.89 19.018 19.018 20.949 21.026  4.779  4.779  1.614  2.083 
COSMOS   DC21bdhw        718.11  718.08    0.00    0.00 20.641 20.641 22.854 23.028  2.583  2.583  0.000  0.000 
