time,mjd,band,mag
8.4446,57990.9732,i,19.837
8.4543,57990.9828,i,19.84
8.4591,57990.9877,i,19.841
8.4688,57990.9973,i,19.843
8.9891,57991.5176,i,19.962
9.4457,57991.9742,i,20.069
9.4492,57991.9777,i,20.069
9.4659,57991.9944,i,20.073
9.4712,57991.9997,i,20.075
9.7534,57992.2819,i,20.143
9.768,57992.2965,i,20.147
9.8193,57992.3478,i,20.16
9.905,57992.4335,i,20.181
9.9352,57992.4637,i,20.188
9.9695,57992.498,i,20.197
10.0321,57992.5606,i,20.212
10.0447,57992.5732,i,20.215
10.4462,57992.9747,i,20.315
10.4494,57992.9779,i,20.316
10.4528,57992.9813,i,20.317
10.4583,57992.9868,i,20.318
10.4715,57993.0,i,20.321
10.8813,57993.4098,i,20.423
11.4548,57993.9833,i,20.566
11.8273,57994.3558,i,20.659
12.4469,57994.9755,i,20.81
12.7734,57995.3019,i,20.889
13.4412,57995.9697,i,21.045
13.7195,57996.248,i,21.108
14.4459,57996.9744,i,21.267
14.6655,57997.194,i,21.313
15.4471,57997.9757,i,21.471
15.6116,57998.1401,i,21.503
16.4462,57998.9747,i,21.657
16.5576,57999.0862,i,21.677
17.5037,58000.0322,i,21.835
18.4498,58000.9783,i,21.979
0.4745,57983.0031,z,20.341
0.4752,57983.0037,z,20.34
0.6387,57983.1672,z,20.125
0.9809,57983.5094,z,19.829
1.043,57983.5715,z,19.787
1.4206,57983.9491,z,19.589
1.4478,57983.9764,z,19.577
1.4485,57983.977,z,19.577
1.4492,57983.9777,z,19.577
1.4499,57983.9784,z,19.576
1.4506,57983.9791,z,19.576
1.4512,57983.9798,z,19.576
1.4717,57984.0002,z,19.567
2.3667,57984.8952,z,19.315
2.4392,57984.9678,z,19.301
2.4461,57984.9747,z,19.3
2.4472,57984.9757,z,19.3
2.4479,57984.9764,z,19.299
2.4486,57984.9771,z,19.299
2.4492,57984.9778,z,19.299
2.4515,57984.98,z,19.299
3.3127,57985.8413,z,19.205
3.4541,57985.9826,z,19.197
3.4551,57985.9836,z,19.197
3.4556,57985.9841,z,19.197
3.4558,57985.9843,z,19.197
3.4564,57985.985,z,19.197
3.4571,57985.9856,z,19.196
4.2588,57986.7873,z,19.191
4.4449,57986.9734,z,19.198
4.4467,57986.9752,z,19.198
