            main_id             |        ra        |        dec        |otype_txt
"XMMES1 394"                    |9.0125            |-43.57805555555556 |"AGN"    
"XMMES1 408"                    |9.046249999999999 |-43.14805555555556 |"AGN"    
"XMMES1 412"                    |9.055083333333332 |-43.281083333333335|"AGN"    
"XMMES1 431"                    |9.083749999999998 |-43.65694444444444 |"AGN"    
"XMMES1 440"                    |9.11025242857     |-43.13909725138999 |"QSO"    
"XMMES1 441"                    |9.112958333333331 |-43.31805555555556 |"AGN"    
"XMMES1 457"                    |9.166666666666666 |-43.235            |"AGN"    
"[ALF2001]  3"                  |8.057500000000001 |-43.549166666666665|"QSO"    
"[ALF2001] 10"                  |9.309583333333334 |-42.58222222222223 |"BLL"    
"[ALF2001] 11"                  |9.47109435543     |-43.473500474919994|"SyG"    
"[ALF2001] s1"                  |7.487916666666667 |-43.81222222222222 |"QSO"    
"[ALF2001] s3"                  |8.479583333333332 |-42.92833333333333 |"QSO"    
"[CBH2010] 009.511625-44.233448"|9.511625          |-44.233448         |"AGN"    
"[CBH2010] 009.559041-44.243584"|9.559166666666668 |-44.24361111111112 |"AGN"    
"[CBH2010] 009.849500-43.699444"|9.8495            |-43.699444         |"AGN"    
"[CBH2010] 009.930417-44.295277"|9.930417          |-44.295277         |"AGN"    
"[CBH2010] 009.958793-43.694973"|9.958793          |-43.694973         |"AGN"    
"[CBH2010] 010.172042-43.638496"|10.172042         |-43.638496         |"AGN"    
"[CBH2010] 010.177958-44.061306"|10.177958         |-44.061306         |"AGN"    
"[CBH2010] 010.243834-44.164085"|10.243834         |-44.164085         |"AGN"    
"[VV2006] J002904.4-425243"     |7.26850386054     |-42.87865326462    |"QSO"    
"[VV2006] J002924.3-432231"     |7.351395507170001 |-43.375491808389995|"QSO"    
"[VV2006] J002925.8-434919"     |7.35760214991     |-43.82209536256    |"QSO"    
"[VV2006] J002930.7-432723"     |7.378257751770001 |-43.45678129843    |"QSO"    
"[VV2006] J002933.8-435240"     |7.391075489510001 |-43.87798593816    |"QSO"    
"[VV2006] J002959.2-434836"     |7.496754730750001 |-43.80981774606    |"QSO"    
"[VV2006] J003015.0-430333"     |7.5625598610499996|-43.059317953580006|"QSO"    
"[VV2006] J003155.0-433117"     |7.9790416666666655|-43.52112638888889 |"QSO"    
"[VV2006] J003211.1-433322"     |8.04622435208     |-43.55595237083    |"QSO"    
"[VV2006] J003213.2-434553"     |8.054684932860003 |-43.76485800295    |"QSO"    
"[VV2006] J003234.3-431937"     |8.1430832317      |-43.32720695245    |"QSO"    
"[VV2006] J003253.0-443147"     |8.2205341614      |-44.53003212934999 |"QSO"    
"[VV2006] J003301.8-440750"     |8.257217231379999 |-44.13083689885    |"QSO"    
"[VV2006] J003352.8-425452"     |8.469735324859998 |-42.91463035946    |"QSO"    
"[VV2006] J003409.0-431012"     |8.537240733720001 |-43.17011742443    |"QSO"    
"[VV2006] J003715.6-423514"     |9.315199102169998 |-42.58729894545001 |"QSO"    
