       id        |        ra        |       dec        |otype_txt
"ACS-GC 20040428"|150.02585000000002|1.9264            |"AGN"    
"ACS-GC 20040478"|150.02499583333332|1.9148527777777777|"AGN"    
"ACS-GC 20040509"|149.98881         |1.90856           |"AGN"    
"ACS-GC 20040645"|150.02545833333335|1.8776666666666666|"AGN"    
"ACS-GC 20040844"|150.02714         |1.92455           |"AGN"    
"ACS-GC 20041213"|149.91219999999998|1.92335           |"AGN"    
"ACS-GC 20041235"|149.90615         |1.91723           |"AGN"    
"ACS-GC 20041340"|149.91708333333332|1.8999166666666665|"AGN"    
"ACS-GC 20042200"|150.0136          |1.800631          |"AGN"    
"ACS-GC 20042407"|150.04108333333332|1.8493055555555558|"AGN"    
"ACS-GC 20042423"|150.0468          |1.86674           |"AGN"    
"ACS-GC 20042715"|149.9927833333333 |1.8578277777777787|"AGN"    
"ACS-GC 20042884"|149.94191666666666|1.8124444444444443|"AGN"    
"ACS-GC 20042907"|149.94091666666662|1.8062500000000001|"AGN"    
"ACS-GC 20042925"|149.95944166666666|1.8014861111111111|"AGN"    
"ACS-GC 20043000"|149.90366666666665|1.8668333333333333|"AGN"    
"ACS-GC 20043219"|149.93170833333332|1.830138888888889 |"AGN"    
"ACS-GC 20043444"|149.89833333333334|1.8501111111111113|"AGN"    
"ACS-GC 20043469"|149.826625        |1.9412777777777779|"AGN"    
"ACS-GC 20043531"|149.83972083333333|1.9292027777777778|"AGN"    
"ACS-GC 20043588"|149.84768749999998|1.9205749999999997|"AGN"    
"ACS-GC 20043716"|149.86202499999996|1.8948138888888888|"QSO"    
"ACS-GC 20044232"|149.84891666666664|1.8900277777777776|"AGN"    
"ACS-GC 20044312"|149.77641666666665|1.9401666666666666|"AGN"    
"ACS-GC 20044434"|149.79354166666667|1.9146388888888888|"AGN"    
"ACS-GC 20044450"|149.78435         |1.9127555555555553|"AGN"    
"ACS-GC 20044510"|149.80316666666667|1.9019166666666667|"AGN"    
"ACS-GC 20044516"|149.73325         |1.9002777777777777|"AGN"    
"ACS-GC 20044700"|149.74305         |1.951605          |"AGN"    
"ACS-GC 20045172"|149.81689583333332|1.8466999999999998|"AGN"    
"ACS-GC 20045207"|149.82189416666665|1.8386900000000002|"QSO"    
"ACS-GC 20045278"|149.81274583333334|1.823969444444445 |"AGN"    
"ACS-GC 20045305"|149.89063423377   |1.8183093920599995|"AGN"    
"ACS-GC 20045324"|149.83473333333333|1.817633333333333 |"AGN"    
"ACS-GC 20045360"|149.82054166666666|1.8117500000000002|"AGN"    
"ACS-GC 20046042"|149.79179583333334|1.87285           |"AGN"    
"ACS-GC 20046492"|149.74454166666666|1.8195            |"AGN"    
"ACS-GC 20046881"|149.69720416666667|1.905194444444444 |"AGN"    
"ACS-GC 20046981"|149.67416022205   |1.8883549866499998|"QSO"    
"ACS-GC 20047485"|149.67204166666667|1.9413611111111113|"AGN"    
"ACS-GC 20048003"|149.57225         |1.9550555555555553|"AGN"    
"ACS-GC 20048607"|149.64776666666668|1.8434500000000003|"AGN"    
"ACS-GC 20048716"|149.69172500000002|1.818211111111111 |"AGN"    
"ACS-GC 20048747"|149.6875          |1.8126500000000005|"AGN"    
"ACS-GC 20049090"|149.70316666666668|1.8334444444444447|"AGN"    
"ACS-GC 20049094"|149.64993275496   |1.8658561285299997|"QSO"    
"ACS-GC 20049413"|149.56459292332   |1.8230547295600004|"QSO"    
"ACS-GC 20049526"|149.57537500000004|1.8736944444444446|"AGN"    
"ACS-GC 20049770"|149.64304166666665|1.8170555555555556|"AGN"    
"ACS-GC 20050100"|149.51850000000002|1.9075277777777777|"AGN"    
"ACS-GC 20050594"|149.53408333333334|1.9065833333333333|"AGN"    
"ACS-GC 20050596"|149.54470833333335|1.9452777777777779|"AGN"    
"ACS-GC 20050852"|149.45424         |1.88617           |"AGN"    
"ACS-GC 20051293"|149.52783333333335|1.8171944444444446|"AGN"    
"ACS-GC 20051316"|149.50691666666665|1.812138888888889 |"AGN"    
"ACS-GC 20051326"|149.50602499999997|1.8091416666666669|"QSO"    
"ACS-GC 20051400"|149.50325         |1.7949722222222222|"AGN"    
"ACS-GC 20051616"|149.543875        |1.867388888888889 |"AGN"    
"ACS-GC 20051617"|149.524125        |1.8346944444444446|"AGN"    
"ACS-GC 20051692"|149.524369        |1.866379          |"QSO"    
"ACS-GC 20051937"|150.73249583333333|2.04495           |"AGN"    
"ACS-GC 20052532"|150.7425916666667 |1.9858166666666666|"AGN"    
"ACS-GC 20052601"|150.68025         |2.089388888888889 |"AGN"    
"ACS-GC 20052624"|150.68272916666666|2.084027777777778 |"QSO"    
"ACS-GC 20052695"|150.70283333333333|2.0696111111111115|"AGN"    
"ACS-GC 20053127"|150.66358333333335|2.060222222222222 |"AGN"    
"ACS-GC 20053333"|150.589125        |2.097027777777778 |"AGN"    
"ACS-GC 20053479"|150.63183333333333|2.070916666666667 |"AGN"    
"ACS-GC 20053967"|150.58515833333334|2.0607388888888885|"AGN"    
"ACS-GC 20054050"|150.59578333333332|2.111075          |"AGN"    
"ACS-GC 20054149"|150.65293705788   |1.9968374097799997|"QSO"    
"ACS-GC 20054161"|150.6521625       |2.038161111111111 |"AGN"    
"ACS-GC 20054359"|150.64504166666666|2.0359166666666666|"AGN"    
"ACS-GC 20054522"|150.696557        |1.9858190000000002|"AGN"    
"ACS-GC 20054548"|150.66793         |2.02978           |"AGN"    
"ACS-GC 20054580"|150.71391666666665|1.9722222222222223|"AGN"    
"ACS-GC 20054691"|150.581125        |2.022861111111111 |"AGN"    
"ACS-GC 20054778"|150.63712         |2.00766           |"AGN"    
"ACS-GC 20054816"|150.63146         |2.00268           |"AGN"    
"ACS-GC 20054857"|150.61225         |1.9944722222222222|"AGN"    
"ACS-GC 20054947"|150.5748875       |1.976716666666667 |"AGN"    
"ACS-GC 20054956"|150.56983333333335|1.9749166666666667|"AGN"    
"ACS-GC 20055611"|150.5589791666667 |2.1057083333333333|"AGN"    
"ACS-GC 20055674"|150.52366666666666|2.0943333333333336|"AGN"    
"ACS-GC 20055713"|150.49650416666668|2.0892694444444446|"AGN"    
"ACS-GC 20055912"|150.50629514639   |2.05819314829     |"QSO"    
"ACS-GC 20055915"|150.53573749999998|2.0577916666666662|"Sy1"    
"ACS-GC 20056478"|150.53970833333332|2.060833333333333 |"AGN"    
"ACS-GC 20056593"|150.4209          |2.11243           |"AGN"    
"ACS-GC 20056833"|150.47466         |2.09409           |"AGN"    
"ACS-GC 20056840"|150.448625        |2.0928611111111115|"AGN"    
"ACS-GC 20056888"|150.41828750000002|2.0852027777777784|"QSO"    
"ACS-GC 20056914"|150.42716         |2.08307           |"AGN"    
"ACS-GC 20057034"|150.4368154       |2.0692799         |"AGN"    
"ACS-GC 20057099"|150.45758333333333|2.0624166666666666|"QSO"    
"ACS-GC 20057154"|150.44729559048   |2.0539233525699996|"AGN"    
"ACS-GC 20057199"|150.44368744485   |2.04908252142     |"Sy1"    
"ACS-GC 20057211"|150.402925        |2.047725          |"AGN"    
"ACS-GC 20057253"|150.44604583333333|2.0434888888888887|"AGN"    
"ACS-GC 20057484"|150.4531666666667 |2.0992777777777776|"AGN"    
"ACS-GC 20057627"|150.40641666666667|2.0756388888888893|"AGN"    
"ACS-GC 20058053"|150.54070833333333|1.9698055555555558|"AGN"    
"ACS-GC 20058157"|150.52701         |2.03845           |"AGN"    
"ACS-GC 20058647"|150.51062083333335|2.029252777777778 |"AGN"    
"ACS-GC 20058742"|150.4426666666667 |2.0204166666666667|"AGN"    
"ACS-GC 20058793"|150.42257         |2.0142            |"QSO"    
"ACS-GC 20058826"|150.4629666174    |2.0090083007600006|"QSO"    
"ACS-GC 20058850"|150.41945833333335|2.0060000000000002|"AGN"    
"ACS-GC 20058958"|150.42104166666667|1.9844722222222222|"AGN"    
"ACS-GC 20059025"|150.46054         |1.97675           |"AGN"    
"ACS-GC 20059060"|150.43816666666666|1.9713055555555556|"AGN"    
"ACS-GC 20059069"|150.42470833333334|1.9694444444444446|"AGN"    
"ACS-GC 20059075"|150.4157916666667 |1.9678055555555556|"AGN"    
"ACS-GC 20059692"|150.32352500000002|2.100436111111111 |"AGN"    
"ACS-GC 20059749"|150.32425         |2.0890833333333334|"AGN"    
"ACS-GC 20059938"|150.33436685865   |2.06145167216     |"QSO"    
"ACS-GC 20060233"|150.32687500000003|2.0943055555555556|"AGN"    
"ACS-GC 20060474"|150.37362536206   |2.11202361427     |"QSO"    
"ACS-GC 20060668"|150.29116666666667|2.0893055555555557|"AGN"    
