# archfnmbase            ra         dec        mjd          filt  airm  object       expt  seqid                     class                type   moonsep moonill medpixval  
c4d_210522_094318_ori      9.499996 -43.998000 59356.405071 r      1.41 ELAIS-E2      86.0 ELAIS-DDF-SEQ-A           ELAIS                EGAL    138.94   0.774          0 
c4d_210503_102136_ori    270.889996 -29.530000 59337.431672 z      1.15 DECaPS-East   30.0 DECaPSEast-DDF-A-TWI      DECaPS               GAL      37.27   0.544       4286 
c4d_210524_074021_ori    270.889996 -29.530000 59358.319689 i      1.03 DECaPS-East   30.0 DECaPSEast-DDF-B          DECaPS               GAL      59.80   0.931       4236 
c4d_210418_014857_ori    150.780000   1.750000 59322.075664 r      1.20 COSMOS-3      86.0 COSMOS-DDF-SEQ-A          COSMOS               EGAL     61.01   0.289          0 
c4d_210506_084556_ori    270.889996 -29.530000 59340.365232 r      1.02 DECaPS-East   50.0 DECaPSEast-DDF-A          DECaPS               GAL      75.42   0.252          0 
c4d_210421_012735_ori    149.220000   1.750000 59325.060828 r      1.20 COSMOS-2      86.0 COSMOS-DDF-SEQ-A          COSMOS               EGAL     26.06   0.580       3223 
c4d_210522_091704_ori      9.499996 -43.998000 59356.386861 g      1.54 ELAIS-E2      60.0 ELAIS-DDF-SEQ-B           ELAIS                EGAL    139.03   0.773          0 
c4d_210522_072235_ori    270.889996 -29.530000 59356.307358 z      1.01 DECaPS-East   30.0 DECaPSEast-DDF-B          DECaPS               GAL      89.17   0.765          0 
c4d_210518_072545_ori    270.889996 -29.530000 59352.309555 r      1.00 DECaPS-East   50.0 DECaPSEast-DDF-B          DECaPS               GAL     141.96   0.349          0 
c4d_210602_083835_ori      7.874596 -43.009600 59367.360136 g      1.48 ELAIS-E1      10.0 ELAIS-DDF-SEQ-A           NONE                 None     36.67   0.496          0 
c4d_210522_073137_ori    270.889996 -29.530000 59356.313634 r      1.01 DECaPS-East   50.0 DECaPSEast-DDF-A          DECaPS               GAL      89.08   0.765          0 
c4d_210331_090429_ori    270.889996 -29.530000 59304.378125 z      1.03 DECaPS-East   30.0 DECaPSEast-DDF-A          DECaPS               GAL      45.16   0.903       3037 
c4d_210526_235408_ori    150.780000   1.750000 59360.995932 i      1.26 COSMOS-3      90.0 COSMOS-AGN-1              COSMOS-AGN           EGAL    101.63   0.996          0 
c4d_210524_091215_ori      7.874596 -43.009600 59358.383516 r      1.49 ELAIS-E1      86.0 ELAIS-DDF-SEQ-A           ELAIS                EGAL    123.51   0.935          0 
c4d_210527_081908_ori    270.889996 -29.530000 59361.346627 g      1.09 DECaPS-East   10.0 DECaPSEast-DDF-B          NONE                 None     14.05   0.988          0 
c4d_210521_234657_ori    149.220000   1.750000 59355.990939 r      1.23 COSMOS-2      70.0 COSMOS-AGN-1              COSMOS-AGN           EGAL     31.94   0.733       2689 
c4d_210522_095959_ori      7.874596 -43.009600 59356.416662 g      1.32 ELAIS-E1      60.0 ELAIS-DDF-SEQ-A           ELAIS                EGAL    139.97   0.775          0 
c4d_210509_094630_ori    270.889996 -29.530000 59343.407298 g      1.13 DECaPS-East   10.0 DECaPSEast-DDF-A          NONE                 None    112.26   0.052          0 
c4d_210503_102727_ori    270.889996 -29.530000 59337.435732 z      1.17 DECaPS-East   30.0 DECaPSEast-DDF-A-TWI      DECaPS               GAL      37.30   0.543       5230 
c4d_210515_000009_ori    150.000000   3.100000 59349.000114 r      1.22 COSMOS-1      86.0 COSMOS-DDF-SEQ-C          COSMOS               EGAL     63.49   0.090          0 
c4d_210328_020358_ori    149.220000   1.750000 59301.086096 r      1.18 COSMOS-2      30.0 COSMOS-DDF-SEQ-A          COSMOS-MOON          EGAL     31.30   0.991       3156 
c4d_210512_001413_ori    149.220000   1.750000 59346.009884 r      1.21 COSMOS-2      86.0 COSMOS-DDF-SEQ-C          COSMOS               EGAL     97.46   0.001          0 
c4d_210328_090046_ori    270.889996 -29.530000 59301.375533 r      1.05 DECaPS-East   50.0 DECaPSEast-DDF-B          DECaPS               GAL      90.30   0.996          0 
c4d_210406_015501_ori    150.000000   3.100000 59310.079878 g      1.19 COSMOS-1      60.0 COSMOS-DDF-SEQ-A          COSMOS               EGAL    153.43   0.326          0 
c4d_210601_234416_ori    149.220000   1.750000 59366.989078 i      1.31 COSMOS-2      90.0 COSMOS-AGN-1              COSMOS-AGN           EGAL    163.43   0.534          0 
c4d_210415_100618_ori    270.889996 -29.530000 59319.421048 i      1.02 DECaPS-East   30.0 DECaPSEast-DDF-A          DECaPS               GAL     150.48   0.096          0 
c4d_210328_013607_ori    150.000000   3.100000 59301.066753 g      1.22 COSMOS-1      60.0 COSMOS-DDF-SEQ-A          COSMOS               EGAL     30.18   0.991       4667 
c4d_210425_090548_ori    270.889996 -29.530000 59329.379030 i      1.01 DECaPS-East   30.0 DECaPSEast-DDF-A          DECaPS               GAL      82.21   0.952          0 
c4d_210427_002620_ori    150.780000   1.750000 59331.018292 g      1.18 COSMOS-3      60.0 COSMOS-DDF-SEQ-C          COSMOS               EGAL     64.40   0.999          0 
c4d_210409_024721_ori    150.000000   3.100000 59313.116217 g      1.26 COSMOS-1      60.0 COSMOS-DDF-SEQ-B          COSMOS               EGAL    160.24   0.086          0 
c4d_210518_002847_ori    150.780000   1.750000 59352.019990 g      1.26 COSMOS-3      80.0 COSMOS-AGN-1              COSMOS-AGN           EGAL     30.60   0.321       2047 
c4d_210412_090326_ori    270.889996 -29.530000 59316.377395 z      1.00 DECaPS-East   30.0 DECaPSEast-DDF-B          DECaPS               GAL     114.77   0.002          0 
c4d_210328_032911_ori    150.000000   3.100000 59301.145268 i      1.25 COSMOS-1      30.0 COSMOS-DDF-SEQ-B          COSMOS-MOON          EGAL     30.82   0.992       3253 
c4d_210331_091850_ori    270.889996 -29.530000 59304.388088 r      1.02 DECaPS-East   50.0 DECaPSEast-DDF-B          DECaPS               GAL      45.06   0.903       3296 
c4d_210418_085407_ori    270.889996 -29.530000 59322.370923 i      1.00 DECaPS-East   30.0 DECaPSEast-DDF-A          DECaPS               GAL     173.27   0.316          0 
c4d_210512_003825_ori    150.780000   1.750000 59346.026682 g      1.24 COSMOS-3      60.0 COSMOS-DDF-SEQ-C          COSMOS               EGAL     98.72   0.001          0 
c4d_210427_030317_ori    150.000000   3.100000 59331.127289 i      1.57 COSMOS-1     130.0 COSMOS-DDF-SEQ-B          COSMOS               EGAL     66.65   0.999          0 
c4d_210530_000004_ori    149.220000   1.750000 59364.000047 g      1.33 COSMOS-2      80.0 COSMOS-AGN-1              COSMOS-AGN           EGAL    144.86   0.829          0 
c4d_210409_022225_ori    150.780000   1.750000 59313.098902 g      1.20 COSMOS-3      10.0 COSMOS-DDF-SEQ-B          NONE                 None    160.66   0.087          0 
c4d_210427_002147_ori    149.220000   1.750000 59331.015128 r      1.18 COSMOS-2      86.0 COSMOS-DDF-SEQ-C          COSMOS               EGAL     65.89   0.999          0 
c4d_210524_071310_ori    270.889996 -29.530000 59358.300820 z      1.01 DECaPS-East   30.0 DECaPSEast-DDF-A          DECaPS               GAL      60.05   0.929          0 
c4d_210409_090158_ori    270.889996 -29.530000 59313.376366 z      1.01 DECaPS-East   30.0 DECaPSEast-DDF-A          DECaPS               GAL      78.53   0.072          0 
c4d_210425_091125_ori    270.889996 -29.530000 59329.382933 i      1.01 DECaPS-East   30.0 DECaPSEast-DDF-A          DECaPS               GAL      82.15   0.952          0 
c4d_210602_091728_ori      7.874596 -43.009600 59367.387136 r      1.31 ELAIS-E1      86.0 ELAIS-DDF-SEQ-B           ELAIS                EGAL     36.69   0.493       2379 
c4d_210503_101610_ori    270.889996 -29.530000 59337.427900 i      1.14 DECaPS-East   10.0 DECaPSEast-DDF-A-TWI      NONE                 None     37.24   0.544          0 
c4d_210429_084310_ori    270.889996 -29.530000 59333.363319 z      1.00 DECaPS-East   30.0 DECaPSEast-DDF-B-MOON     DECaPS               GAL      21.75   0.927       5497 
c4d_210602_064836_ori    270.889996 -29.530000 59367.283754 i      1.01 DECaPS-East   30.0 DECaPSEast-DDF-A          DECaPS               GAL      71.03   0.504          0 
c4d_210509_090108_ori    270.889996 -29.530000 59343.375793 r      1.05 DECaPS-East   50.0 DECaPSEast-DDF-B          DECaPS               GAL     111.88   0.053          0 
c4d_210331_090331_ori    270.889996 -29.530000 59304.377449 i      1.04 DECaPS-East   30.0 DECaPSEast-DDF-A          DECaPS               GAL      45.17   0.903       2886 
c4d_210331_004944_ori    150.000000   3.100000 59304.034541 i      1.27 COSMOS-1     130.0 COSMOS-DDF-SEQ-C          COSMOS               EGAL     72.20   0.926          0 
c4d_210522_071453_ori    270.889996 -29.530000 59356.302004 r      1.01 DECaPS-East   50.0 DECaPSEast-DDF-B          DECaPS               GAL      89.25   0.764          0 
c4d_210415_025115_ori    149.220000   1.750000 59319.118931 r      1.31 COSMOS-2      86.0 COSMOS-DDF-SEQ-B          COSMOS               EGAL     93.25   0.080          0 
c4d_210427_075637_ori    270.889996 -29.530000 59331.330986 i      1.01 DECaPS-East   30.0 DECaPSEast-DDF-A          DECaPS               GAL      52.58   0.999       3300 
c4d_210527_080224_ori    270.889996 -29.530000 59361.335000 g      1.07 DECaPS-East   10.0 DECaPSEast-DDF-A          NONE                 None     14.17   0.989          0 
c4d_210522_073356_ori    270.889996 -29.530000 59356.315234 z      1.02 DECaPS-East   30.0 DECaPSEast-DDF-A          DECaPS               GAL      89.05   0.766          0 
c4d_210412_000934_ori    150.780000   1.750000 59316.006651 g      1.25 COSMOS-3      60.0 COSMOS-DDF-SEQ-C          COSMOS               EGAL    130.28   0.001          0 
c4d_210502_234331_ori    150.780000   1.750000 59336.988556 r      1.18 COSMOS-3      86.0 COSMOS-DDF-SEQ-C          COSMOS               EGAL    147.72   0.591          0 
c4d_210331_030705_ori    150.780000   1.750000 59304.129921 g      1.21 COSMOS-3      60.0 COSMOS-DDF-SEQ-B          COSMOS               EGAL     72.37   0.920          0 
c4d_210324_084137_ori    270.889996 -29.530000 59297.362239 r      1.11 DECaPS-East   50.0 DECaPSEast-DDF            DECaPS               GAL     146.12   0.765          0 
c4d_210322_030751_ori    150.780000   1.750000 59295.130460 g      1.18 COSMOS-3      60.0 COSMOS-DDF-SEQ-B          COSMOS               EGAL     56.77   0.552       2042 
c4d_210328_071918_ori    270.889996 -29.530000 59301.305079 g      1.30 DECaPS-East   96.0 DECaPSEast-DDF-A          DECaPS               GAL      91.16   0.995          0 
c4d_210509_011601_ori    150.000000   3.100000 59343.052794 g      1.32 COSMOS-1      10.0 COSMOS-DDF-SEQ-A          NONE                 None    131.18   0.068          0 
c4d_210526_234438_ori    149.220000   1.750000 59360.989340 i      1.26 COSMOS-2      90.0 COSMOS-AGN-1              COSMOS-AGN           EGAL    102.98   0.996          0 
c4d_210529_235531_ori    150.000000   3.100000 59363.996890 i      1.33 COSMOS-1      90.0 COSMOS-AGN-1              COSMOS-AGN           EGAL    145.09   0.830          0 
c4d_210503_004847_ori    150.000000   3.100000 59337.033881 i      1.22 COSMOS-1     130.0 COSMOS-DDF-SEQ-A          COSMOS               EGAL    149.89   0.586          0 
c4d_210506_030654_ori    150.000000   3.100000 59340.129802 g      1.88 COSMOS-1      60.0 COSMOS-DDF-SEQ-B          COSMOS               EGAL    161.67   0.272          0 
c4d_210611_000052_ori    149.220000   1.750000 59376.000610 r      1.53 COSMOS-2      70.0 COSMOS-AGN-1              COSMOS-AGN           EGAL     66.20   0.003          0 
c4d_210515_082020_ori    270.889996 -29.530000 59349.347454 r      1.03 DECaPS-East   50.0 DECaPSEast-DDF-B          DECaPS               GAL     175.30   0.110          0 
c4d_210527_082408_ori    270.889996 -29.530000 59361.350097 z      1.10 DECaPS-East   30.0 DECaPSEast-DDF-B          DECaPS               GAL      14.02   0.988      11228 
c4d_210324_031921_ori    149.220000   1.750000 59297.138439 r      1.20 COSMOS-2      86.0 COSMOS-DDF-SEQ-B          COSMOS               EGAL     32.09   0.744       3403 
c4d_210322_004909_ori    150.780000   1.750000 59295.034141 g      1.36 COSMOS-3      60.0 COSMOS-DDF-SEQ-C          COSMOS               EGAL     57.60   0.543       2042 
c4d_210506_084713_ori    270.889996 -29.530000 59340.366132 i      1.02 DECaPS-East   30.0 DECaPSEast-DDF-A          DECaPS               GAL      75.43   0.252          0 
c4d_210415_010605_ori    150.780000   1.750000 59319.045892 i      1.18 COSMOS-3     130.0 COSMOS-DDF-SEQ-C          COSMOS               EGAL     95.65   0.077          0 
c4d_210429_004617_ori    150.000000   3.100000 59333.032149 r      1.20 COSMOS-1      86.0 COSMOS-DDF-SEQ-A          COSMOS               EGAL     95.30   0.947          0 
c4d_210515_000446_ori    149.220000   1.750000 59349.003316 g      1.21 COSMOS-2      60.0 COSMOS-DDF-SEQ-C          COSMOS               EGAL     63.39   0.090          0 
c4d_210331_032511_ori    150.780000   1.750000 59304.142497 g      1.24 COSMOS-3      60.0 COSMOS-DDF-SEQ-B          COSMOS               EGAL     72.52   0.919          0 
c4d_210418_084321_ori    270.889996 -29.530000 59322.363446 i      1.00 DECaPS-East   30.0 DECaPSEast-DDF-A          DECaPS               GAL     173.37   0.315          0 
c4d_210602_084042_ori      7.874596 -43.009600 59367.361608 r      1.47 ELAIS-E1      86.0 ELAIS-DDF-SEQ-A           ELAIS                EGAL     36.67   0.496       2365 
c4d_210319_002356_ori    149.220000   1.750000 59292.016631 g      1.49 COSMOS-2      60.0 COSMOS-DDF-SEQ-C          COSMOS               EGAL     91.11   0.264          0 
c4d_210406_085047_ori    270.889996 -29.530000 59310.368601 z      1.03 DECaPS-East   30.0 DECaPSEast-DDF-A          DECaPS               GAL      40.41   0.298       3037 
c4d_210509_012841_ori    150.780000   1.750000 59343.061593 g      1.33 COSMOS-3      60.0 COSMOS-DDF-SEQ-A          COSMOS               EGAL    131.99   0.067          0 
c4d_210429_023728_ori    149.220000   1.750000 59333.109360 r      1.46 COSMOS-2      86.0 COSMOS-DDF-SEQ-B          COSMOS               EGAL     96.57   0.942          0 
c4d_210503_004652_ori    150.000000   3.100000 59337.032552 r      1.22 COSMOS-1      86.0 COSMOS-DDF-SEQ-A          COSMOS               EGAL    149.87   0.586          0 
c4d_210527_094933_ori      9.499996 -43.998000 59361.409421 r      1.31 ELAIS-E2      86.0 ELAIS-DDF-SEQ-A           ELAIS                EGAL     88.27   0.987          0 
c4d_210421_012929_ori    150.780000   1.750000 59325.062152 g      1.19 COSMOS-3      60.0 COSMOS-DDF-SEQ-A          COSMOS               EGAL     26.98   0.580       2226 
c4d_210328_002244_ori    150.780000   1.750000 59301.015796 i      1.37 COSMOS-3     130.0 COSMOS-DDF-SEQ-C          COSMOS               EGAL     29.13   0.990      30986 
c4d_210406_014421_ori    149.220000   1.750000 59310.072468 r      1.18 COSMOS-2      86.0 COSMOS-DDF-SEQ-A          COSMOS               EGAL    152.85   0.327          0 
c4d_210412_000500_ori    149.220000   1.750000 59316.003474 r      1.24 COSMOS-2      86.0 COSMOS-DDF-SEQ-C          COSMOS               EGAL    128.77   0.001          0 
c4d_210515_024505_ori    150.000000   3.100000 59349.114650 g      2.03 COSMOS-1      60.0 COSMOS-DDF-SEQ-B          COSMOS               EGAL     62.10   0.097          0 
c4d_210530_090734_ori    270.889996 -29.530000 59364.380265 r      1.25 DECaPS-East   50.0 DECaPSEast-DDF-A          DECaPS               GAL      31.73   0.796       4089 
c4d_210429_083506_ori    270.889996 -29.530000 59333.357718 r      1.00 DECaPS-East   25.0 DECaPSEast-DDF-A-MOON     DECaPS-MOON          GAL      21.80   0.927       3693 
c4d_210526_233548_ori    149.220000   1.750000 59360.983202 g      1.24 COSMOS-2      80.0 COSMOS-AGN-1              COSMOS-AGN           EGAL    102.89   0.996          0 
c4d_210427_010246_ori    150.000000   3.100000 59331.043598 g      1.21 COSMOS-1      10.0 COSMOS-DDF-SEQ-A          NONE                 None     65.75   0.999          0 
c4d_210527_085401_ori      7.874596 -43.009600 59361.370856 r      1.53 ELAIS-E1      86.0 ELAIS-DDF-SEQ-A           ELAIS                EGAL     88.11   0.988          0 
c4d_210412_095134_ori    270.889996 -29.530000 59316.410812 g      1.00 DECaPS-East   96.0 DECaPSEast-DDF-A          DECaPS               GAL     115.23   0.002          0 
c4d_210530_071854_ori    270.889996 -29.530000 59364.304801 g      1.03 DECaPS-East   96.0 DECaPSEast-DDF-B          DECaPS               GAL      31.05   0.802       7578 
c4d_210328_002656_ori    150.000000   3.100000 59301.018714 r      1.37 COSMOS-1      86.0 COSMOS-DDF-SEQ-C          COSMOS               EGAL     29.73   0.990       6682 
c4d_210522_070325_ori    270.889996 -29.530000 59356.294048 r      1.00 DECaPS-East   50.0 DECaPSEast-DDF-B          DECaPS               GAL      89.36   0.764          0 
c4d_210319_002721_ori    149.220000   1.750000 59292.018995 i      1.47 COSMOS-2     130.0 COSMOS-DDF-SEQ-C          COSMOS               EGAL     91.09   0.264          0 
c4d_210530_090529_ori    270.889996 -29.530000 59364.378818 g      1.24 DECaPS-East   96.0 DECaPSEast-DDF-A          DECaPS               GAL      31.71   0.796       5397 
c4d_210322_092102_ori    270.889996 -29.530000 59295.389612 r      1.06 DECaPS-East   50.0 DECaPSEast-DDF-A          DECaPS               GAL     170.09   0.577          0 
