# Matched DECam DDF candidates to the Legacy Survey DR10. 
# Melissa Graham, October 2023 
# Legacy Surveys: https://datalab.noirlab.edu/ls/ls.php 
# For more info on DR10 columns, units, etc: 
#  - https://datalab.noirlab.edu/query.php?name=ls_dr10.tractor 
#  - https://www.legacysurvey.org/dr10/catalogs/ 
# 
# Columns 
#  0 : DECam DDF candidate identifier (string) 
#  1 : DECam DDF candidate Right Ascension (deg; float) 
#  2 : DECam DDF candidate Declination (deg; float) 
#  3 : Number of DR10 sources within 0.02 deg radius (72") to attempt match (int) 
#  4 : Flag: 1 if matched to a star; 0 if matched to a galaxy; -1 if unmatched (int) 
#  5 : Flag: 1 if matched to the core of the galaxy; 0 otherwise (int) 
#  6 : Flag: 1 if a star AND galaxy met constraints; 0 if one or the other; -1 if unmatched (int) 
#  7 : Separation between candidate and matched DR10 object (arcsec; float) 
#  8 : Matched LS DR10 object Right Ascension (deg; float) 
#  9 : Matched LS DR10 object Declination (deg; float) 
# 10 : Matched LS DR10 object MW E(B-V) value (mag; float) 
# 11 : Matched LS DR10 object ls_id identifier (unique; long integer) 
# 12 : Matched LS DR10 object g-band apparent magnitude (mag; float) 
# 13 : Matched LS DR10 object r-band apparent magnitude (mag; float) 
# 14 : Matched LS DR10 object i-band apparent magnitude (mag; float) 
# 15 : Matched LS DR10 object type (str) 
# 16 : Matched LS DR10 object sersic index (float) 
# 17 : Matched LS DR10 object shape e1 (float) 
# 18 : Matched LS DR10 object shape e2 (float) 
# 19 : Matched LS DR10 object shape r (half-light radius; float) 
# 20 : Matched LS DR10 object g-band psf size (arcsec; float) 
# 21 : Matched LS DR10 object r-band psf size (arcsec; float) 
# 22 : Matched LS DR10 object i-band psf size (arcsec; float) 
# 23 : Matched LS DR9 object photoz mean (float) 
# 24 : Matched LS DR9 object photoz std (float) 
# 25 : Matched LS DR9 object specz (float) 
# 
DC21dit    149.589584886623   2.822687067872   506  1  0  1   0.5 149.589537   2.822821   0.019    10995479930214962  20.088  18.741  18.021   PSF   0.00   0.000000   0.000000   0.000000   1.284619   1.338878   1.254991  -99.0000  -99.0000  -99.0000 
DC21dix    149.835433314985   3.892337081458   565  1  0  0   0.1 149.835410   3.892313   0.026    10995487473673965  19.474  18.544  18.231   PSF   0.00   0.000000   0.000000   0.000000   1.160490   1.193605   1.102031  -99.0000  -99.0000  -99.0000 
DC21djbcj    7.826868441633 -42.372675050389   280  0  1  0   0.5   7.827029 -42.372733   0.006    10995229868953215  22.828  21.861  21.411   REX   1.00   0.000000   0.000000   0.407274   1.271136   1.151732   1.141962    0.5673    0.0476  -99.0000 
DC21djbfp    8.193628928042 -42.612760463873   267  0  0  0   1.8   8.194139 -42.613096   0.011    10995228754316466  21.715  21.026  20.831   REX   1.00   0.000000   0.000000   0.494024   1.284299   1.091732   1.086177    0.4495    0.0848  -99.0000 
DC21djbvj    9.047909783939 -44.841408953831   232  0  1  1   0.4   9.048053 -44.841453   0.009    10995218909243358  22.453  21.934  21.809   EXP   1.00  -0.071021   0.505600   0.397638   1.580657   1.792185   1.151942    0.3592    0.1362  -99.0000 
DC21djbzv    6.998408316259 -42.369685882172   258  1  0  1   1.7   6.997899 -42.369978   0.007    10995229865809581  18.237  17.892  17.816   PSF   0.00   0.000000   0.000000   0.000000   1.353590   1.103271   1.165972  -99.0000  -99.0000  -99.0000 
DC21djcyw   10.442664548493 -44.085928261239   401  1  0  1   0.0  10.442662 -44.085934   0.007    10995222154580255  20.329  20.292  20.068   PSF   0.00   0.000000   0.000000   0.000000   1.260219   1.176446   1.117219  -99.0000  -99.0000  -99.0000 
DC21djedk    9.133334892602 -43.206182759303   280  0  1  0   0.5   9.133418 -43.206304   0.006    10995225434534141  19.384  18.794  18.434   SER   1.84  -0.251593  -0.077224   1.039311   1.294681   1.225804   1.038328    0.2204    0.0380  -99.0000 
DC21djf    149.731614996868   3.050428294522   440  1  0  1   0.1 149.731608   3.050402   0.021    10995481440172551  21.172  20.471  20.499   PSF   0.00   0.000000   0.000000   0.000000   1.428356   1.300214   1.087501  -99.0000  -99.0000  -99.0000 
DC21djftv    8.059786213816 -43.617720018394   261  0  1  0   0.2   8.059757 -43.617765   0.006    10995224332474906  22.195  21.763  21.639   REX   1.00   0.000000   0.000000   0.249214   1.318501   1.301001   0.961549    0.5445    0.2589  -99.0000 
DC21djg    149.790958283977   3.468332706589   469  1  0  0   0.2 149.791008   3.468317   0.023    10995484457965753  19.451  18.931  18.774   PSF   0.00   0.000000   0.000000   0.000000   1.117216   1.282130   1.085965  -99.0000  -99.0000  -99.0000 
DC21djgzo    8.208174888558 -43.861249388452   280  1  0  1   0.4   8.208033 -43.861259   0.006    10995223237766079  19.966  19.859  19.643   PSF   0.00   0.000000   0.000000   0.000000   1.396002   1.393780   1.110628  -99.0000  -99.0000  -99.0000 
DC21djh    149.639873256270   2.230155599810   525  1  0  1   0.3 149.639790   2.230185   0.019    10995476910320119  21.492  20.180  19.527   PSF   0.00   0.000000   0.000000   0.000000   1.341253   1.227624   1.349406  -99.0000  -99.0000  -99.0000 
DC21djj    148.234513137750   1.597611901124   368  1  0  0   0.4 148.234578   1.597708   0.031    10995472374180220  20.372  19.337  18.990   PSF   0.00   0.000000   0.000000   0.000000   1.277280   1.257143   1.273681  -99.0000  -99.0000  -99.0000 
DC21djm    149.442619574646   2.731557505923   478  1  0  1   0.1 149.442623   2.731581   0.020    10995479929173134  20.293  19.346  18.998   PSF   0.00   0.000000   0.000000   0.000000   1.329437   1.248051   1.226658  -99.0000  -99.0000  -99.0000 
DC21djo    148.247097372371   1.901279974437   276  0  1  1   0.7 148.246918   1.901247   0.048    10995475394078001  20.343  19.145  18.664   SER   6.00   0.069138  -0.031995   1.822141   1.269028   1.192622   1.268272    0.3009    0.0397  -99.0000 
DC21djq    150.062861221682   2.411824155427   516  1  0  0   0.0 150.062850   2.411832   0.017    10995478422360824  19.348  18.286  17.935   PSF   0.00   0.000000   0.000000   0.000000   1.250296   1.241757   1.204323  -99.0000  -99.0000  -99.0000 
DC21djs    150.496131453296   3.395103114126   340  1  0  1   0.4 150.496038   3.395061   0.020    10995484461107679  18.250  17.456  17.226   PSF   0.00   0.000000   0.000000   0.000000   1.223504   1.166648   1.059443  -99.0000  -99.0000  -99.0000 
DC21djt    150.485822433758   2.814151140462   540  1  0  1   0.2 150.485793   2.814185   0.020    10995479933371895  19.780  18.531  18.068   PSF   0.00   0.000000   0.000000   0.000000   1.272021   1.198137   1.129639  -99.0000  -99.0000  -99.0000 
DC21djvja    8.667735075138 -43.591183097358   294  1  0  1   1.8   8.667259 -43.590830   0.010    10995224334569340  26.062  25.427  25.442   PSF   0.00   0.000000   0.000000   0.000000   1.318479   1.551475   1.098392  -99.0000  -99.0000  -99.0000 
DC21djvmt   10.027630989371 -43.138964391983   310  1  0  1   0.1  10.027655 -43.138974   0.010    10995225437671822  21.445  21.087  21.029   PSF   0.00   0.000000   0.000000   0.000000   1.350367   1.180913   1.116577  -99.0000  -99.0000  -99.0000 
DC21djw    149.305615326615   3.565039873999   476  1  0  0   0.3 149.305630   3.565127   0.032    10995484455869185  19.792  18.635  18.198   PSF   0.00   0.000000   0.000000   0.000000   1.047386   1.292664   1.042413  -99.0000  -99.0000  -99.0000 
DC21djwvj   10.283709918325 -44.445392715009   283  0  1  0   0.2  10.283724 -44.445436   0.007    10995219989273512  21.488  21.104  21.088   REX   1.00   0.000000   0.000000   0.222195   1.334635   1.720145   1.102335    0.8813    0.1923  -99.0000 
DC21djx    149.088923359231   1.659414139016   280  1  0  0   0.3 149.088846   1.659383   0.021    10995473888318115  19.568  19.291  19.233   PSF   0.00   0.000000   0.000000   0.000000   1.291647   1.126142   1.234419  -99.0000  -99.0000  -99.0000 
DC21djxfx    7.901279920734 -43.738617805650   219 -1  0 -1 -99.0 -99.000000 -99.000000 -99.000                  -99 -99.000 -99.000 -99.000   xxx -99.00 -99.000000 -99.000000 -99.000000 -99.000000 -99.000000 -99.000000  -99.0000  -99.0000  -99.0000 
DC21djxnv    8.235641187791 -44.247573776534   240  1  0  0   0.2   8.235578 -44.247589   0.006    10995221063017071  19.789  19.552  19.292   PSF   0.00   0.000000   0.000000   0.000000   1.563254   1.910126   1.220272  -99.0000  -99.0000  -99.0000 
DC21djxpe    8.084307063494 -43.928537194428   258  0  1  0   0.3   8.084422 -43.928513   0.007    10995222147240723  21.344  20.187  19.781   SER   1.60  -0.053988  -0.293184   0.933940   1.602138   1.598838   1.181815    0.3336    0.0422  -99.0000 
DC21djy    150.492442480438   3.785059202915   349  1  0  0   0.2 150.492489   3.785066   0.022    10995485968959891  17.516  17.138  17.059   PSF   0.00   0.000000   0.000000   0.000000   1.228961   1.330807   1.062258  -99.0000  -99.0000  -99.0000 
DC21djyod    8.627027019321 -43.553219394313   315  1  0  1   0.2   8.626985 -43.553186   0.009    10995224334567469  20.665  20.527  20.424   PSF   0.00   0.000000   0.000000   0.000000   1.273263   1.507474   1.071136  -99.0000  -99.0000  -99.0000 
DC21djyuh    8.667672489915 -43.593180399221   296 -1  0 -1 -99.0 -99.000000 -99.000000 -99.000                  -99 -99.000 -99.000 -99.000   xxx -99.00 -99.000000 -99.000000 -99.000000 -99.000000 -99.000000 -99.000000  -99.0000  -99.0000  -99.0000 
DC21dk     149.734670445137   1.015753051221   297  1  0  1   0.3 149.734727   1.015705   0.026    10995469360574151  18.853  17.869  17.559   PSF   0.00   0.000000   0.000000   0.000000   1.275379   1.191863   1.401185  -99.0000  -99.0000  -99.0000 
DC21dkaun    8.931287425871 -42.794508150289   320 -1  0 -1 -99.0 -99.000000 -99.000000 -99.000                  -99 -99.000 -99.000 -99.000   xxx -99.00 -99.000000 -99.000000 -99.000000 -99.000000 -99.000000 -99.000000  -99.0000  -99.0000  -99.0000 
DC21dkbnv    8.192435742919 -43.223063957222   280  0  1  0   0.2   8.192439 -43.223131   0.007    10995225431388345  21.261  20.967  20.493   SER   5.79  -0.251439  -0.213855   0.315475   1.344370   1.159297   1.096364    0.7884    0.1883    0.5868 
DC21dkd    150.578980483068   3.033779863259   389  1  0  0   1.1 150.578822   3.033524   0.025    10995481444358342  18.620  18.194  18.097   PSF   0.00   0.000000   0.000000   0.000000   1.308671   1.174292   1.093499  -99.0000  -99.0000  -99.0000 
DC21dkemv    7.404491124635 -42.086448364100   288  1  0  0   1.9   7.404170 -42.086934   0.008    10995230989878462  22.005  21.661  21.203   PSF   0.00   0.000000   0.000000   0.000000   1.327312   1.103444   1.185552  -99.0000  -99.0000  -99.0000 
DC21dkesj    7.238407159915 -42.770061122392   268  1  0  0   0.4   7.238287 -42.770138   0.007    10995227639681757  21.102  21.176  21.331   PSF   0.00   0.000000   0.000000   0.000000   1.217310   1.094297   1.111546  -99.0000  -99.0000  -99.0000 
DC21dkfcq   10.037008685861 -44.264020403197   224  1  0  0   0.2  10.037004 -44.263970   0.006    10995221068263396  20.778  20.315  20.306   PSF   0.00   0.000000   0.000000   0.000000   1.421708   1.795107   1.099949  -99.0000  -99.0000  -99.0000 
DC21dkfoe    6.759150368627 -43.298962737322   258  1  0  0   0.2   6.759088 -43.298927   0.005    10995225427190625  19.963  19.815  19.898   PSF   0.00   0.000000   0.000000   0.000000   1.359852   1.194836   1.158124  -99.0000  -99.0000  -99.0000 
DC21dkfre    7.177982510413 -42.381738342773   242  1  0  0   0.2   7.177993 -42.381796   0.007    10995228751170674  21.294  21.305  21.063   PSF   0.00   0.000000   0.000000   0.000000   1.309453   1.110664   1.153511  -99.0000  -99.0000  -99.0000 
DC21dkg    148.617145622536   1.071742559121   331  0  1  0   0.1 148.617154   1.071711   0.026    10995469356371525  20.275  18.985  18.563   SER   2.89   0.162226   0.400067   0.657636   1.424686   1.267651   1.396369    0.2206    0.0101  -99.0000 
DC21dkgmb    9.524390846745 -43.269568467660   230  1  0  0   0.2   9.524392 -43.269613   0.005    10995225435582197  20.780  20.480  20.325   PSF   0.00   0.000000   0.000000   0.000000   1.333509   1.284698   1.111666  -99.0000  -99.0000  -99.0000 
DC21dkh    149.125732297631   1.813737891479   293  1  0  0   0.3 149.125646   1.813748   0.020    10995473888319772  21.210  19.713  18.429   PSF   0.00   0.000000   0.000000   0.000000   1.181104   1.077546   1.370849  -99.0000  -99.0000  -99.0000 
DC21dkhvw    9.884051019451 -43.928634915449   267 -1  0 -1 -99.0 -99.000000 -99.000000 -99.000                  -99 -99.000 -99.000 -99.000   xxx -99.00 -99.000000 -99.000000 -99.000000 -99.000000 -99.000000 -99.000000  -99.0000  -99.0000  -99.0000 
DC21dkhxs   10.219432776660 -43.214562874045   287  1  0  0   1.4  10.218895 -43.214569   0.010    10995225437679247  19.660  19.547  19.478   PSF   0.00   0.000000   0.000000   0.000000   1.282843   1.104010   1.110650  -99.0000  -99.0000  -99.0000 
DC21dki    149.772401771671   3.407195357673   485  1  0  0   0.1 149.772441   3.407192   0.023    10995484457964379  18.460  17.799  17.608   PSF   0.00   0.000000   0.000000   0.000000   1.139274   1.193883   1.085859  -99.0000  -99.0000  -99.0000 
DC21dkief    9.312704430848 -43.532228118656   307  1  0  1   1.8   9.313115 -43.531830   0.007    10995224336664414  19.033  17.633  16.871   PSF   0.00   0.000000   0.000000   0.000000   1.309722   1.481995   1.109048  -99.0000  -99.0000  -99.0000 
DC21dkixk    8.949571912936 -44.405631627182   254  1  0  0   0.2   8.949529 -44.405671   0.008    10995219985081220  22.897  23.047  22.728   PSF   0.00   0.000000   0.000000   0.000000   1.370017   1.788450   1.151935  -99.0000  -99.0000  -99.0000 
DC21dkk    149.732870501138   2.590129256609   416  1  0  1   0.2 149.732925   2.590146   0.018    10995478420276291  20.828  20.432  20.315   PSF   0.00   0.000000   0.000000   0.000000   1.348770   1.202055   1.098545  -99.0000  -99.0000  -99.0000 
DC21dko    150.488765041606   2.393335820971   599  1  0  0   0.4 150.488652   2.393290   0.018    10995478423422316  20.391  18.936  17.747   PSF   0.00   0.000000   0.000000   0.000000   1.277355   1.164587   1.224487  -99.0000  -99.0000  -99.0000 
DC21dkt    149.747090217513   1.607483893141   480  1  0  1   0.8 149.747085   1.607269   0.023    10995472380479091  18.698  18.368  18.288   PSF   0.00   0.000000   0.000000   0.000000   1.332407   1.261841   1.309693  -99.0000  -99.0000  -99.0000 
DC21dkv    149.824674243582   3.845644876391   485  1  0  1   0.1 149.824669   3.845612   0.025    10995485965820220  19.469  18.499  18.202   PSF   0.00   0.000000   0.000000   0.000000   1.106949   1.183216   1.057004  -99.0000  -99.0000  -99.0000 
DC21dkxvj    8.645388668737 -44.794207317035   220  1  0  1   0.2   8.645379 -44.794166   0.009    10995218908192084  21.442  21.346  21.276   PSF   0.00   0.000000   0.000000   0.000000   1.691513   1.767156   1.145498  -99.0000  -99.0000  -99.0000 
DC21dkz    149.026320105676   1.272656869148   293  1  0  1   0.2 149.026298   1.272699   0.024    10995470868416012  19.820  19.502  19.424   PSF   0.00   0.000000   0.000000   0.000000   1.303893   1.131576   1.301650  -99.0000  -99.0000  -99.0000 
DC21dkzou    6.881257335642 -42.632265568749   258  1  0  0   2.0   6.880505 -42.632219   0.007    10995227638631654  17.756  16.840  16.600   PSF   0.00   0.000000   0.000000   0.000000   1.322925   1.155126   1.167652  -99.0000  -99.0000  -99.0000 
DC21dle    149.731014689370   2.988771788700   337  1  0  1   0.3 149.730983   2.988845   0.021    10995481440172502  19.160  17.884  17.382   PSF   0.00   0.000000   0.000000   0.000000   1.432670   1.319635   1.092735  -99.0000  -99.0000  -99.0000 
DC21dlm    149.394270265313   2.685384813835   495  1  0  1   0.6 149.394321   2.685532   0.019    10995479929169825  19.344  18.967  18.871   PSF   0.00   0.000000   0.000000   0.000000   1.382301   1.199571   1.229173  -99.0000  -99.0000  -99.0000 
DC21dln    150.481039964217   2.910027595805   473  1  0  1   0.4 150.481134   2.909971   0.022    10995481443320724  17.250  16.356  16.074   PSF   0.00   0.000000   0.000000   0.000000   1.185726   1.185688   1.074615  -99.0000  -99.0000  -99.0000 
DC21dlnpa    8.634102490682 -43.582109454460   280  0  1  1   0.2   8.634047 -43.582137   0.010    10995224334567806  22.743  22.218  21.980   SER   0.50  -0.609390   0.025009   1.582383   1.334122   1.538469   1.093788    0.4106    0.1320  -99.0000 
DC21dlpry   10.600356980696 -43.697245621278   293  0  1  1   0.1  10.600325 -43.697248   0.010    10995223245106616  24.131  23.389  23.127   DEV   4.00  -0.380139  -0.279029   0.462115   1.254482   1.254039   1.105045    0.6610    0.3402  -99.0000 
DC21dlqzi    6.927471819571 -42.717559330168   286  1  0  1   0.1   6.927479 -42.717595   0.005    10995227638633497  22.188  22.037  22.046   PSF   0.00   0.000000   0.000000   0.000000   1.309952   1.108901   1.118871  -99.0000  -99.0000  -99.0000 
DC21dlr    150.495651858989   3.404770151192   339  1  0  0   0.3 150.495606   3.404853   0.020    10995484461107646  20.114  18.666  17.757   PSF   0.00   0.000000   0.000000   0.000000   1.223504   1.182953   1.059443  -99.0000  -99.0000  -99.0000 
DC21dlscy   10.636006089880 -44.132825685778   415  1  0  1   1.8  10.635404 -44.132585   0.007    10995221070357763  18.403  18.168  18.157   PSF   0.00   0.000000   0.000000   0.000000   1.369493   1.184292   1.147306  -99.0000  -99.0000  -99.0000 
DC21dltib    8.895724604641 -42.733839189064   318  1  0  0   0.2   8.895779 -42.733821   0.008    10995227644923280  23.765  22.708  22.160   PSF   0.00   0.000000   0.000000   0.000000   1.346907   1.141703   1.235076  -99.0000  -99.0000  -99.0000 
DC21dluty    8.967581781671 -42.564526548139   281  1  0  1   0.1   8.967590 -42.564509   0.008    10995228756417189  21.172  21.134  20.987   PSF   0.00   0.000000   0.000000   0.000000   1.311561   1.164782   1.248422  -99.0000  -99.0000  -99.0000 
DC21dlwav    6.900601280840 -42.787257728165   263  1  0  1   1.0   6.900260 -42.787166   0.005    10995227638632392  19.601  19.318  19.267   PSF   0.00   0.000000   0.000000   0.000000   1.308072   1.087151   1.108170  -99.0000  -99.0000  -99.0000 
DC21dly    149.303914922444   3.547416718722   431  1  0  0   0.2 149.303953   3.547370   0.032    10995484455869064  19.215  18.005  17.544   PSF   0.00   0.000000   0.000000   0.000000   1.057827   1.292664   1.054716  -99.0000  -99.0000  -99.0000 
DC21dlypq    9.908067347031 -43.851615732531   284  1  0  0   0.1   9.908100 -43.851609   0.006    10995223243009503  22.911  22.261  21.963   PSF   0.00   0.000000   0.000000   0.000000   1.303004   1.554671   1.080130  -99.0000  -99.0000  -99.0000 
DC21dlyzy    8.640799105523 -44.563706275617   241  0  1  0   0.1   8.640755 -44.563700   0.009    10995219984034354  21.406  20.861  20.645   SER   6.00  -0.428429   0.051868   0.239434   1.553325   1.768167   1.160607    0.8472    0.2946  -99.0000 
DC21dma    150.499153423840   2.546484118868   597  1  0  1   0.2 150.499090   2.546495   0.019    10995478423423194  18.745  18.304  18.166   PSF   0.00   0.000000   0.000000   0.000000   1.321304   1.178011   1.104904  -99.0000  -99.0000  -99.0000 
DC21dme    149.724870897940   2.512363797873   446  1  0  1   0.2 149.724824   2.512327   0.019    10995478420275674  20.473  19.793  19.575   PSF   0.00   0.000000   0.000000   0.000000   1.393235   1.224453   1.145778  -99.0000  -99.0000  -99.0000 
DC21dmf    149.589157412481   2.513814940261   432  1  0  1   0.1 149.589148   2.513841   0.020    10995478420265856  21.607  20.347  19.865   PSF   0.00   0.000000   0.000000   0.000000   1.391808   1.203451   1.142143  -99.0000  -99.0000  -99.0000 
DC21dmh    149.428027471637   2.683447017457   429  1  0  0   0.2 149.428032   2.683500   0.019    10995479929172102  20.628  19.583  19.212   PSF   0.00   0.000000   0.000000   0.000000   1.356399   1.210186   1.229173  -99.0000  -99.0000  -99.0000 
DC21dmlxa    7.495670324980 -43.576503865927   263  1  0  0   1.5   7.495375 -43.576151   0.007    10995224330382786  17.660  17.090  16.934   PSF   0.00   0.000000   0.000000   0.000000   1.307676   1.119788   1.087188  -99.0000  -99.0000  -99.0000 
DC21dmm    150.483189362678   2.289297043607   582  1  0  0   0.2 150.483167   2.289248   0.016    10995476913473087  20.578  19.149  18.089   PSF   0.00   0.000000   0.000000   0.000000   1.249224   1.173940   1.219196  -99.0000  -99.0000  -99.0000 
DC21dmp    149.261915059484   1.323459283394   341  1  0  0   0.2 149.261964   1.323460   0.020    10995470869463846  17.959  16.991  16.675   PSF   0.00   0.000000   0.000000   0.000000   1.221204   1.087460   1.157145  -99.0000  -99.0000  -99.0000 
DC21dmpus   10.433435716178 -44.266430319822   284  1  0  1   1.8  10.432940 -44.266778   0.007    10995221069315161  18.279  18.552  18.430   PSF   0.00   0.000000   0.000000   0.000000   1.299303   1.466417   1.067609  -99.0000  -99.0000  -99.0000 
DC21dmr    149.725148274890   2.960382390188   333  1  0  0   0.1 149.725159   2.960350   0.021    10995481440172164  19.924  19.916  19.530   PSF   0.00   0.000000   0.000000   0.000000   1.431365   1.304369   1.087678  -99.0000  -99.0000  -99.0000 
DC21dms    150.179175601152   3.671508154999   352  1  0  0   0.1 150.179148   3.671489   0.023    10995485966876454  18.984  17.587  16.938   PSF   0.00   0.000000   0.000000   0.000000   1.319483   1.201892   1.100792  -99.0000  -99.0000  -99.0000 
DC21dmv    149.154088229531   3.321359894001   438  1  0  1   0.3 149.154173   3.321326   0.028    10995482946976565  19.291  18.330  18.040   PSF   0.00   0.000000   0.000000   0.000000   1.066239   1.294991   1.032422  -99.0000  -99.0000  -99.0000 
DC21dmyui    6.872293648459 -43.600432136483   262  1  0  1   1.5   6.871835 -43.600699   0.009    10995224329322847  17.858  17.075  16.813   PSF   0.00   0.000000   0.000000   0.000000   1.333240   1.124706   1.132401  -99.0000  -99.0000  -99.0000 
DC21dna    149.909996245912   2.011913810288   361  0  1  0   0.2 149.910031   2.011877   0.019    10995475401421192  19.901  19.524  19.362   SER   2.33   0.097402  -0.013956   1.094811   1.302753   1.235230   1.286610    0.1488    0.0551  -99.0000 
DC21dnb    149.040987996505   3.248204050861   553  1  0  0   0.0 149.040982   3.248208   0.024    10995482946968016  19.243  18.688  18.536   PSF   0.00   0.000000   0.000000   0.000000   1.090012   1.239475   1.080022  -99.0000  -99.0000  -99.0000 
DC21dnc    148.214171936040   1.656023474141   400  1  0  0   0.6 148.214275   1.655906   0.034    10995473884128020  19.823  18.375  17.524   PSF   0.00   0.000000   0.000000   0.000000   1.284367   1.257437   1.268159  -99.0000  -99.0000  -99.0000 
DC21dni    150.480881883141   2.782407405591   471  1  0  1   0.4 150.480977   2.782341   0.020    10995479933371460  19.027  18.175  17.920   PSF   0.00   0.000000   0.000000   0.000000   1.281437   1.175340   1.113418  -99.0000  -99.0000  -99.0000 
DC21dnk    150.496022045848   2.992692440376   505  1  0  1   0.2 150.495973   2.992691   0.024    10995481443321926  19.692  19.827  19.332   PSF   0.00   0.000000   0.000000   0.000000   1.296547   1.170989   1.084508  -99.0000  -99.0000  -99.0000 
DC21dnm    149.119539812016   1.839815581157   245  1  0  0   0.5 149.119670   1.839773   0.020    10995473888319486  20.495  18.922  17.620   PSF   0.00   0.000000   0.000000   0.000000   1.165431   1.068580   1.289443  -99.0000  -99.0000  -99.0000 
DC21dnq    149.303916121536   3.577932236388   448  1  0  1   0.2 149.303959   3.577940   0.032    10995484455869066  19.472  18.056  17.356   PSF   0.00   0.000000   0.000000   0.000000   1.047386   1.297944   1.042413  -99.0000  -99.0000  -99.0000 
DC21dnt    149.650751299772   3.252180827723   485  1  0  1   0.0 149.650749   3.252186   0.025    10995482949073225  19.104  18.693  18.595   PSF   0.00   0.000000   0.000000   0.000000   1.093775   1.144807   1.061889  -99.0000  -99.0000  -99.0000 
DC21dnv    149.407320963423   2.691686782396   457  1  0  0   0.3 149.407408   2.691688   0.019    10995479929170662  20.844  20.071  19.842   PSF   0.00   0.000000   0.000000   0.000000   1.316649   1.223569   1.231390  -99.0000  -99.0000  -99.0000 
DC21dny    150.481709539067   2.273187641773   560  1  0  1   0.1 150.481688   2.273174   0.016    10995476913472961  20.845  20.723  20.678   PSF   0.00   0.000000   0.000000   0.000000   1.267045   1.134023   1.080331  -99.0000  -99.0000  -99.0000 
DC21dnz    151.119496199683   2.231925081075   467  1  0  0   0.2 151.119496   2.231861   0.026    10995476916609214  19.815  18.419  17.779   PSF   0.00   0.000000   0.000000   0.000000   1.199008   1.209441   1.242830  -99.0000  -99.0000  -99.0000 
DC21dob    149.708084545058   2.567868132943   443  1  0  1   0.1 149.708102   2.567892   0.018    10995478420274456  20.579  20.087  19.928   PSF   0.00   0.000000   0.000000   0.000000   1.360917   1.194598   1.097395  -99.0000  -99.0000  -99.0000 
DC21dof    149.140708626618   3.382857420475   415  1  0  0   0.3 149.140716   3.382933   0.026    10995484454827012  19.420  18.561  18.243   PSF   0.00   0.000000   0.000000   0.000000   1.080355   1.290756   1.096809  -99.0000  -99.0000  -99.0000 
DC21dog    149.724860444027   2.987064225599   323  1  0  0   0.2 149.724810   2.987057   0.021    10995481440172140  20.685  20.241  20.109   PSF   0.00   0.000000   0.000000   0.000000   1.432670   1.319635   1.092559  -99.0000  -99.0000  -99.0000 
DC21doi    149.598045302730   3.990829203297   444  1  0  0   0.1 149.598013   3.990810   0.030    10995487472625250  19.389  18.865  18.730   PSF   0.00   0.000000   0.000000   0.000000   1.064730   1.373944   1.057315  -99.0000  -99.0000  -99.0000 
DC21doka   149.362698431341   1.761291728052   146 -1  0 -1 -99.0 -99.000000 -99.000000 -99.000                  -99 -99.000 -99.000 -99.000   xxx -99.00 -99.000000 -99.000000 -99.000000 -99.000000 -99.000000 -99.000000  -99.0000  -99.0000  -99.0000 
DC21dolk   148.327907138395   1.638418019206   377  1  0  1   0.1 148.327878   1.638425   0.027    10995473885172134  20.721  20.432  20.303   PSF   0.00   0.000000   0.000000   0.000000   1.286658   1.215309   1.248312  -99.0000  -99.0000  -99.0000 
DC21doq    149.625258990015   2.173624805979   470  1  0  1   0.2 149.625232   2.173563   0.019    10995476910318989  20.404  18.967  18.211   PSF   0.00   0.000000   0.000000   0.000000   1.309456   1.194329   1.460738  -99.0000  -99.0000  -99.0000 
DC21dou    150.027594417750   2.303808772820   466  1  0  1   0.2 150.027638   2.303767   0.019    10995476912409261  18.466  17.520  17.215   PSF   0.00   0.000000   0.000000   0.000000   1.250940   1.247446   1.177696  -99.0000  -99.0000  -99.0000 
DC21dovq   149.032232531234   2.507780292770   425  1  0  0   0.2 149.032260   2.507720   0.027    10995478418164110  20.966  20.666  20.593   PSF   0.00   0.000000   0.000000   0.000000   1.436440   1.163182   1.185425  -99.0000  -99.0000  -99.0000 
DC21dow    150.472469937539   2.913245739613   474  1  0  0   0.2 150.472435   2.913189   0.022    10995481443320007  19.692  18.616  18.245   PSF   0.00   0.000000   0.000000   0.000000   1.286356   1.210617   1.074615  -99.0000  -99.0000  -99.0000 
DC21dowu   148.796254204685   2.678654498004   373  1  0  0   0.3 148.796267   2.678585   0.034    10995479927064373  21.171  19.664  18.527   PSF   0.00   0.000000   0.000000   0.000000   1.584857   1.261831   1.262359  -99.0000  -99.0000  -99.0000 
DC21dox    150.482067514820   2.991186364030   525  1  0  1   0.3 150.482013   2.991141   0.024    10995481443320787  18.887  18.358  18.181   PSF   0.00   0.000000   0.000000   0.000000   1.224266   1.162978   1.084508  -99.0000  -99.0000  -99.0000 
DC21doyj   150.901576756925   1.686015544129   354  0  1  0   0.1 150.901599   1.686030   0.023    10995473895664192  20.821  20.042  19.737   SER   2.81   0.162291  -0.295974   0.451242   1.190810   1.125555   1.254851    0.5821    0.0749  -99.0000 
DC21doyv   150.899169586610   1.724647571845   348  1  0  0   0.2 150.899135   1.724687   0.023    10995473895664045  21.490  21.439  21.183   PSF   0.00   0.000000   0.000000   0.000000   1.199262   1.098308   1.244887  -99.0000  -99.0000  -99.0000 
