# Matched DECam DDF candidates to the Legacy Survey DR10. 
# Melissa Graham, October 2023 
# Legacy Surveys: https://datalab.noirlab.edu/ls/ls.php 
# For more info on DR10 columns, units, etc: 
#  - https://datalab.noirlab.edu/query.php?name=ls_dr10.tractor 
#  - https://www.legacysurvey.org/dr10/catalogs/ 
# 
# Columns 
#  0 : DECam DDF candidate identifier (string) 
#  1 : DECam DDF candidate Right Ascension (deg; float) 
#  2 : DECam DDF candidate Declination (deg; float) 
#  3 : Number of DR10 sources within 0.02 deg radius (72") to attempt match (int) 
#  4 : Flag: 1 if matched to a star; 0 if matched to a galaxy; -1 if unmatched (int) 
#  5 : Flag: 1 if matched to the core of the galaxy; 0 otherwise (int) 
#  6 : Flag: 1 if a star AND galaxy met constraints; 0 if one or the other; -1 if unmatched (int) 
#  7 : Separation between candidate and matched DR10 object (arcsec; float) 
#  8 : Matched LS DR10 object Right Ascension (deg; float) 
#  9 : Matched LS DR10 object Declination (deg; float) 
# 10 : Matched LS DR10 object MW E(B-V) value (mag; float) 
# 11 : Matched LS DR10 object ls_id identifier (unique; long integer) 
# 12 : Matched LS DR10 object g-band apparent magnitude (mag; float) 
# 13 : Matched LS DR10 object r-band apparent magnitude (mag; float) 
# 14 : Matched LS DR10 object i-band apparent magnitude (mag; float) 
# 15 : Matched LS DR10 object type (str) 
# 16 : Matched LS DR10 object sersic index (float) 
# 17 : Matched LS DR10 object shape e1 (float) 
# 18 : Matched LS DR10 object shape e2 (float) 
# 19 : Matched LS DR10 object shape r (half-light radius; float) 
# 20 : Matched LS DR10 object g-band psf size (arcsec; float) 
# 21 : Matched LS DR10 object r-band psf size (arcsec; float) 
# 22 : Matched LS DR10 object i-band psf size (arcsec; float) 
# 23 : Matched LS DR9 object photoz mean (float) 
# 24 : Matched LS DR9 object photoz std (float) 
# 25 : Matched LS DR9 object specz (float) 
# 
DC21bmgl   150.041346475489   1.527744469973   478  1  0  0   0.4 150.041466   1.527712   0.020    10995472382561760  21.507  20.097  19.230   PSF   0.00   0.000000   0.000000   0.000000   1.293631   1.130716   1.335614  -99.0000  -99.0000  -99.0000 
DC21bmie   149.214234251715   2.260060628657   562  1  0  0   0.3 149.214238   2.260135   0.020    10995476908229562  21.028  19.668  18.939   PSF   0.00   0.000000   0.000000   0.000000   1.244549   1.242684   1.225208  -99.0000  -99.0000  -99.0000 
DC21bnmt   149.881718975747   3.932463271187   520  1  0  1   1.3 149.881556   3.932775   0.025    10995487473677616  19.751  19.521  19.418   PSF   0.00   0.000000   0.000000   0.000000   1.195236   1.256187   1.089055  -99.0000  -99.0000  -99.0000 
DC21bnsz   150.607319746083   0.848048921031   318  1  0  0   0.1 150.607325   0.848027   0.028    10995467854811449  20.256  19.347  19.072   PSF   0.00   0.000000   0.000000   0.000000   1.299383   1.126410   1.200765  -99.0000  -99.0000  -99.0000 
DC21bnu    149.232561008649   1.898626109202   550  1  0  1   0.3 149.232481   1.898599   0.020    10995475398280595  20.271  18.851  17.993   PSF   0.00   0.000000   0.000000   0.000000   1.222187   1.263957   1.402124  -99.0000  -99.0000  -99.0000 
DC21bnxt   150.002387709052   3.087093940886   474  0  1  0   0.3 150.002379   3.086999   0.026    10995481442255365  18.837  17.526  17.085   SER   5.64   0.132417   0.024879   4.906765   1.433049   1.290921   1.034057    0.2185    0.0088  -99.0000 
DC21booz   150.918606136620   2.803985646656   407  0  1  0   0.2 150.918583   2.803939   0.026    10995479935464760  18.696  17.802  17.363   SER   4.13  -0.363213   0.005797   3.932206   1.237416   1.165897   1.217165    0.1773    0.0268  -99.0000 
DC21bphc   150.539643746718   3.252171047933   451  1  0  1   0.6 150.539807   3.252101   0.021    10995482953258919  18.940  18.350  18.143   PSF   0.00   0.000000   0.000000   0.000000   1.249902   1.227142   1.083935  -99.0000  -99.0000  -99.0000 
DC21bplx   148.454831074140   1.830804288787   301  1  0  0   0.7 148.454651   1.830814   0.029    10995473885179078  22.044  20.512  19.179   PSF   0.00   0.000000   0.000000   0.000000   1.339622   1.215487   1.324055  -99.0000  -99.0000  -99.0000 
DC21bpt    150.604232054366   2.284096099185   348  1  0  1   0.1 150.604246   2.284074   0.018    10995476914512001  20.659  19.737  19.381   PSF   0.00   0.000000   0.000000   0.000000   1.263789   1.134440   1.194341  -99.0000  -99.0000  -99.0000 
