# Matched DECam DDF candidates to the Legacy Survey DR10. 
# Melissa Graham, October 2023 
# Legacy Surveys: https://datalab.noirlab.edu/ls/ls.php 
# For more info on DR10 columns, units, etc: 
#  - https://datalab.noirlab.edu/query.php?name=ls_dr10.tractor 
#  - https://www.legacysurvey.org/dr10/catalogs/ 
# 
# Columns 
#  0 : DECam DDF candidate identifier (string) 
#  1 : DECam DDF candidate Right Ascension (deg; float) 
#  2 : DECam DDF candidate Declination (deg; float) 
#  3 : Number of DR10 sources within 0.02 deg radius (72") to attempt match (int) 
#  4 : Flag: 1 if matched to a star; 0 if matched to a galaxy; -1 if unmatched (int) 
#  5 : Flag: 1 if matched to the core of the galaxy; 0 otherwise (int) 
#  6 : Flag: 1 if a star AND galaxy met constraints; 0 if one or the other; -1 if unmatched (int) 
#  7 : Separation between candidate and matched DR10 object (arcsec; float) 
#  8 : Matched LS DR10 object Right Ascension (deg; float) 
#  9 : Matched LS DR10 object Declination (deg; float) 
# 10 : Matched LS DR10 object MW E(B-V) value (mag; float) 
# 11 : Matched LS DR10 object ls_id identifier (unique; long integer) 
# 12 : Matched LS DR10 object g-band apparent magnitude (mag; float) 
# 13 : Matched LS DR10 object r-band apparent magnitude (mag; float) 
# 14 : Matched LS DR10 object i-band apparent magnitude (mag; float) 
# 15 : Matched LS DR10 object type (str) 
# 16 : Matched LS DR10 object sersic index (float) 
# 17 : Matched LS DR10 object shape e1 (float) 
# 18 : Matched LS DR10 object shape e2 (float) 
# 19 : Matched LS DR10 object shape r (half-light radius; float) 
# 20 : Matched LS DR10 object g-band psf size (arcsec; float) 
# 21 : Matched LS DR10 object r-band psf size (arcsec; float) 
# 22 : Matched LS DR10 object i-band psf size (arcsec; float) 
# 23 : Matched LS DR9 object photoz mean (float) 
# 24 : Matched LS DR9 object photoz std (float) 
# 25 : Matched LS DR9 object specz (float) 
# 
DC21knti     7.132546286389 -43.761795041506   293  1  0  1   0.7   7.132443 -43.761621   0.008    10995223234617488  20.781  19.584  19.151   PSF   0.00   0.000000   0.000000   0.000000   1.418910   1.204048   1.182415  -99.0000  -99.0000  -99.0000 
DC21kntn     8.383699721817 -43.882720992090   258  1  0  0   0.7   8.383444 -43.882690   0.007    10995222148288103  21.574  20.026  18.640   PSF   0.00   0.000000   0.000000   0.000000   1.472070   1.586901   1.116196  -99.0000  -99.0000  -99.0000 
DC21kntq     8.344119652395 -43.776807512010   275  1  0  1   0.7   8.343860 -43.776833   0.006    10995223238806805  19.895  18.417  17.514   PSF   0.00   0.000000   0.000000   0.000000   1.433907   1.692425   1.072232  -99.0000  -99.0000  -99.0000 
DC21kntt    10.247289764589 -43.527045544402   279  1  0  0   0.7  10.247044 -43.527087   0.010    10995224338772586  22.098  20.631  19.451   PSF   0.00   0.000000   0.000000   0.000000   1.267877   1.388436   1.128317  -99.0000  -99.0000  -99.0000 
DC21kntw     9.387472913916 -44.287540206976   218  1  0  0   0.8   9.387186 -44.287473   0.007    10995221066167464  20.667  19.264  17.820   PSF   0.00   0.000000   0.000000   0.000000   1.197686   1.499993   1.131497  -99.0000  -99.0000  -99.0000 
DC21kntx     8.733473495923 -42.603640027325   258  1  0  0   1.0   8.733155 -42.603771   0.009    10995228755373088  19.650  18.193  17.044   PSF   0.00   0.000000   0.000000   0.000000   1.310960   1.127325   1.225581  -99.0000  -99.0000  -99.0000 
DC21knub     7.865898555268 -43.634208365918   257  1  0  1   0.8   7.865624 -43.634272   0.007    10995223236716090  22.253  20.852  19.452   PSF   0.00   0.000000   0.000000   0.000000   1.299447   1.150805   0.983398  -99.0000  -99.0000  -99.0000 
DC21knue     9.110844792050 -43.051835592040   461  1  0  1   1.0   9.111096 -43.051621   0.007    10995226537638037  22.330  20.681  18.976   PSF   0.00   0.000000   0.000000   0.000000   1.362076   1.229945   1.158843  -99.0000  -99.0000  -99.0000 
DC21knui     7.467680097100 -42.600438375266   209  1  0  0   0.6   7.467527 -42.600318   0.007    10995228752217232  18.417  17.088  16.414   PSF   0.00   0.000000   0.000000   0.000000   1.228981   1.172354   1.126022  -99.0000  -99.0000  -99.0000 
DC21knuj     9.488590888166 -43.684609523232   242  0  1  0   0.7   9.488403 -43.684730   0.008    10995223241957235  19.875  18.530  18.104   SER   1.95   0.517080  -0.247978   0.950102   1.333731   1.595218   1.085816    0.2571    0.0141  -99.0000 
DC21knur     9.035470985795 -43.134279668985   409  1  0  1   0.8   9.035752 -43.134207   0.006    10995225434529027  18.875  18.346  18.183   PSF   0.00   0.000000   0.000000   0.000000   1.380750   1.238326   1.164795  -99.0000  -99.0000  -99.0000 
DC21knuw    10.254546783355 -43.312583616842   247  1  0  0   0.4  10.254388 -43.312603   0.010    10995225437680639  21.728  20.245  18.827   PSF   0.00   0.000000   0.000000   0.000000   1.210814   1.111670   1.085807  -99.0000  -99.0000  -99.0000 
DC21knux     9.648690946490 -44.095153240737   265  1  0  0   0.7   9.648428 -44.095118   0.006    10995222151443211  17.596  17.106  16.975   PSF   0.00   0.000000   0.000000   0.000000   1.263305   1.559131   1.113517  -99.0000  -99.0000  -99.0000 
DC21knv    149.251861716525   2.845799370094   344  1  0  0   0.6 149.251795   2.845960   0.022    10995479929160052  18.959  18.501  18.361   PSF   0.00   0.000000   0.000000   0.000000   1.346573   1.202953   1.208306  -99.0000  -99.0000  -99.0000 
DC21knvh     8.098787239247 -42.367022157550   212  1  0  1   0.5   8.098613 -42.367032   0.010    10995229869998970  19.014  18.629  18.521   PSF   0.00   0.000000   0.000000   0.000000   1.260357   1.098461   1.146859  -99.0000  -99.0000  -99.0000 
DC21knvi     8.525627986815 -43.694980913729   286  1  0  1   0.7   8.525391 -43.695045   0.007    10995223238814245  20.973  19.511  18.253   PSF   0.00   0.000000   0.000000   0.000000   1.379597   1.477360   1.059114  -99.0000  -99.0000  -99.0000 
DC21knvk     9.373067833713 -44.198439814877   242  1  0  0   0.7   9.372786 -44.198436   0.008    10995221066166938  20.899  19.398  18.258   PSF   0.00   0.000000   0.000000   0.000000   1.269469   1.556262   1.117433  -99.0000  -99.0000  -99.0000 
DC21knvo     8.767349742180 -43.378229912505   293  1  0  0   0.8   8.767117 -43.378391   0.008    10995224334573733  20.446  19.094  18.086   PSF   0.00   0.000000   0.000000   0.000000   1.313398   1.205761   1.054496  -99.0000  -99.0000  -99.0000 
DC21knw    150.085136291546   3.347825476053   342  1  0  0   0.7 150.085260   3.347667   0.025    10995482951164034  19.575  18.346  17.913   PSF   0.00   0.000000   0.000000   0.000000   1.386764   1.119683   1.084022  -99.0000  -99.0000  -99.0000 
DC21knwc     9.032613918712 -43.082518175031   375  1  0  0   0.4   9.032476 -43.082496   0.006    10995226537633832  20.790  19.380  18.158   PSF   0.00   0.000000   0.000000   0.000000   1.382540   1.234049   1.160419  -99.0000  -99.0000  -99.0000 
DC21knwd     6.872312188468 -43.059046603328   280  1  0  0   1.1   6.871907 -43.058944   0.007    10995226531334375  19.347  17.976  16.992   PSF   0.00   0.000000   0.000000   0.000000   1.247647   1.161001   1.134841  -99.0000  -99.0000  -99.0000 
DC21knwe     9.392673047081 -44.601911470299   264  1  0  0   0.3   9.392540 -44.601931   0.008    10995219986133794  20.905  19.435  18.297   PSF   0.00   0.000000   0.000000   0.000000   1.447665   1.738646   1.092123  -99.0000  -99.0000  -99.0000 
DC21knwk     8.660972701235 -43.239490292269   316  1  0  1   1.0   8.661216 -43.239278   0.008    10995225433477897  17.119  16.674  16.572   PSF   0.00   0.000000   0.000000   0.000000   1.362092   1.196292   1.091473  -99.0000  -99.0000  -99.0000 
DC21knwo    10.230991300095 -43.186954507235   276  1  0  0   0.8  10.230670 -43.186960   0.010    10995225437679712  20.781  19.394  18.117   PSF   0.00   0.000000   0.000000   0.000000   1.313089   1.128118   1.146960  -99.0000  -99.0000  -99.0000 
DC21knwv     6.565781418899 -43.022088275844   201  1  0  0   0.7   6.565536 -43.022012   0.008    10995226530287094  19.539  18.164  17.021   PSF   0.00   0.000000   0.000000   0.000000   1.400274   1.142466   1.204798  -99.0000  -99.0000  -99.0000 
DC21knwx    10.216234388691 -43.559615557718   292  1  0  1   0.7  10.216055 -43.559471   0.008    10995224338771275  20.540  19.112  18.362   PSF   0.00   0.000000   0.000000   0.000000   1.268204   1.386474   1.161898  -99.0000  -99.0000  -99.0000 
DC21knxe     8.749314126270 -43.432065018149   242  1  0  0   0.7   8.749479 -43.431910   0.008    10995224334572951  23.859  22.164  20.412   PSF   0.00   0.000000   0.000000   0.000000   1.350424   1.208958   1.066768  -99.0000  -99.0000  -99.0000 
DC21knxf     9.056689703248 -42.741604487963   300  1  0  0   0.7   9.056463 -42.741499   0.008    10995227644930951  20.454  18.911  17.394   PSF   0.00   0.000000   0.000000   0.000000   1.342251   1.135665   1.235076  -99.0000  -99.0000  -99.0000 
DC21knxh     7.099298077400 -43.774379005216   274  1  0  0   0.7   7.099033 -43.774447   0.009    10995223234616178  21.754  20.105  18.356   PSF   0.00   0.000000   0.000000   0.000000   1.401533   1.181437   1.159187  -99.0000  -99.0000  -99.0000 
DC21knxi    10.698887552671 -44.448609050891   255  1  0  1   0.6  10.698672 -44.448647   0.006    10995219990323575  19.074  17.726  17.163   PSF   0.00   0.000000   0.000000   0.000000   1.276540   1.339395   1.119678  -99.0000  -99.0000  -99.0000 
DC21knxj     9.439110855440 -43.771855441382   286  1  0  0   0.8   9.439299 -43.771681   0.008    10995223241955021  18.556  17.876  17.663   PSF   0.00   0.000000   0.000000   0.000000   1.348538   1.672721   1.117400  -99.0000  -99.0000  -99.0000 
DC21knxk     9.389157308548 -44.574879958301   267  1  0  0   1.1   9.389505 -44.574724   0.008    10995219986133694  18.386  18.102  18.040   PSF   0.00   0.000000   0.000000   0.000000   1.447900   1.630668   1.092848  -99.0000  -99.0000  -99.0000 
DC21knxl     7.845765966491 -42.866761415881   238  1  0  0   0.5   7.845622 -42.866652   0.007    10995227641775587  18.707  17.344  16.347   PSF   0.00   0.000000   0.000000   0.000000   1.197830   1.112068   1.123489  -99.0000  -99.0000  -99.0000 
DC21knxp     8.635114430572 -44.767047690575   196  1  0  0   0.7   8.635013 -44.767241   0.009    10995218908191753  18.105  17.067  16.684   PSF   0.00   0.000000   0.000000   0.000000   1.718964   1.969779   1.134203  -99.0000  -99.0000  -99.0000 
DC21knxs    10.117958573395 -43.723813353289   301  1  0  1   0.7  10.117909 -43.723630   0.005    10995223244052215  18.241  17.654  17.463   PSF   0.00   0.000000   0.000000   0.000000   1.364945   1.406291   1.115656  -99.0000  -99.0000  -99.0000 
DC21knxz     9.042885852576 -43.279305407307   254  1  0  0   0.5   9.042774 -43.279207   0.007    10995225434529394  19.768  18.524  18.006   PSF   0.00   0.000000   0.000000   0.000000   1.356698   1.324861   1.063605  -99.0000  -99.0000  -99.0000 
DC21knyd     6.555551637756 -43.101895096148   211  1  0  0   0.7   6.555734 -43.101764   0.007    10995226530286744  20.917  19.603  18.758   PSF   0.00   0.000000   0.000000   0.000000   1.407323   1.167754   1.201707  -99.0000  -99.0000  -99.0000 
DC21knyp     8.622299049120 -43.582218328615   286  1  0  0   0.5   8.622438 -43.582130   0.010    10995224334567249  17.419  16.973  16.832   PSF   0.00   0.000000   0.000000   0.000000   1.334122   1.538109   1.085948  -99.0000  -99.0000  -99.0000 
DC21knyq    10.227377904043 -43.213831889474   288  1  0  0   0.7  10.227131 -43.213880   0.010    10995225437679576  21.021  19.648  18.444   PSF   0.00   0.000000   0.000000   0.000000   1.243753   1.078615   1.125134  -99.0000  -99.0000  -99.0000 
DC21knz    149.103850957405   1.171943807530   397  0  1  0   0.3 149.103893   1.172029   0.024    10995470868420089  19.016  18.359  18.049   SER   1.95  -0.097279   0.609406   2.410976   1.282584   1.093809   1.281337    0.0970    0.0160  -99.0000 
DC21knzj     9.016305412194 -44.722931426021   181  1  0  0   0.8   9.016084 -44.723104   0.010    10995218909242254  19.190  17.740  16.609   PSF   0.00   0.000000   0.000000   0.000000   1.618348   1.677382   1.112625  -99.0000  -99.0000  -99.0000 
DC21knzu     8.422914834052 -43.787429112777   248  1  0  0   0.5   8.423059 -43.787337   0.006    10995223238810207  22.375  21.857  21.581   PSF   0.00   0.000000   0.000000   0.000000   1.383327   1.634448   1.072232  -99.0000  -99.0000  -99.0000 
DC21koal     9.415122358425 -43.739260063203   259  1  0  0   0.4   9.414965 -43.739231   0.009    10995223241953964  19.005  18.492  18.332   PSF   0.00   0.000000   0.000000   0.000000   1.339194   1.620742   1.138601  -99.0000  -99.0000  -99.0000 
DC21koat    10.186541881343 -44.781460376194   264  1  0  1   0.4  10.186384 -44.781426   0.011    10995218913428094  18.673  18.278  18.155   PSF   0.00   0.000000   0.000000   0.000000   1.596350   1.652203   1.178106  -99.0000  -99.0000  -99.0000 
DC21koau     8.615268310058 -43.606311862009   292  1  0  0   0.2   8.615184 -43.606283   0.010    10995224334566884  19.851  18.990  18.720   PSF   0.00   0.000000   0.000000   0.000000   1.339458   1.559500   1.071354  -99.0000  -99.0000  -99.0000 
DC21koav     8.328766225896 -43.967944386586   296  1  0  1   0.8   8.328519 -43.967824   0.007    10995222148285689  20.695  19.080  17.494   PSF   0.00   0.000000   0.000000   0.000000   1.456847   1.529433   1.126014  -99.0000  -99.0000  -99.0000 
DC21kobc     6.520098325738 -43.067645649358   219  1  0  0   0.6   6.519861 -43.067690   0.007    10995226530285363  21.416  20.067  19.167   PSF   0.00   0.000000   0.000000   0.000000   1.404193   1.161071   1.207172  -99.0000  -99.0000  -99.0000 
DC21kobh     9.320067836939 -44.189282938644   304  1  0  0   0.7   9.319809 -44.189274   0.008    10995221066164918  20.331  19.475  19.188   PSF   0.00   0.000000   0.000000   0.000000   1.288595   1.615341   1.123705  -99.0000  -99.0000  -99.0000 
DC21kobn     8.838226049520 -43.934344451895   290  1  0  0   0.4   8.838062 -43.934346   0.009    10995222149340969  17.772  17.191  17.019   PSF   0.00   0.000000   0.000000   0.000000   1.400165   1.710643   1.086602  -99.0000  -99.0000  -99.0000 
DC21kobo    10.745121143397 -43.740862885339   255  1  0  1   0.7  10.744870 -43.740938   0.009    10995223246146088  18.900  17.510  16.293   PSF   0.00   0.000000   0.000000   0.000000   1.209211   1.065896   1.143292  -99.0000  -99.0000  -99.0000 
DC21kobs    10.746346471258 -44.295510315282   284  1  0  1   0.8  10.746046 -44.295527   0.007    10995221070362622  17.270  16.617  16.392   PSF   0.00   0.000000   0.000000   0.000000   1.381061   1.407459   1.089723  -99.0000  -99.0000  -99.0000 
DC21kobx    10.188874496366 -43.632113638152   306  1  0  0   0.6  10.188647 -43.632158   0.006    10995223244055444  19.038  18.057  17.737   PSF   0.00   0.000000   0.000000   0.000000   1.341172   1.434920   1.156064  -99.0000  -99.0000  -99.0000 
DC21koc    149.423286995051   3.152529636009   439  1  0  0   0.2 149.423298   3.152580   0.030    10995482948026271  18.712  18.403  18.325   PSF   0.00   0.000000   0.000000   0.000000   1.089639   1.152976   1.065446  -99.0000  -99.0000  -99.0000 
DC21koca     8.653951646435 -43.563161795085   315  1  0  0   0.7   8.654060 -43.562982   0.009    10995224334568699  18.607  17.436  17.014   PSF   0.00   0.000000   0.000000   0.000000   1.317103   1.555025   1.076320  -99.0000  -99.0000  -99.0000 
DC21kocj    10.673353285797 -44.449292447755   280  1  0  0   0.6  10.673146 -44.449340   0.006    10995219990322783  20.693  19.342  18.524   PSF   0.00   0.000000   0.000000   0.000000   1.343386   1.390869   1.119678  -99.0000  -99.0000  -99.0000 
DC21kocl     9.409576535108 -43.695387505493   315  1  0  0   0.4   9.409405 -43.695372   0.009    10995223241953724  19.885  18.823  18.450   PSF   0.00   0.000000   0.000000   0.000000   1.355251   1.566819   1.123020  -99.0000  -99.0000  -99.0000 
DC21kocm     8.143333794485 -42.088046421895   261  1  0  1   0.8   8.143588 -42.087931   0.018    10995230991977441  22.306  20.782  19.296   PSF   0.00   0.000000   0.000000   0.000000   1.380296   1.167933   1.204743  -99.0000  -99.0000  -99.0000 
DC21kocn     9.880815524481 -44.273123310431   317  1  0  0   0.9   9.880942 -44.272899   0.007    10995221068257075  17.022  16.391  16.214   PSF   0.00   0.000000   0.000000   0.000000   1.420130   1.667259   1.119653  -99.0000  -99.0000  -99.0000 
DC21kocs     9.051305351063 -43.149388187029   452  1  0  1   0.8   9.051493 -43.149225   0.006    10995225434529833  23.606  22.066  20.393   PSF   0.00   0.000000   0.000000   0.000000   1.380750   1.255506   1.164795  -99.0000  -99.0000  -99.0000 
DC21kocv     6.519707516778 -43.071229983665   218  1  0  0   0.8   6.519744 -43.071019   0.007    10995226530285361  24.050  22.027  19.270   PSF   0.00   0.000000   0.000000   0.000000   1.407655   1.148549   1.207172  -99.0000  -99.0000  -99.0000 
DC21kocx     8.599583419069 -43.574198749596   292  1  0  0   0.6   8.599810 -43.574136   0.009    10995224334566186  20.746  19.310  17.933   PSF   0.00   0.000000   0.000000   0.000000   1.334122   1.538109   1.085948  -99.0000  -99.0000  -99.0000 
DC21kod    149.593370413883   3.146776727796   346  1  0  0   0.4 149.593287   3.146865   0.025    10995482949069190  18.801  17.481  16.962   PSF   0.00   0.000000   0.000000   0.000000   1.148615   1.115203   1.070585  -99.0000  -99.0000  -99.0000 
DC21kodb     8.064671985406 -42.459250081800   255  1  0  0   0.9   8.064333 -42.459273   0.009    10995228753276464  18.927  17.511  16.344   PSF   0.00   0.000000   0.000000   0.000000   1.226839   1.153967   1.131993  -99.0000  -99.0000  -99.0000 
DC21kode     9.290329284609 -44.232675717425   256  1  0  0   0.6   9.290273 -44.232502   0.008    10995221066163781  20.238  19.219  18.868   PSF   0.00   0.000000   0.000000   0.000000   1.291418   1.556262   1.114831  -99.0000  -99.0000  -99.0000 
DC21kodh    10.732134747844 -43.703330394204   292  1  0  1   0.6  10.731915 -43.703267   0.009    10995223246145543  18.057  16.753  16.200   PSF   0.00   0.000000   0.000000   0.000000   1.187477   1.103095   1.122870  -99.0000  -99.0000  -99.0000 
DC21kodo     8.956059541174 -44.746478882088   247  1  0  0   0.8   8.955788 -44.746578   0.010    10995218909240005  20.376  18.974  18.292   PSF   0.00   0.000000   0.000000   0.000000   1.558822   1.597564   1.093839  -99.0000  -99.0000  -99.0000 
DC21kodp     9.483107567457 -44.467677911442   198  1  0  0   0.6   9.482877 -44.467689   0.009    10995219987171450  18.689  17.632  17.272   PSF   0.00   0.000000   0.000000   0.000000   1.368342   1.662918   1.108841  -99.0000  -99.0000  -99.0000 
DC21kodr    10.142551426496 -43.519127056904   259  1  0  0   0.7  10.142298 -43.519118   0.008    10995224338768268  22.140  20.625  19.244   PSF   0.00   0.000000   0.000000   0.000000   1.210179   1.382800   1.156236  -99.0000  -99.0000  -99.0000 
DC21kodx     9.799345514836 -43.108028003364   236  1  0  0   0.7   9.799462 -43.107855   0.009    10995226539729319  20.126  18.784  17.714   PSF   0.00   0.000000   0.000000   0.000000   1.366244   1.333524   1.127666  -99.0000  -99.0000  -99.0000 
DC21koeb     8.372502698900 -43.708682475280   294  1  0  0   0.7   8.372232 -43.708721   0.006    10995223238808097  23.306  21.651  19.786   PSF   0.00   0.000000   0.000000   0.000000   1.298696   1.644823   1.060120  -99.0000  -99.0000  -99.0000 
DC21koec    10.185316502078 -43.269268255488   218  1  0  0   0.8  10.185021 -43.269335   0.010    10995225437678027  19.162  17.704  16.697   PSF   0.00   0.000000   0.000000   0.000000   1.246412   1.298801   1.097312  -99.0000  -99.0000  -99.0000 
DC21koei    10.629358416659 -44.461459381510   276  1  0  0   0.7  10.629160 -44.461583   0.006    10995219990321201  20.725  19.288  18.431   PSF   0.00   0.000000   0.000000   0.000000   1.416975   1.409715   1.118857  -99.0000  -99.0000  -99.0000 
DC21koel     9.403131775074 -43.760140168370   244  1  0  0   0.3   9.403011 -43.760101   0.008    10995223241953448  19.923  18.584  17.876   PSF   0.00   0.000000   0.000000   0.000000   1.283756   1.672721   1.138578  -99.0000  -99.0000  -99.0000 
DC21koem     9.030385785940 -43.559209604409   221  1  0  0   0.5   9.030202 -43.559243   0.008    10995224335618614  18.939  17.834  17.450   PSF   0.00   0.000000   0.000000   0.000000   1.349518   1.586448   1.133542  -99.0000  -99.0000  -99.0000 
DC21koeu     8.596952140169 -43.548579365440   275  1  0  0   0.8   8.596698 -43.548710   0.009    10995224334566021  19.844  18.231  16.610   PSF   0.00   0.000000   0.000000   0.000000   1.245885   1.507474   1.085948  -99.0000  -99.0000  -99.0000 
DC21koew     8.315255206140 -43.838398012339   243  1  0  1   0.8   8.314986 -43.838477   0.006    10995223238805473  19.112  17.676  16.663   PSF   0.00   0.000000   0.000000   0.000000   1.402471   1.625402   1.126504  -99.0000  -99.0000  -99.0000 
DC21koex     9.048178931118 -43.142832426248   450  1  0  1   0.5   9.047971 -43.142850   0.006    10995225434529657  21.669  20.290  19.260   PSF   0.00   0.000000   0.000000   0.000000   1.380750   1.255506   1.164795  -99.0000  -99.0000  -99.0000 
DC21koez    10.002801649107 -43.358805976170   303  1  0  0   0.9  10.002472 -43.358755   0.009    10995225437670788  19.475  18.065  17.116   PSF   0.00   0.000000   0.000000   0.000000   1.320884   1.320424   1.123236  -99.0000  -99.0000  -99.0000 
DC21kof    150.207407774442   3.080907826269   433  1  0  1   0.5 150.207525   3.080822   0.021    10995481442270030  18.251  17.751  17.631   PSF   0.00   0.000000   0.000000   0.000000   1.463461   1.275890   1.089307  -99.0000  -99.0000  -99.0000 
DC21kofa     9.488661856240 -43.205843137996   221  1  0  0   0.5   9.488624 -43.205709   0.005    10995225435580998  20.755  19.349  18.239   PSF   0.00   0.000000   0.000000   0.000000   1.230446   1.261997   1.079412  -99.0000  -99.0000  -99.0000 
DC21kofc     9.658648825537 -43.953357869720   263  1  0  1   0.7   9.658373 -43.953365   0.006    10995222151443602  21.031  19.523  17.990   PSF   0.00   0.000000   0.000000   0.000000   1.276729   1.483349   1.163418  -99.0000  -99.0000  -99.0000 
DC21kofj     8.950254143859 -44.712327353808   261  1  0  0   0.6   8.950361 -44.712191   0.010    10995218909239825  20.477  19.924  19.736   PSF   0.00   0.000000   0.000000   0.000000   1.582121   1.615150   1.127131  -99.0000  -99.0000  -99.0000 
DC21kofm     8.819006160056 -43.936805061019   320  0  1  0   0.1   8.819062 -43.936817   0.009    10995222149340239  19.654  18.106  17.616   SER   6.00  -0.021094  -0.016803   1.661518   1.397994   1.710535   1.116540    0.2968    0.0166  -99.0000 
DC21kofq     9.482434836777 -44.433861968025   246  1  0  1   0.7   9.482595 -44.433721   0.009    10995219987171436  21.220  19.764  18.697   PSF   0.00   0.000000   0.000000   0.000000   1.405991   1.739066   1.109913  -99.0000  -99.0000  -99.0000 
DC21kofu    10.958397896796 -44.036810759958   445  1  0  0   0.6  10.958166 -44.036778   0.009    10995222155636849  20.263  18.861  18.072   PSF   0.00   0.000000   0.000000   0.000000   1.349933   1.151865   1.168986  -99.0000  -99.0000  -99.0000 
DC21kofz    10.618465307672 -44.334486628044   231  1  0  0   0.5  10.618274 -44.334547   0.007    10995221070357056  21.104  19.581  18.296   PSF   0.00   0.000000   0.000000   0.000000   1.359461   1.408402   1.115952  -99.0000  -99.0000  -99.0000 
DC21kog    151.123031420262   1.105773768174   201  1  0  1   0.1 151.123016   1.105750   0.027    10995469366860212  26.348  24.308  22.984   PSF   0.00   0.000000   0.000000   0.000000   1.315793   1.138744   1.219219  -99.0000  -99.0000  -99.0000 
DC21koga    10.658062504028 -44.289105942343   270  1  0  1   0.9  10.657718 -44.289125   0.006    10995221070358776  21.694  20.097  18.520   PSF   0.00   0.000000   0.000000   0.000000   1.381251   1.503886   1.086580  -99.0000  -99.0000  -99.0000 
DC21kogb     9.550649917691 -44.080393602685   240  1  0  1   0.5   9.550439 -44.080378   0.007    10995222151439124  22.049  20.499  19.014   PSF   0.00   0.000000   0.000000   0.000000   1.263324   1.506222   1.138024  -99.0000  -99.0000  -99.0000 
DC21kogh     9.513933545393 -43.647264794313   271  1  0  0   0.7   9.513852 -43.647086   0.009    10995223241958193  21.556  20.085  18.655   PSF   0.00   0.000000   0.000000   0.000000   1.374756   1.510188   1.106838  -99.0000  -99.0000  -99.0000 
DC21kogj     7.772023518536 -42.928926210294   220  1  0  0   0.5   7.771897 -42.928838   0.008    10995226533440008  18.781  18.409  18.311   PSF   0.00   0.000000   0.000000   0.000000   1.238190   1.126377   1.122757  -99.0000  -99.0000  -99.0000 
DC21kogr     8.582068379119 -43.554895499805   265  1  0  0   1.0   8.581707 -43.554835   0.009    10995224333532970  17.190  16.488  16.268   PSF   0.00   0.000000   0.000000   0.000000   1.334197   1.451056   1.077257  -99.0000  -99.0000  -99.0000 
DC21kogt     8.972845136192 -43.782679377533   226  1  0  0   0.6   8.972642 -43.782740   0.007    10995223240901009  20.462  18.900  17.373   PSF   0.00   0.000000   0.000000   0.000000   1.294987   1.675942   1.086085  -99.0000  -99.0000  -99.0000 
DC21kogv     9.857647644086 -44.213234851628   193  1  0  1   0.5   9.857452 -44.213222   0.008    10995221068256062  19.536  18.176  17.451   PSF   0.00   0.000000   0.000000   0.000000   1.413864   1.642432   1.114954  -99.0000  -99.0000  -99.0000 
DC21kogw     9.991627304600 -43.480241324535   277  1  0  0   0.5   9.991799 -43.480175   0.007    10995224338761319  18.735  18.394  18.323   PSF   0.00   0.000000   0.000000   0.000000   1.301820   1.411930   1.130000  -99.0000  -99.0000  -99.0000 
DC21kogy     9.021153041678 -43.100301693194   435  1  0  0   0.5   9.020988 -43.100383   0.006    10995226537633258  21.242  19.817  18.604   PSF   0.00   0.000000   0.000000   0.000000   1.381674   1.234049   1.158664  -99.0000  -99.0000  -99.0000 
DC21kogz     9.918654002690 -44.421759591228   249  0  0  1   7.5   9.920066 -44.419945   0.007    10995219988223634  23.905  23.916  23.701   DEV   4.00   0.348024   0.029485   2.138981   1.556799   1.822376   1.094674    1.0784    0.7542  -99.0000 
DC21koh    148.992669790349   1.059640792390   262  1  0  1   0.6 148.992810   1.059742   0.025    10995469357429490  18.026  17.362  17.158   PSF   0.00   0.000000   0.000000   0.000000   1.366160   1.128611   1.308207  -99.0000  -99.0000  -99.0000 
DC21kohb     9.651447109173 -43.920866368581   262  1  0  1   0.8   9.651135 -43.920889   0.006    10995222151443309  20.050  20.062  20.203   PSF   0.00   0.000000   0.000000   0.000000   1.395885   1.488005   1.126679  -99.0000  -99.0000  -99.0000 
DC21kohc    10.710703500174 -43.763577582521   292  1  0  0   0.6  10.710541 -43.763477   0.009    10995223246144566  17.133  16.858  16.798   PSF   0.00   0.000000   0.000000   0.000000   1.206520   1.062226   1.142307  -99.0000  -99.0000  -99.0000 
DC21kohg     8.948619946458 -44.671278414848   248  1  0  0   0.7   8.948730 -44.671112   0.010    10995218909239754  20.244  18.812  17.803   PSF   0.00   0.000000   0.000000   0.000000   1.565395   1.613645   1.127131  -99.0000  -99.0000  -99.0000 
DC21koho     8.739268281769 -43.312840294267   276  1  0  1   0.2   8.739182 -43.312849   0.007    10995225433481368  19.097  17.653  16.850   PSF   0.00   0.000000   0.000000   0.000000   1.342189   1.244589   1.062345  -99.0000  -99.0000  -99.0000 
DC21kohp     9.636257622218 -44.603733352422   231  1  0  0   0.7   9.636032 -44.603629   0.008    10995219987177891  17.494  16.913  16.741   PSF   0.00   0.000000   0.000000   0.000000   1.555308   1.924497   1.102036  -99.0000  -99.0000  -99.0000 
DC21kohr     8.192088023043 -42.239254521820   284  1  0  1   1.0   8.192348 -42.239063   0.012    10995229870002336  17.880  16.682  16.273   PSF   0.00   0.000000   0.000000   0.000000   1.287827   1.185228   1.064896  -99.0000  -99.0000  -99.0000 
